"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.074630860E-1,1.942551494E0,3.714060783E-1,-4.440990388E-1,2.026986122E0
4.092095000E-1,1.949270964E0,3.769038618E-1,-4.434881806E-1,2.034304691E0
4.115805860E-1,1.960266590E0,3.995058835E-1,-4.453207552E-1,2.049526928E0
4.133129610E-1,1.965764403E0,4.471533597E-1,-4.434881806E-1,2.064184484E0
4.156376250E-1,1.964542627E0,5.131267905E-1,-4.459316432E-1,2.078841473E0
4.174091540E-1,1.963320851E0,5.564982295E-1,-4.428772926E-1,2.088171291E0
4.197447020E-1,1.959044814E0,6.469063163E-1,-4.447098970E-1,2.110476548E0
4.215211920E-1,1.959044814E0,7.330383062E-1,-4.434881806E-1,2.138196321E0
4.238489710E-1,1.958433986E0,7.812966704E-1,-4.392121136E-1,2.153786304E0
4.259953170E-1,1.965153456E0,8.765916228E-1,-4.337143302E-1,2.195073825E0
4.278975480E-1,1.969429493E0,9.535606503E-1,-4.178318381E-1,2.227670058E0
4.296868840E-1,1.985922933E0,1.014647126E0,-3.988949955E-1,2.265505662E0
4.320144710E-1,1.993253350E0,1.040303469E0,-3.885102868E-1,2.281716562E0
4.337345380E-1,2.015855312E0,1.073290229E0,-3.659082949E-1,2.312901519E0
4.360709710E-1,2.043344259E0,1.091005325E0,-3.353650272E-1,2.340516627E0
4.378498070E-1,2.056783199E0,1.098946571E0,-3.219259977E-1,2.354076686E0
4.401757400E-1,2.086715698E0,1.091616154E0,-2.944370508E-1,2.373331289E0
4.419516540E-1,2.119091511E0,1.081842303E0,-2.742784917E-1,2.395028244E0
4.442798940E-1,2.150245667E0,1.056185961E0,-2.590068579E-1,2.409599503E0
4.463808550E-1,2.163684607E0,1.039081812E0,-2.504547536E-1,2.413286073E0
4.483419710E-1,2.190562725E0,1.010371089E0,-2.333505303E-1,2.423606251E0
4.500850770E-1,2.210110426E0,9.743300676E-1,-2.180788964E-1,2.425173309E0
4.524591630E-1,2.223549604E0,9.382890463E-1,-2.113593817E-1,2.422649782E0
4.541882300E-1,2.228436470E0,9.187413454E-1,-2.064724565E-1,2.419224181E0
4.565157400E-1,2.232712507E0,8.735373020E-1,-2.052507252E-1,2.406283528E0
4.582838840E-1,2.225992918E0,8.283332586E-1,-2.052507252E-1,2.383969026E0
4.606201630E-1,2.221716881E0,7.996225953E-1,-2.083050460E-1,2.370403591E0
4.623948070E-1,2.207056046E0,7.452555895E-1,-2.193006277E-1,2.339785257E0
4.647242780E-1,2.184454203E0,6.872233748E-1,-2.278527319E-1,2.301311148E0
4.668695470E-1,2.154521704E0,6.224716902E-1,-2.400700450E-1,2.255453037E0
4.687707780E-1,2.133752346E0,5.864306092E-1,-2.510656118E-1,2.227068449E0
4.705095000E-1,2.092824221E0,5.210680366E-1,-2.663372457E-1,2.173099318E0
4.728867400E-1,2.047620296E0,4.612032473E-1,-2.852740586E-1,2.118215901E0
4.746123840E-1,2.020742178E0,4.331034720E-1,-2.926044464E-1,2.087245776E0
4.769424710E-1,1.971873045E0,3.830125034E-1,-3.133738637E-1,2.033023625E0
4.787173460E-1,1.912619114E0,3.353650272E-1,-3.323107064E-1,1.970028422E0
4.810467780E-1,1.850310802E0,2.962696552E-1,-3.488040566E-1,1.906066642E0
4.828153840E-1,1.820378423E0,2.773328125E-1,-3.634648323E-1,1.876911765E0
4.851518940E-1,1.759902716E0,2.425135076E-1,-3.799581826E-1,1.816710927E0
4.872532010E-1,1.704313993E0,1.966986060E-1,-4.062253833E-1,1.763064262E0
4.892161630E-1,1.644449234E0,1.380555481E-1,-4.312708676E-1,1.705657404E0
4.909658460E-1,1.623068929E0,1.081231460E-1,-4.447098970E-1,1.686360061E0
4.933332400E-1,1.567480206E0,4.825835302E-2,-4.667010605E-1,1.636194654E0
4.951449230E-1,1.525941372E0,-2.199114859E-2,-4.825835526E-1,1.600583508E0
4.973898940E-1,1.505782843E0,-5.681046844E-2,-4.856378734E-1,1.583178304E0
4.991824230E-1,1.474017859E0,-1.441642046E-1,-4.844161272E-1,1.558258948E0
5.014965470E-1,1.442863703E0,-2.638937831E-1,-4.825835526E-1,1.544144578E0
5.034172690E-1,1.415374756E0,-4.111123085E-1,-4.795292318E-1,1.549918486E0
5.056003550E-1,1.404990077E0,-4.917465150E-1,-4.789183438E-1,1.563705385E0
5.077465470E-1,1.379944563E0,-6.658431292E-1,-4.801400900E-1,1.605655186E0
5.096485470E-1,1.362840414E0,-8.546004891E-1,-4.905247986E-1,1.681752232E0
5.113952300E-1,1.347568750E0,-9.480628371E-1,-5.021312237E-1,1.722469287E0
5.137651630E-1,1.317025423E0,-1.133765936E0,-5.345070958E-1,1.818152633E0
5.154920770E-1,1.274875760E0,-1.305419087E0,-5.803219676E-1,1.914732562E0
5.178217010E-1,1.230282545E0,-1.455691934E0,-6.456845403E-1,2.012347552E0
5.196054610E-1,1.205237150E0,-1.523497939E0,-6.847799420E-1,2.059749045E0
5.219247780E-1,1.160643935E0,-1.643838406E0,-7.678576112E-1,2.153811589E0
5.236949610E-1,1.123381138E0,-1.737300754E0,-8.564330935E-1,2.239124100E0
5.260289320E-1,1.094670534E0,-1.807550311E0,-9.425650835E-1,2.313864871E0
5.281292780E-1,1.086729288E0,-1.835650086E0,-9.859365225E-1,2.350034598E0
5.300935860E-1,1.080009699E0,-1.880243182E0,-1.071457624E0,2.418627052E0
5.318306530E-1,1.084896684E0,-1.900401831E0,-1.147815824E0,2.471034014E0
5.342105470E-1,1.090394497E0,-1.904066920E0,-1.182635069E0,2.492600390E0
5.359844230E-1,1.115439892E0,-1.908343077E0,-1.247386813E0,2.538100335E0
5.382678160E-1,1.147204876E0,-1.911397338E0,-1.301142931E0,2.581180299E0
5.400447690E-1,1.186911225E0,-1.916895151E0,-1.342681766E0,2.624126445E0
5.423733160E-1,1.205237150E0,-1.921171188E0,-1.364672899E0,2.646852366E0
5.441852300E-1,1.249219418E0,-1.940108061E0,-1.399492264E0,2.698730634E0
5.464771240E-1,1.285260439E0,-1.964542627E0,-1.429424644E0,2.748559066E0
5.486228550E-1,1.321912408E0,-1.996918440E0,-1.450804949E0,2.799994762E0
5.505255090E-1,1.337184072E0,-2.018909693E0,-1.461800575E0,2.828589491E0
5.522933840E-1,1.364062071E0,-2.056172371E0,-1.477683067E0,2.876118461E0
5.546423930E-1,1.388496757E0,-2.084882975E0,-1.484402537E0,2.911719621E0
5.564101150E-1,1.398270488E0,-2.093435287E0,-1.480737329E0,2.920653128E0
5.586990090E-1,1.416596532E0,-2.095267773E0,-1.460578799E0,2.920647737E0
5.605102300E-1,1.420872569E0,-2.083050489E0,-1.418429136E0,2.893081301E0
5.628033550E-1,1.426981211E0,-2.052507162E0,-1.360396862E0,2.846004330E0
5.649008840E-1,1.434922457E0,-2.018909693E0,-1.328021049E0,2.810451692E0
5.668753930E-1,1.444696307E0,-1.998140216E0,-1.317025423E0,2.795401171E0
5.689413160E-1,1.464854836E0,-1.957212210E0,-1.279151797E0,2.759113743E0
5.709040470E-1,1.472796082E0,-1.941940665E0,-1.250441194E0,2.739318351E0
5.728855000E-1,1.481348276E0,-1.904677868E0,-1.187522054E0,2.689312017E0
5.750202010E-1,1.486845970E0,-1.863139033E0,-1.118494272E0,2.633064267E0
5.768858070E-1,1.484402537E0,-1.833206654E0,-1.050077319E0,2.582006953E0
5.790765860E-1,1.478904724E0,-1.814269781E0,-1.021366715E0,2.553805785E0
5.809285380E-1,1.470352650E0,-1.783726573E0,-9.663888216E-1,2.505498904E0
5.831832780E-1,1.453248382E0,-1.762957096E0,-9.407324791E-1,2.470814881E0
5.850078070E-1,1.443474531E0,-1.756237626E0,-9.395107627E-1,2.459810927E0
5.872876620E-1,1.434922457E0,-1.753183246E0,-9.535606503E-1,2.458034146E0
5.894331240E-1,1.426981211E0,-1.763567924E0,-9.853256345E-1,2.473320401E0
5.913344320E-1,1.418429136E0,-1.777006984E0,-1.028697014E0,2.495578607E0
5.931360000E-1,1.413542151E0,-1.786780834E0,-1.051299095E0,2.509166585E0
5.954516240E-1,1.404990077E0,-1.800830722E0,-1.092837930E0,2.532051174E0
5.972318070E-1,1.392161846E0,-1.816713214E0,-1.134987593E0,2.554752110E0
5.995082780E-1,1.381777167E0,-1.829541445E0,-1.169196129E0,2.573625774E0
6.013218460E-1,1.375057697E0,-1.837482691E0,-1.189354658E0,2.584896674E0
6.036118550E-1,1.365283847E0,-1.856419444E0,-1.227228284E0,2.610820253E0
6.054468460E-1,1.363451242E0,-1.886962771E0,-1.272432327E0,2.653057070E0
6.077160470E-1,1.367116451E0,-1.915062547E0,-1.296866894E0,2.686696055E0
6.098156620E-1,1.382387996E0,-1.973094702E0,-1.348790407E0,2.761038724E0
6.117782780E-1,1.401324868E0,-2.034181356E0,-1.398881435E0,2.838745224E0
6.137369230E-1,1.430646420E0,-2.108095884E0,-1.454470158E0,2.933649753E0
6.158950850E-1,1.448972344E0,-2.152689219E0,-1.478904724E0,2.986762613E0
6.176785380E-1,1.485624313E0,-2.240042925E0,-1.519832730E0,3.087841225E0
6.199512780E-1,1.522276163E0,-2.319455385E0,-1.553430319E0,3.179676675E0
6.217773070E-1,1.558317184E0,-2.397646189E0,-1.589471340E0,3.271617159E0
6.240545850E-1,1.580308437E0,-2.430632830E0,-1.609019041E0,3.315764314E0
6.259330000E-1,1.621236324E0,-2.491719246E0,-1.656666517E0,3.403177334E0
