"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.821763936E1,7.172441483E-2,-7.842063904E-3,8.690309525E-2,1.129514834E-1
1.822588224E1,8.390426636E-2,-2.668797970E-2,9.389257431E-2,1.287167032E-1
1.823408825E1,1.031999588E-1,-1.923477650E-2,1.033539772E-1,1.473168447E-1
1.824229298E1,1.009397507E-1,-3.803896904E-2,9.369230270E-2,1.428777240E-1
1.825050386E1,8.406209946E-2,-4.285144806E-2,9.862852097E-2,1.364927409E-1
1.825871017E1,1.006517410E-1,-4.041898251E-2,9.167528152E-2,1.420169862E-1
1.826695121E1,1.196279526E-1,-2.587592602E-2,6.561517715E-2,1.388731870E-1
1.827515832E1,1.146988869E-1,-3.044092655E-2,5.149030685E-2,1.293589439E-1
1.828336540E1,1.097474098E-1,-4.481792450E-2,4.930448532E-2,1.283903135E-1
1.829157598E1,1.217341423E-1,-2.106690407E-2,5.402374268E-2,1.348390916E-1
1.829978067E1,1.120991707E-1,-4.012537003E-2,4.933452606E-2,1.288804285E-1
1.830802163E1,1.240596771E-1,-2.064394951E-2,6.140518188E-2,1.399556090E-1
1.831622432E1,1.169104576E-1,-1.791357994E-2,7.341814041E-2,1.392091045E-1
1.832442971E1,1.170172691E-1,-8.031845093E-3,8.293485641E-2,1.436514609E-1
1.833263844E1,1.171770096E-1,-1.266443729E-2,5.882501602E-2,1.317240375E-1
1.834084401E1,1.029696465E-1,-4.943966866E-3,7.312345505E-2,1.263892028E-1
1.834908701E1,8.396148682E-2,-2.857005596E-2,7.540798187E-2,1.164136723E-1
1.835729090E1,7.686901093E-2,-2.365684509E-2,8.729362488E-2,1.186956954E-1
1.836549609E1,8.651351929E-2,-3.570795059E-2,7.521581650E-2,1.200710865E-1
1.837372786E1,9.617424011E-2,-3.556239605E-2,7.514476776E-2,1.271255466E-1
1.838193336E1,9.159135818E-2,-8.835554123E-3,7.258224487E-2,1.171973813E-1
1.839017463E1,9.650039673E-2,-1.089847088E-2,8.687734604E-2,1.303026342E-1
1.839838132E1,9.666442871E-2,-1.082122326E-2,6.992435455E-2,1.197936810E-1
1.840658732E1,9.680604935E-2,-8.400559425E-3,6.974744797E-2,1.196105643E-1
1.841479967E1,1.112537384E-1,-2.261984348E-2,8.164930344E-2,1.398415546E-1
1.842300613E1,1.111955643E-1,-2.013158798E-2,5.301856995E-2,1.248226867E-1
1.843124898E1,8.246564865E-2,-2.718997002E-2,7.938480377E-2,1.176512845E-1
1.843945728E1,9.207296371E-2,-2.470648289E-2,6.979227066E-2,1.181473740E-1
1.844766505E1,1.184153557E-1,-3.084301949E-3,6.980228424E-2,1.374920662E-1
1.845587986E1,1.040830612E-1,-5.413651466E-3,6.498956680E-2,1.228260357E-1
1.846408605E1,1.208128929E-1,-5.525827408E-3,6.739187241E-2,1.384483815E-1
1.847232728E1,1.255412102E-1,-2.931368351E-2,7.229709625E-2,1.478064871E-1
1.848053482E1,1.135430336E-1,-7.451415062E-3,6.523084641E-2,1.311587107E-1
1.848874244E1,1.254086494E-1,-7.337450981E-3,6.539630890E-2,1.416257207E-1
1.849695432E1,1.205244064E-1,-1.439499855E-2,7.034206390E-2,1.402902509E-1
1.850516228E1,1.035575867E-1,-7.265806198E-3,6.581020355E-2,1.229143954E-1
1.851340659E1,7.956409454E-2,-4.950881004E-3,6.585550308E-2,1.034016617E-1
1.852161424E1,7.953882217E-2,-4.878640175E-3,4.435920715E-2,9.120287617E-2
1.852982278E1,1.108036041E-1,-9.603977203E-3,4.658746719E-2,1.205822009E-1
1.853803663E1,1.134424210E-1,3.209114075E-4,5.833148956E-2,1.275611560E-1
1.854624451E1,1.278529167E-1,-1.380932331E-2,6.551504135E-2,1.443235475E-1
1.855448717E1,1.278605461E-1,-1.845312119E-2,5.836009979E-2,1.417559106E-1
1.856269540E1,1.229910851E-1,-8.844614029E-3,5.847215652E-2,1.364698769E-1
1.857090317E1,1.253147125E-1,8.096814156E-3,6.100654602E-2,1.396106523E-1
1.857911697E1,7.949256897E-2,1.524031162E-2,6.621360779E-2,1.045733115E-1
1.858732355E1,9.125280380E-2,-1.104927063E-2,6.889438629E-2,1.148720899E-1
1.859556571E1,8.638906479E-2,-1.107311249E-2,5.701541901E-2,1.040982341E-1
1.860377209E1,9.851408005E-2,-4.672873020E-2,5.688095093E-2,1.229798389E-1
1.861197855E1,1.105623245E-1,-1.775932312E-2,5.684423447E-2,1.255814005E-1
1.862020090E1,1.226987839E-1,-1.745963097E-2,8.064746857E-2,1.478642772E-1
1.862840736E1,1.180791855E-1,-3.164315224E-2,8.765840530E-2,1.504259923E-1
1.863664994E1,1.325192451E-1,-9.894490242E-3,9.958267212E-2,1.660601092E-1
1.864485709E1,1.181335449E-1,-1.431226730E-2,9.252262115E-2,1.507342392E-1
1.865306328E1,9.895277023E-2,-6.769895554E-3,8.067893982E-2,1.278537194E-1
1.866127309E1,7.724809647E-2,-1.871991158E-2,7.370567322E-2,1.083984767E-1
1.866947997E1,8.423948288E-2,-6.908059120E-3,7.391262054E-2,1.122812862E-1
1.867771986E1,7.694005966E-2,-9.266972542E-3,6.210279465E-2,9.930965041E-2
1.868592590E1,9.130573273E-2,4.346370697E-4,5.016374588E-2,1.041793028E-1
1.869413405E1,1.032934189E-1,-4.012477398E-2,5.975580215E-2,1.258979101E-1
1.870234867E1,1.105370522E-1,-2.778458595E-2,6.455898285E-2,1.309896385E-1
1.871055332E1,9.387493134E-2,-2.753412724E-2,6.928634644E-2,1.198800596E-1
1.871879547E1,1.011090279E-1,-2.489995956E-2,8.843326569E-2,1.366143696E-1
1.872700259E1,9.622478485E-2,-7.823705673E-4,7.663202286E-2,1.230133661E-1
1.873521082E1,1.010427475E-1,-1.741766930E-2,5.986547470E-2,1.187303124E-1
1.874342501E1,1.033554077E-1,1.744985580E-3,5.997419357E-2,1.195085318E-1
1.875163278E1,9.137248993E-2,-1.272106171E-2,5.038881302E-2,1.051179804E-1
1.875987686E1,8.182430267E-2,-1.005387306E-2,6.239080429E-2,1.033871817E-1
1.876808297E1,9.143877029E-2,-1.716816425E-2,7.911968231E-2,1.221299255E-1
1.877628928E1,1.248831749E-1,-2.897334099E-2,7.446956635E-2,1.482598333E-1
1.878449959E1,1.152997017E-1,-1.209771633E-2,6.972074509E-2,1.352825127E-1
1.879270517E1,1.489253044E-1,-1.664805412E-2,5.767250061E-2,1.605678091E-1
1.880094655E1,1.129379272E-1,-9.377717972E-3,5.539751053E-2,1.261419882E-1
1.880915401E1,1.127805710E-1,1.238024235E-2,5.326175690E-2,1.253377132E-1
1.881736163E1,9.836912155E-2,4.869699478E-4,5.812931061E-2,1.142617082E-1
1.882557051E1,1.078729630E-1,-1.143217087E-2,5.344963074E-2,1.209302844E-1
1.883377570E1,1.366991997E-1,-3.280091286E-2,6.055498123E-2,1.530669031E-1
1.884201713E1,1.031999588E-1,-3.497231007E-2,8.692407608E-2,1.393882670E-1
1.885022367E1,9.842777252E-2,-6.353139877E-2,6.539630890E-2,1.341675902E-1
1.885842909E1,1.153736115E-1,-3.221678734E-2,8.435678482E-2,1.465095859E-1
1.886665420E1,1.227416992E-1,-1.524078846E-2,7.938623428E-2,1.469693184E-1
1.887486044E1,1.084423065E-1,-1.018297672E-2,7.218599319E-2,1.306684525E-1
1.888310047E1,1.037387848E-1,-1.947295666E-2,7.933187485E-2,1.320396830E-1
1.889130544E1,1.036744118E-1,-1.464188099E-2,6.745624542E-2,1.245516495E-1
1.889950913E1,9.654664993E-2,4.666328430E-3,6.024265289E-2,1.138955990E-1
1.890771709E1,9.405803680E-2,-9.848475456E-3,5.314445496E-2,1.084815185E-1
1.891592255E1,9.879016876E-2,-2.653074265E-2,5.802583694E-2,1.176026169E-1
1.892416505E1,1.130862236E-1,-1.928734779E-2,7.967853546E-2,1.396752117E-1
1.893237070E1,1.225900650E-1,2.086162567E-5,6.065940857E-2,1.367767828E-1
1.894057536E1,1.010208130E-1,-1.659345627E-2,5.593633652E-2,1.166594239E-1
1.894878824E1,9.850072861E-2,-1.853263378E-2,7.776594162E-2,1.268597404E-1
1.895699490E1,8.404970169E-2,1.746559143E-2,8.508157730E-2,1.208646931E-1
1.896523670E1,1.295218468E-1,1.257944107E-2,7.789659500E-2,1.516642036E-1
1.897344470E1,1.055483818E-1,2.684414387E-2,5.875825882E-2,1.237481391E-1
1.898165163E1,9.112358093E-2,5.466341972E-3,6.606245041E-2,1.126837843E-1
1.898986259E1,1.031546593E-1,8.130073547E-4,7.320022583E-2,1.264903861E-1
1.899807020E1,1.294989586E-1,-1.352369785E-2,6.122732162E-2,1.438806992E-1
1.900631186E1,1.150946617E-1,-2.304208279E-2,5.889844894E-2,1.313268671E-1
1.901451593E1,9.822320938E-2,-3.261888027E-2,7.101583481E-2,1.255190783E-1
1.902272066E1,9.822559357E-2,-1.326072216E-2,7.345962524E-2,1.233711090E-1
1.903093043E1,1.198906898E-1,-1.063144207E-2,7.576084137E-2,1.422199359E-1
1.903913505E1,1.248598099E-1,-2.971291542E-2,4.681539536E-2,1.366181200E-1
1.904737528E1,1.032867432E-1,-1.781785488E-2,7.316446304E-2,1.278227911E-1
1.905558147E1,8.899021149E-2,-1.759123802E-2,5.876874924E-2,1.080854999E-1
1.906378766E1,1.153612137E-1,-1.739525795E-2,6.116771698E-2,1.317281072E-1
1.907199978E1,9.128856659E-2,-1.273882389E-2,9.242725372E-2,1.305322843E-1
1.908020374E1,9.861421585E-2,-2.704858780E-2,7.789278030E-2,1.285444472E-1
1.908844320E1,9.867906570E-2,-1.030957699E-2,7.061958313E-2,1.217824737E-1
1.909664620E1,1.010155678E-1,-3.063440323E-3,5.634546280E-2,1.157079979E-1
1.910484951E1,1.008515358E-1,-8.045434952E-3,6.129646301E-2,1.182920863E-1
1.911307243E1,1.104135513E-1,-2.232766151E-2,5.894422531E-2,1.271381079E-1
1.912127778E1,1.007361412E-1,-1.760220528E-2,5.905866623E-2,1.180912098E-1
1.912951901E1,9.351253510E-2,-3.119945526E-3,6.153583527E-2,1.119865496E-1
1.913772532E1,9.820842743E-2,-1.254034042E-2,4.493665695E-2,1.087265308E-1
1.914593224E1,9.575223923E-2,-4.606580734E-2,5.459117889E-2,1.194602308E-1
1.915414170E1,1.101965904E-1,-1.494777203E-2,4.251670837E-2,1.190562679E-1
1.916234682E1,1.078491211E-1,-1.705980301E-2,7.365417480E-2,1.317095565E-1
1.917059336E1,1.151928902E-1,7.066965103E-3,5.433845520E-2,1.275617954E-1
1.917880163E1,1.248373985E-1,-4.850625992E-3,6.862878799E-2,1.425405738E-1
1.918700863E1,9.375143051E-2,-4.865169525E-3,7.096862793E-2,1.176840973E-1
1.919521709E1,1.128478050E-1,1.662456989E-2,5.187559128E-2,1.253079423E-1
1.920342436E1,1.031646729E-1,2.123034000E-2,5.914878845E-2,1.207984116E-1
1.921166424E1,9.588956833E-2,6.722807884E-3,5.204916000E-2,1.093120328E-1
1.921987024E1,9.108829498E-2,-5.495667458E-3,7.355022430E-2,1.172045875E-1
1.922807736E1,8.640861511E-2,-5.924701691E-4,6.386137009E-2,1.074480078E-1
1.923628347E1,1.057753563E-1,-2.832293510E-3,8.517360687E-2,1.358344257E-1
1.924449051E1,1.441760063E-1,-7.770299911E-3,9.937810898E-2,1.752800813E-1
1.925272747E1,1.371154785E-1,1.747369766E-3,7.526159286E-2,1.564225531E-1
1.926093501E1,1.322994232E-1,-2.981901169E-3,7.770729065E-2,1.534615657E-1
1.926914170E1,1.033949852E-1,-1.495265961E-2,8.511543274E-2,1.347543761E-1
1.927735393E1,1.009688377E-1,-3.857958317E-2,7.087421417E-2,1.292526389E-1
1.928555966E1,7.692766190E-2,-1.229822636E-2,6.141138077E-2,9.919913923E-2
1.929380305E1,6.730794907E-2,-2.179837227E-2,7.824754715E-2,1.054903203E-1
1.930200843E1,7.449913025E-2,-7.150650024E-3,5.676174164E-2,9.393161085E-2
1.931021490E1,7.700538635E-2,-1.658236980E-2,7.580709457E-2,1.093230081E-1
1.931842551E1,7.705831528E-2,-2.358925343E-2,6.141853333E-2,1.013245926E-1
1.932663070E1,1.033577919E-1,-3.069245815E-2,7.585287094E-2,1.318276077E-1
1.933487224E1,1.033501625E-1,-1.145291328E-2,7.109546661E-2,1.259642437E-1
1.934307959E1,1.080880165E-1,-2.317142487E-2,4.967832565E-2,1.211935241E-1
1.935128743E1,1.078810692E-1,-6.382346153E-3,6.910896301E-2,1.282774657E-1
1.935950247E1,1.172838211E-1,-1.119506359E-2,5.256843567E-2,1.290126528E-1
1.936770797E1,9.330511093E-2,-1.140522957E-2,4.777288437E-2,1.054427402E-1
1.937595036E1,1.051211357E-1,2.682805061E-3,5.508518219E-2,1.187098476E-1
1.938415805E1,1.073923111E-1,-2.140760422E-3,6.241989136E-2,1.242333859E-1
1.939236451E1,1.336541176E-1,-1.657426357E-2,6.249952316E-2,1.484732964E-1
1.940057789E1,1.192941666E-1,-1.655519009E-2,6.489133835E-2,1.368066456E-1
1.940878651E1,1.145591736E-1,-4.667401314E-3,6.479978561E-2,1.316989032E-1
1.941703109E1,1.145267487E-1,-1.444268227E-2,6.000280380E-2,1.300972855E-1
1.942523993E1,1.120700836E-1,9.347438812E-3,6.962156296E-2,1.322657941E-1
1.943344693E1,8.331298828E-2,-1.695585251E-2,7.445287704E-2,1.130123261E-1
1.944166955E1,8.570194244E-2,-1.698732376E-2,5.769205093E-2,1.046984472E-1
1.944987709E1,1.048760414E-1,-1.229512691E-2,8.397579193E-2,1.349151135E-1
1.945811859E1,9.542131424E-2,-7.500290871E-3,5.987596512E-2,1.129008980E-1
1.946632647E1,1.099014282E-1,-2.438497543E-2,7.884883881E-2,1.374412250E-1
1.947453536E1,1.411995888E-1,-2.435266972E-2,8.342075348E-2,1.657992717E-1
1.948274659E1,1.127152443E-1,-1.245951653E-2,7.589912415E-2,1.364574765E-1
1.949095459E1,1.104178429E-1,1.858592033E-3,6.139564514E-2,1.263526004E-1
1.949919570E1,9.362220764E-2,-6.630420685E-4,5.901432037E-2,1.106718004E-1
1.950740147E1,8.879470825E-2,-2.488136292E-2,6.857013702E-2,1.149149517E-1
1.951560701E1,8.635282516E-2,-5.806446075E-3,6.142950058E-2,1.061325057E-1
1.952381912E1,8.396911621E-2,-1.779425144E-2,4.944038391E-2,9.905452752E-2
1.953202386E1,1.149535179E-1,-1.553523540E-2,6.395339966E-2,1.324601531E-1
1.954026555E1,8.622694016E-2,1.379489899E-3,6.159400940E-2,1.059755170E-1
1.954847212E1,9.570074081E-2,-1.079165936E-2,7.364797592E-2,1.212399112E-1
1.955668078E1,1.148176193E-1,3.586530685E-3,8.327627182E-2,1.418833548E-1
1.956489224E1,1.148519516E-1,1.550614834E-2,7.842969894E-2,1.399379473E-1
1.957309809E1,1.172242165E-1,3.337144852E-3,6.164836884E-2,1.324883951E-1
1.958133997E1,9.560394287E-2,3.180742264E-3,6.409645081E-2,1.151459336E-1
1.958954655E1,1.027073860E-1,7.794022560E-3,5.457592010E-2,1.165679415E-1
1.959775243E1,1.002087593E-1,2.956151962E-3,4.991006851E-2,1.119890585E-1
1.960598459E1,1.073603630E-1,5.238056183E-4,5.712461472E-2,1.216130894E-1
1.961419186E1,1.025462151E-1,-6.771922112E-3,5.712890625E-2,1.175810235E-1
1.962243389E1,1.000509262E-1,-2.125847340E-2,6.201791763E-2,1.196174428E-1
1.963064024E1,1.119632721E-1,-4.482388496E-3,6.209611893E-2,1.281085247E-1
1.963884536E1,1.167740822E-1,-1.640713215E-2,5.968523026E-2,1.321654530E-1
1.964706939E1,1.215295792E-1,-4.421353340E-3,7.409763336E-2,1.424059207E-1
1.965527447E1,1.167373657E-1,-1.386022568E-2,5.977296829E-2,1.318807270E-1
1.966351662E1,1.048464775E-1,-1.142144203E-2,6.925678253E-2,1.261734327E-1
1.967172416E1,1.095108986E-1,-3.296399117E-2,5.744695663E-2,1.279820864E-1
1.967993105E1,9.265661240E-2,-9.241461754E-3,7.906246185E-2,1.221536954E-1
1.968814347E1,8.803939819E-2,-1.406872272E-2,6.685876846E-2,1.114403855E-1
1.969634920E1,8.328676224E-2,-2.846038342E-2,8.117008209E-2,1.197299479E-1
1.970459062E1,1.047301292E-1,-3.593325615E-2,8.123207092E-2,1.373253371E-1
1.971279536E1,1.190567017E-1,-2.188050747E-2,6.444215775E-2,1.371351396E-1
1.972100024E1,1.118617058E-1,-2.212476730E-2,5.960702896E-2,1.286683506E-1
1.972921162E1,1.046633720E-1,-1.989722252E-2,8.113145828E-2,1.339127867E-1
1.973741858E1,1.190123558E-1,-2.238035202E-2,5.240011215E-2,1.319492052E-1
1.974566001E1,1.022229195E-1,-3.450226784E-2,4.761171341E-2,1.179271258E-1
1.975386470E1,1.117110252E-1,-2.024900913E-2,5.727434158E-2,1.271602365E-1
1.976207085E1,8.298921585E-2,-1.798641682E-2,4.525947571E-2,9.622443182E-2
1.977028343E1,8.786821365E-2,-3.483700752E-2,4.272317886E-2,1.037290223E-1
1.977848824E1,8.786773682E-2,-1.324093342E-2,5.470752716E-2,1.043502516E-1
1.978673308E1,1.024055481E-1,-1.329064369E-2,4.968214035E-2,1.145942955E-1
1.979494051E1,1.287570000E-1,-6.021738052E-3,7.362508774E-2,1.484428507E-1
1.980314532E1,1.336054802E-1,-8.757948875E-3,7.106542587E-2,1.515830491E-1
1.981135482E1,1.287899017E-1,5.341410637E-3,6.384944916E-2,1.438475638E-1
1.981956082E1,9.271860123E-2,7.415294647E-3,5.678987503E-2,1.089808034E-1
1.982780120E1,7.816934586E-2,7.173776627E-3,6.893730164E-2,1.044713418E-1
1.983600674E1,6.858015060E-2,2.400279045E-3,5.698680878E-2,8.919918593E-2
1.984421209E1,9.720945358E-2,1.425325871E-2,6.905889511E-2,1.200914828E-1
1.985244562E1,8.038139343E-2,-7.497906685E-3,5.233669281E-2,9.621079165E-2
1.986065028E1,1.116313934E-1,-2.183103561E-2,6.415224075E-2,1.305897090E-1
1.986889216E1,1.189250946E-1,-2.438390255E-2,8.072710037E-2,1.457896346E-1
1.987709985E1,1.238489151E-1,1.868724823E-3,7.574224472E-2,1.451858586E-1
1.988530655E1,1.310839653E-1,-1.493227482E-2,8.284521103E-2,1.557860962E-1
1.989351978E1,1.262946129E-1,-1.511740685E-2,7.322168350E-2,1.467660729E-1
1.990172520E1,1.070895195E-1,-1.517033577E-2,6.848621368E-2,1.280182242E-1
1.990996908E1,7.815361023E-2,-5.810141563E-3,6.151676178E-2,9.962959659E-2
1.991817601E1,6.360483170E-2,-2.027297020E-2,4.017925262E-2,7.791623885E-2
1.992638358E1,8.269453049E-2,-1.076006889E-2,4.982280731E-2,9.714152862E-2
1.993459693E1,6.589317322E-2,3.826737404E-3,5.711841583E-2,8.728727068E-2
1.994280397E1,7.788610458E-2,-1.294171810E-2,7.384681702E-2,1.081068256E-1
1.995104470E1,1.019248962E-1,-7.996082306E-3,8.333873749E-2,1.319013532E-1
1.995924878E1,1.186385155E-1,-1.281273365E-2,7.381439209E-2,1.403133207E-1
1.996745451E1,1.041817665E-1,6.230354309E-3,8.108758926E-2,1.321660127E-1
1.997566416E1,9.198760986E-2,-1.552557945E-2,7.414197922E-2,1.191629014E-1
1.998387243E1,1.061587334E-1,-1.323688030E-2,7.915306091E-2,1.330792949E-1
1.999211674E1,9.158515930E-2,-1.578509808E-2,6.262445450E-2,1.120661993E-1
2.000032266E1,9.392738342E-2,-1.835489273E-2,4.828262329E-2,1.071935966E-1
2.000852908E1,1.034607887E-1,-2.333903313E-2,3.871297836E-2,1.129050042E-1
2.001674466E1,1.033506393E-1,-3.541028500E-2,4.122352600E-2,1.167673843E-1
2.002495251E1,1.250643730E-1,-3.077304363E-2,4.096889496E-2,1.351537198E-1
2.003319358E1,1.371107101E-1,-5.236911774E-2,6.240701675E-2,1.594882662E-1
2.004139851E1,1.131296158E-1,-2.406859398E-2,6.952857971E-2,1.349512156E-1
2.004960255E1,1.059679985E-1,-2.677404881E-2,6.942224503E-2,1.294817149E-1
2.005781308E1,1.106863022E-1,-1.747190952E-2,5.747127533E-2,1.259351921E-1
2.006601774E1,9.880304337E-2,-3.206455708E-2,5.011558533E-2,1.153332090E-1
2.007425885E1,1.084985733E-1,-2.989590168E-2,3.075027466E-2,1.166674108E-1
2.008246589E1,9.907436371E-2,-3.020107746E-2,4.483842850E-2,1.128641630E-1
2.009067239E1,1.065120697E-1,-2.075433731E-2,7.559967041E-2,1.322530668E-1
2.009890178E1,1.114325523E-1,-3.990924358E-2,5.866622925E-2,1.321048368E-1
2.010710828E1,1.116981506E-1,-3.759074211E-2,9.182262421E-2,1.494019246E-1
2.011534982E1,1.189584732E-1,-3.057873249E-2,7.970666885E-2,1.464217548E-1
2.012355539E1,9.267616272E-2,2.672672272E-4,6.041002274E-2,1.106269109E-1
2.013176131E1,8.313941956E-2,-5.261504650E-2,5.551528931E-2,1.129710297E-1
2.013997054E1,9.020471573E-2,-1.203227043E-2,6.760931015E-2,1.133696833E-1
2.014817739E1,8.525371552E-2,-2.696526051E-2,5.570316315E-2,1.053478223E-1
2.015641908E1,7.335567474E-2,-1.524198055E-2,6.272745132E-2,9.771441111E-2
2.016462474E1,8.048629761E-2,-2.017617226E-2,8.430624008E-2,1.182905920E-1
2.017283139E1,9.485054016E-2,-1.078295708E-2,7.947158813E-2,1.242120383E-1
2.018104389E1,1.141295433E-1,3.376841545E-3,7.686090469E-2,1.376392182E-1
2.018925070E1,9.745025635E-2,-1.603007317E-3,8.628463745E-2,1.301697382E-1
2.019749374E1,9.265661240E-2,-6.608128548E-3,6.947851181E-2,1.160007706E-1
2.020570135E1,9.743452072E-2,-2.161502838E-3,8.137416840E-2,1.269642202E-1
2.021391074E1,9.505367279E-2,1.433742046E-2,6.931829453E-2,1.185149286E-1
2.022212535E1,9.980010986E-2,-1.760721207E-4,4.778671265E-2,1.106510860E-1
2.023033381E1,9.981203079E-2,-5.089402199E-3,5.971097946E-2,1.164205505E-1
2.023856435E1,1.094131470E-1,-4.093647003E-4,7.162237167E-2,1.307714358E-1
2.024677189E1,8.784437180E-2,-1.726114750E-2,5.247259140E-2,1.037687512E-1
2.025498093E1,1.166167259E-1,-1.743781567E-2,7.631492615E-2,1.404546408E-1
2.026319335E1,1.046366692E-1,-1.759910583E-2,5.473804474E-2,1.193935283E-1
2.027139878E1,9.985351562E-2,-4.165637493E-2,5.948925018E-2,1.234704379E-1
2.027964628E1,1.022520065E-1,-2.243459225E-2,6.668472290E-2,1.241194426E-1
2.028785435E1,9.516572952E-2,-3.443217278E-2,8.570623398E-2,1.326184344E-1
2.029606085E1,1.047868729E-1,-2.484345436E-2,6.889295578E-2,1.278425802E-1
2.030426793E1,1.144680977E-1,-1.512956619E-2,6.639766693E-2,1.331934658E-1
2.031247581E1,9.301567078E-2,-2.476227283E-2,7.104730606E-2,1.196361353E-1
2.032071062E1,9.061384201E-2,-2.713584900E-2,6.388044357E-2,1.141399743E-1
2.032891681E1,9.300041199E-2,-4.623878002E-2,6.390333176E-2,1.219456322E-1
2.033712212E1,1.050157547E-1,-2.228498459E-2,8.060836792E-2,1.342484199E-1
2.034534189E1,8.831501007E-2,-1.525688171E-2,7.809782028E-2,1.188763348E-1
2.035354839E1,1.123213768E-1,-2.503705025E-2,7.796096802E-2,1.389994896E-1
2.036178489E1,1.076455116E-1,-1.561760902E-2,6.341123581E-2,1.259065158E-1
2.036999281E1,1.173739433E-1,-3.008091450E-2,6.079483032E-2,1.355636949E-1
2.037820170E1,1.102547646E-1,-3.727006912E-2,7.028675079E-2,1.359610183E-1
2.038641739E1,1.030201912E-1,-3.990650177E-3,5.113983154E-2,1.150841755E-1
2.039462601E1,8.619117737E-2,-1.592659950E-2,6.081724167E-2,1.066832344E-1
2.040286993E1,1.051411629E-1,-1.848232746E-2,6.343317032E-2,1.241774040E-1
2.041107731E1,7.879734039E-2,-6.335854530E-3,6.827545166E-2,1.044543020E-1
2.041928470E1,1.050610542E-1,-2.084684372E-2,5.157423019E-2,1.188794231E-1
2.042749743E1,1.052098274E-1,-1.593983173E-2,3.944015503E-2,1.134844124E-1
2.043570458E1,1.221084595E-1,-3.277826309E-2,4.402828217E-2,1.338782284E-1
2.044394720E1,1.151261330E-1,-2.043938637E-2,7.259273529E-2,1.376281229E-1
2.045215493E1,1.438894272E-1,-8.607149124E-3,7.730388641E-2,1.635669316E-1
2.046036224E1,1.078748703E-1,-3.995180130E-3,5.344820023E-2,1.204560468E-1
2.046857204E1,9.099864960E-2,1.258111000E-2,6.312894821E-2,1.114643560E-1
2.047677831E1,8.599948883E-2,-1.924395561E-3,6.097126007E-2,1.054377064E-1
2.048502112E1,5.974578857E-2,6.785392761E-4,4.894685745E-2,7.723868540E-2
2.049322866E1,9.336614609E-2,-4.487526417E-2,4.640388489E-2,1.135092380E-1
2.050143635E1,8.637952805E-2,-3.052878380E-2,4.375123978E-2,1.015263537E-1
2.050964962E1,1.080746651E-1,-1.375174522E-2,7.947731018E-2,1.348550576E-1
2.051785743E1,1.322650909E-1,-3.060662746E-2,1.078615189E-1,1.733924081E-1
2.052610131E1,1.442837715E-1,2.846360207E-3,1.005997658E-1,1.759153813E-1
2.053430816E1,1.298403740E-1,-6.688952446E-3,1.007108688E-1,1.644565107E-1
2.054251397E1,9.612894058E-2,-3.797960281E-2,8.894777298E-2,1.363632273E-1
2.055072585E1,6.487894058E-2,9.925007820E-3,9.151124954E-2,1.126147926E-1
2.055893100E1,9.343051910E-2,5.107402802E-3,4.863929749E-2,1.054567623E-1
2.056717162E1,7.662391663E-2,-1.894593239E-3,3.677606583E-2,8.501348776E-2
2.057537731E1,8.618783951E-2,-1.127517223E-2,6.796884537E-2,1.103414570E-1
2.058358431E1,8.868646622E-2,-2.038419247E-2,5.837631226E-2,1.081138216E-1
2.059180958E1,1.007990837E-1,-2.484166622E-2,7.503509521E-2,1.280930489E-1
2.060001824E1,1.104149818E-1,-2.213811874E-2,7.027578354E-2,1.327412907E-1
2.060826174E1,1.128535271E-1,-1.457583904E-2,8.228588104E-2,1.404255670E-1
2.061646831E1,9.836530685E-2,2.134644985E-2,6.568956375E-2,1.201936908E-1
2.062467566E1,1.005635262E-1,2.426505089E-3,7.079172134E-2,1.230056037E-1
2.063288739E1,9.560775757E-2,2.414941788E-3,5.185174942E-2,1.087900693E-1
2.064109554E1,9.792566299E-2,-2.347707748E-3,4.717159271E-2,1.087203126E-1
2.064933885E1,9.073495865E-2,-2.375972271E-2,3.763961792E-2,1.010648207E-1
2.065754743E1,1.195645332E-1,-4.449725151E-3,6.867599487E-2,1.379560435E-1
2.066575412E1,1.099324226E-1,-3.301906586E-2,6.639242172E-2,1.326022244E-1
2.067396520E1,1.243104935E-1,3.148078918E-3,7.123041153E-2,1.433065969E-1
2.068217116E1,1.338548660E-1,-1.822006702E-2,7.610559464E-2,1.550521123E-1
2.069041404E1,1.003780365E-1,-1.320374012E-2,6.892776489E-2,1.224790829E-1
2.069862074E1,8.827877045E-2,-2.981388569E-2,6.913375854E-2,1.160236427E-1
2.070682839E1,1.122655869E-1,-2.244865894E-2,4.757404327E-2,1.239790058E-1
2.071504031E1,6.932401657E-2,-7.910609245E-3,4.741859436E-2,8.436184033E-2
2.072324720E1,1.029300690E-1,-1.250696182E-2,5.932426453E-2,1.194587441E-1
2.073148924E1,1.006960869E-1,-2.672362328E-2,7.352113724E-2,1.275116135E-1
2.073969600E1,1.031932831E-1,-2.657663822E-2,8.060789108E-2,1.336143835E-1
2.074790420E1,9.624147415E-2,-7.248282433E-3,8.992958069E-2,1.319177336E-1
2.075611620E1,1.202292442E-1,-3.577625751E-2,8.992290497E-2,1.543409881E-1
