"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.220970430E-1,4.612407684E-1,5.148469925E0,6.028184891E-1,5.204121035E0
5.303070050E-1,3.455448151E-1,3.381100178E0,1.066603661E-1,3.400384694E0
5.385364660E-1,-4.874653816E-1,2.430135250E0,-6.946680546E-1,2.574051969E0
5.467531200E-1,-1.621124744E0,1.945180416E0,-1.148795128E0,2.780557954E0
5.549624280E-1,-2.128802299E0,1.891007900E0,-1.448196888E0,3.194524117E0
5.631714280E-1,-2.303794384E0,1.618740082E0,-1.458359718E0,3.170899097E0
5.713811970E-1,-2.670326710E0,1.068417072E0,-1.419334888E0,3.207284101E0
5.796029660E-1,-2.590773582E0,8.386044502E-1,-1.297884464E0,3.016598956E0
5.878135040E-1,-2.612390041E0,8.219122887E-1,-1.085580349E0,2.945947425E0
5.960350040E-1,-2.559813976E0,1.023005009E0,-1.137998581E0,2.982319167E0
6.042441580E-1,-2.703425884E0,9.505681992E-1,-1.044343710E0,3.050040196E0
6.124529660E-1,-2.885994673E0,6.898627281E-1,-8.447487354E-1,3.085202791E0
6.206820040E-1,-3.028262854E0,1.405730247E-1,-7.629945278E-1,3.126067391E0
6.288994270E-1,-3.085855961E0,-4.071073532E-1,-7.785720825E-1,3.208491530E0
6.371080810E-1,-2.500621319E0,-6.111350060E-1,-7.909626961E-1,2.692993680E0
6.453180430E-1,-1.629795551E0,-5.955600739E-1,-9.300777912E-1,1.968748343E0
6.535281960E-1,-7.208824158E-1,-5.072832108E-1,-1.411154032E0,1.663839961E0
6.617506580E-1,-2.868881226E-1,-3.828606606E-1,-1.864376068E0,1.924781859E0
6.699606200E-1,-1.363234997E0,-1.243605614E-1,-1.977678537E0,2.405220905E0
6.781696580E-1,-2.943211079E0,2.033009529E-1,-1.764228344E0,3.437488092E0
6.863773500E-1,-4.238148689E0,6.184411049E-1,-1.614193201E0,4.577116276E0
6.945865040E-1,-4.999771595E0,9.389557838E-1,-1.694070339E0,5.361830684E0
7.028172350E-1,-6.212454319E0,3.746051788E-1,-1.837339401E0,6.489278371E0
7.110313120E-1,-6.770804882E0,-2.793507576E-1,-1.866175890E0,7.028829778E0
7.192401960E-1,-7.099335670E0,-5.859775543E-1,-1.858268976E0,7.361867986E0
7.274487730E-1,-7.071243763E0,-8.987483978E-1,-1.842840910E0,7.362492761E0
7.356581960E-1,-6.872078419E0,-1.135407448E0,-1.946770668E0,7.232186938E0
7.438783500E-1,-6.358162403E0,-1.420784950E0,-2.069287300E0,6.835701058E0
7.520862350E-1,-5.518160820E0,-2.012127399E0,-2.025073051E0,6.212863782E0
7.603195810E-1,-4.815587044E0,-2.778329849E0,-1.939202905E0,5.888081456E0
7.685257730E-1,-4.591606617E0,-3.225542068E0,-1.896563172E0,5.923168479E0
7.767332340E-1,-4.499982357E0,-3.258076668E0,-1.700381994E0,5.810008925E0
7.849599270E-1,-4.380290031E0,-3.189033747E0,-1.657835007E0,5.666153361E0
7.931766960E-1,-3.314633131E0,-2.863357544E0,-1.302074909E0,4.569574191E0
8.013843110E-1,-1.674156189E0,-2.388820171E0,-5.318646431E-1,2.965154423E0
8.095914650E-1,5.732021332E-1,-1.653629303E0,4.492967129E-1,1.806908435E0
8.177986570E-1,3.919587135E0,-4.754133224E-1,1.619989634E0,4.267733304E0
8.260185420E-1,7.043241501E0,8.964462280E-1,3.010917425E0,7.712100260E0
8.342280420E-1,8.056331635E0,2.094777107E0,4.428892136E0,9.429085644E0
8.424473110E-1,7.009219646E0,2.824959278E0,5.739341259E0,9.489446404E0
8.506559270E-1,5.301699162E0,3.045751572E0,6.026250362E0,8.584888471E0
8.588649260E-1,3.768706799E0,2.734714985E0,5.330758572E0,7.078050857E0
8.671024650E-1,2.184319973E0,2.322158813E0,3.740857363E0,4.915047213E0
8.753193490E-1,1.518810272E0,1.086762428E0,1.833501816E0,2.617167577E0
8.835275800E-1,1.518742085E0,-3.697490692E-1,3.072998524E-1,1.593023883E0
8.917371190E-1,1.197749138E0,-1.548671246E0,-1.497316360E-1,1.963518573E0
8.999464260E-1,2.403211594E-1,-1.956584454E0,8.159828186E-2,1.972976245E0
9.081674650E-1,-1.037078381E0,-1.351172447E0,1.893501282E-1,1.713782956E0
9.163758880E-1,-1.292747498E0,-2.981581688E-1,-1.016125679E-1,1.330571118E0
9.245846950E-1,-1.088366985E0,-3.459916115E-1,-8.942199945E-1,1.450476573E0
9.327943880E-1,-9.597535133E-1,-4.875707626E-1,-1.901197910E0,2.184812475E0
9.410033110E-1,-5.917091370E-1,-4.765386581E-1,-2.731285572E0,2.834983187E0
9.492326950E-1,-1.805591583E-1,-2.735934258E-1,-2.934016466E0,2.952271599E0
9.574486180E-1,4.118523598E-1,6.127548218E-2,-2.699535608E0,2.731459235E0
9.656574650E-1,4.252204895E-1,1.177787781E-2,-2.411082268E0,2.448319604E0
9.738665410E-1,-1.703125000E0,-3.247413635E0,2.508242607E0,4.442703125E0
9.820739260E-1,-2.173363924E0,-3.032581329E0,6.550095558E0,7.538157075E0
9.902938490E-1,-2.044036150E0,-3.903512955E0,9.461743832E-1,4.506744183E0
9.985006950E-1,-3.654974937E0,-5.428372383E0,-4.643540859E0,8.024247020E0
1.006733003E0,-4.904692173E0,-5.312707901E0,-6.476172447E0,9.706785262E0
1.014938964E0,-5.089594841E0,-5.353012085E0,-6.154241085E0,9.614228901E0
1.023144772E0,-4.900447845E0,-5.146992207E0,-6.693912506E0,9.762908506E0
1.031371118E0,-5.054823399E0,-5.407235146E0,-6.777532578E0,1.003615361E1
1.039584541E0,-5.097012520E0,-5.322818756E0,-6.916070461E0,1.010662984E1
1.047791580E0,-4.706469059E0,5.954231262E0,-1.838373947E1,1.988883098E1
1.055998733E0,-5.632277489E0,1.095650291E1,-2.588219643E1,2.866453554E1
1.064207310E0,-6.422933578E0,1.455549908E1,-2.630383492E1,3.074098828E1
1.072428041E0,-5.313807487E0,1.864114380E1,-2.209389496E1,2.939164825E1
1.080636233E0,-3.005330801E0,2.097156525E1,-1.448703003E1,2.566539696E1
1.088861041E0,-4.829769135E-1,2.020185089E1,-6.141508102E0,2.112027859E1
1.097069349E0,4.831624031E-1,1.571814632E1,-1.787354708E0,1.582681922E1
1.105277733E0,-6.297016144E-2,1.080383301E1,7.292518616E-1,1.082860015E1
1.113507002E0,-1.121826887E0,6.455991745E0,9.137024879E-1,6.616130078E0
1.121721810E0,-2.418606997E0,3.497483253E0,6.661348343E-1,4.304158981E0
1.129928425E0,-3.284224510E0,1.281265259E0,1.099646091E-1,3.527019069E0
1.138137233E0,-3.584255695E0,-2.855625153E-1,-3.629522324E-1,3.613885605E0
1.146346156E0,-3.735112667E0,-1.890265465E0,-7.891304493E-1,4.259917491E0
1.154565887E0,-3.725871801E0,-3.277964115E0,-1.074626207E0,5.077596962E0
1.162773041E0,-3.519202232E0,-4.507251263E0,-1.415305495E0,5.890941176E0
1.170980464E0,-3.289921284E0,-5.548818588E0,-1.585680127E0,6.642842106E0
1.179186848E0,-3.113471031E0,-6.281786919E0,-1.605987787E0,7.192617432E0
1.187394156E0,-3.087050915E0,-6.569531441E0,-1.497622848E0,7.411578840E0
1.195621464E0,-3.207729340E0,-6.441173077E0,-1.302214861E0,7.312591993E0
1.203836233E0,-3.419698715E0,-5.748085022E0,-9.209449291E-1,6.751515407E0
1.212043656E0,-3.408225536E0,-4.542447090E0,-4.293869734E-1,5.695103164E0
1.220250540E0,-3.273226738E0,-3.021090984E0,9.297370911E-2,4.455294393E0
1.228456656E0,-2.904192209E0,-1.284714699E0,4.727102518E-1,3.210650904E0
1.236674963E0,-2.379950047E0,2.686109543E-1,6.075152159E-1,2.470908498E0
1.244879771E0,-2.141323805E0,1.427807808E0,6.003539562E-1,2.642787855E0
1.253112233E0,-2.266450644E0,2.403598785E0,1.450492740E0,3.608048618E0
1.261318617E0,-2.854358435E0,2.839836121E0,3.124826431E0,5.096721642E0
1.269526233E0,-3.517426968E0,2.446170807E0,4.546523094E0,6.247152658E0
1.277756156E0,-3.418192625E0,1.645111084E0,3.695783377E0,5.296153894E0
1.285971002E0,-2.595249176E0,6.486635208E-1,8.117091656E-1,2.795523997E0
1.294176848E0,-1.879492521E0,1.150541306E-1,-1.039693594E0,2.150974746E0
1.302382848E0,-1.573976517E0,-3.754796982E-1,-2.272050381E0,2.789372691E0
1.310589694E0,-4.731352329E-1,-7.586746216E-1,-3.972305298E0,4.071689270E0
1.318808540E0,5.685051680E-1,-6.970729828E-1,-6.521197796E0,6.582942318E0
1.327014617E0,8.562277555E-1,-5.651321411E-1,-5.410412788E0,5.506820030E0
1.335231232E0,5.663447380E-1,-1.869602203E-1,-3.704631329E0,3.752331777E0
1.343437348E0,4.508709908E-2,-1.157712936E-1,-2.004918575E0,2.008764380E0
1.351645078E0,-1.467930079E-1,-3.075046539E-1,-9.545207024E-2,3.538621159E-1
1.359871771E0,2.315765619E-1,-5.156574249E-1,3.107259989E0,3.158258210E0
1.368087194E0,1.376639605E0,-7.189817429E-1,7.659655094E0,7.815522216E0
1.376295117E0,1.474486828E0,-5.452461243E-1,7.806372643E0,7.963093530E0
1.384502655E0,8.254259825E-1,-9.087657928E-2,4.710296631E0,4.782936437E0
1.392711771E0,1.996098757E-1,3.678140640E-1,1.841749191E0,1.888695680E0
1.400930847E0,2.739298344E-2,4.730672836E-1,3.171857595E-1,5.702191127E-1
1.409138347E0,3.165316582E-1,4.062252045E-1,-2.356755733E-2,5.155255931E-1
1.417345655E0,9.773207903E-1,4.186754227E-1,-3.818805218E-1,1.129724643E0
1.425551809E0,1.536900282E0,5.439529419E-1,-7.404536009E-1,1.790591750E0
1.433759386E0,2.045761824E0,5.496749878E-1,-1.194330335E0,2.431811872E0
1.441987963E0,2.499299765E0,5.167169571E-1,-1.592847228E0,3.008431156E0
1.450203001E0,2.828512907E0,6.528797150E-1,-2.089023590E0,3.576416747E0
1.458410232E0,3.277579069E0,7.567520142E-1,-2.516710520E0,4.201074863E0
1.466618309E0,3.568887949E0,9.693355560E-1,-2.805352449E0,4.641828840E0
1.474825078E0,4.022968292E0,1.264723778E0,-2.821046352E0,5.073667573E0
1.483042693E0,4.269373894E0,1.715373039E0,-2.552172899E0,5.261524933E0
1.491247616E0,4.768392086E0,2.423036575E0,-2.054766417E0,5.729811023E0
1.499476924E0,5.221993446E0,3.148758888E0,-2.005912662E-1,6.101158492E0
1.507681347E0,5.010735512E0,4.897287369E0,6.164862156E0,9.332546241E0
1.515885693E0,3.910724163E0,5.557169914E0,6.087916851E0,9.123520840E0
1.524110078E0,1.459836245E0,4.219250679E0,2.503454685E0,5.118640788E0
1.532321809E0,-6.304097176E-2,3.068089485E0,-1.833152175E-1,3.074207495E0
1.540528308E0,-1.784212589E-1,2.985237122E0,-2.083920956E0,3.645024193E0
1.548736078E0,6.134190559E-1,3.644077301E0,-4.936597824E0,6.166488498E0
1.556943347E0,1.697933197E0,4.644459724E0,-7.181502342E0,8.719401308E0
1.565162501E0,2.268018007E0,5.698674202E0,-7.819838047E0,9.938242321E0
1.573370155E0,1.874154091E0,6.401477814E0,-7.015249252E0,9.680139143E0
1.581585731E0,6.161687374E-1,7.153135300E0,-3.952669621E0,8.195767545E0
1.589791616E0,-1.929705501E0,7.180774689E0,-6.926530600E-1,7.467734376E0
1.597997231E0,-4.423798084E0,6.632936478E0,2.471538305E0,8.347115514E0
1.606222308E0,-6.378757477E0,5.989546776E0,3.115082026E0,9.288000514E0
1.614435770E0,-8.066267014E0,5.509962082E0,2.655654430E0,1.012308481E1
1.622641077E0,-1.017680359E1,5.000513077E0,1.083027124E0,1.139058427E1
1.630845962E0,-1.183650780E1,4.531367302E0,-1.029173136E0,1.271595076E1
1.639049847E0,-1.267048645E1,4.053684235E0,-3.321680546E0,1.371156973E1
1.647267693E0,-1.231217003E1,3.301922798E0,-4.966367722E0,1.368053483E1
1.655472462E0,-8.759367943E0,2.464538574E0,-6.808489799E0,1.136468260E1
1.663679270E0,-5.061663628E0,1.623798370E0,-7.567323208E0,9.247785700E0
1.671885885E0,-2.637338638E0,9.982709885E-1,-7.991376877E0,8.474326194E0
1.680089539E0,-1.237957239E0,3.708782196E-1,-8.282480240E0,8.382694537E0
1.688312577E0,-4.805749655E-2,-2.043752670E-1,-8.154941559E0,8.157643692E0
1.696525308E0,5.095955133E-1,-4.927177429E-1,-7.818531036E0,7.850597807E0
1.704730654E0,8.445042372E-1,-8.154630661E-1,-7.394091606E0,7.486705424E0
1.712937039E0,9.713287950E-1,-1.217745304E0,-6.669839382E0,6.849316801E0
1.721142923E0,8.443325162E-1,-1.640084743E0,-6.071488380E0,6.345529648E0
1.729361462E0,7.811465263E-1,-2.022112846E0,-6.010971069E0,6.389906373E0
1.737567769E0,1.098336220E0,-2.492361069E0,-5.612219810E0,6.238206261E0
1.745800385E0,1.293999434E0,-3.024669170E0,-5.446731567E0,6.363170821E0
1.754007000E0,1.573658705E0,-3.518147469E0,-4.987692356E0,6.303240307E0
1.762213769E0,1.571366310E0,-3.860408306E0,-4.505569935E0,6.137760569E0
1.770441154E0,1.365185022E0,-4.144794941E0,-4.298367500E0,6.125277007E0
1.778655192E0,8.894488215E-1,-4.242818356E0,-4.266115189E0,6.082134955E0
1.786860269E0,3.367618322E-1,-4.251735210E0,-4.278429031E0,6.041160138E0
1.795065769E0,-4.327773154E-1,-4.154919624E0,-4.364933014E0,6.041795553E0
1.803272731E0,-1.294942498E0,-3.919616699E0,-4.571548939E0,6.159491119E0
1.811493307E0,-1.940038443E0,-3.882028103E0,-4.568790913E0,6.301407918E0
1.819701000E0,-2.642725468E0,-4.010395527E0,-4.673178673E0,6.701184156E0
1.827918307E0,-3.178570986E0,-4.227466106E0,-4.894836426E0,7.206539171E0
1.836125654E0,-3.544579506E0,-4.332844734E0,-5.357027531E0,7.748246984E0
1.844332692E0,-3.492968082E0,-4.622389793E0,-5.522089958E0,8.003798532E0
1.852559846E0,-4.019223690E0,-4.877355576E0,-5.764628410E0,8.554162565E0
1.860775923E0,-3.941692352E0,-5.152835846E0,-5.663568497E0,8.611890848E0
1.868984923E0,-3.577995300E0,-5.399226189E0,-5.331170082E0,8.388984936E0
1.877193153E0,-3.096364260E0,-5.413311005E0,-4.802174568E0,7.870977591E0
1.885401692E0,-2.391393900E0,-5.199951649E0,-4.215415478E0,7.108304269E0
1.893623576E0,-1.462664127E0,-4.843374252E0,-3.725963354E0,6.283348105E0
1.901832307E0,-8.373845816E-1,-3.952216148E0,-3.252996445E0,5.186830563E0
1.910041038E0,-3.401659727E-1,-2.540875912E0,-2.798118114E0,3.794895028E0
1.918250153E0,-3.610539436E-2,-3.486309052E-1,-2.280702591E0,2.307477284E0
1.926459461E0,3.560107946E-1,2.219132423E0,-1.295271158E0,2.594035422E0
1.934685692E0,7.578656673E-1,4.624141693E0,1.022746086E0,4.796150157E0
1.942900230E0,1.064855456E0,6.297825813E0,4.435897350E0,7.776484580E0
1.951107038E0,1.023966074E0,7.213633537E0,7.531141758E0,1.047869799E1
1.959314538E0,7.967393398E-1,7.009198189E0,9.937913895E0,1.218711555E1
1.967523538E0,1.681022644E-1,5.949433327E0,1.043079185E1,1.200938941E1
1.975760615E0,-2.767109275E-1,4.403385162E0,9.203401566E0,1.020632011E1
1.983968153E0,-4.481377602E-1,2.606259346E0,7.180953026E0,7.652418022E0
1.992202538E0,-7.104192972E-1,1.063625336E0,5.226126671E0,5.380371215E0
2.000411230E0,-1.216355801E0,-2.544279099E-1,3.285656691E0,3.512804419E0
2.008616730E0,-1.463378668E0,-1.053652763E0,1.434415340E0,2.304172007E0
2.016844576E0,-1.420156598E0,-1.625074863E0,-6.693778038E-1,2.259597247E0
2.025059922E0,-1.586864233E0,-1.686619759E0,-2.308210135E0,3.269657219E0
2.033266884E0,-1.594337583E0,-1.367887497E0,-3.611798048E0,4.178290760E0
2.041473730E0,-1.567662954E0,-8.939342499E-1,-4.610566139E0,4.951162056E0
2.049680768E0,-1.671796560E0,-3.156948090E-1,-5.436326027E0,5.696332822E0
2.057898999E0,-2.021213770E0,5.280408859E-1,-5.975521088E0,6.330164654E0
2.066106422E0,-2.744925976E0,2.178853989E0,-6.205045700E0,7.126332539E0
2.074322422E0,-3.609164000E0,4.282061577E0,-6.339697838E0,8.458952937E0
2.082529499E0,-4.365784645E0,7.168412209E0,-6.201784134E0,1.043591566E1
2.090737614E0,-5.644014359E0,1.074486065E1,-6.632177353E0,1.383086060E1
2.098964306E0,-7.046024323E0,1.441906357E1,-6.910820961E0,1.747327386E1
2.107178499E0,-3.288977146E0,1.892479706E1,8.421476364E0,2.097347321E1
2.115384883E0,-6.571001053E0,1.691716385E1,4.819099426E0,1.877743877E1
2.123591345E0,-8.139780998E0,1.138249302E1,-1.032313108E0,1.403149502E1
2.131798460E0,-5.647264481E0,5.785072327E0,-3.600275278E0,8.849894916E0
2.140017960E0,-3.434327602E0,1.637258530E0,-5.645249367E0,6.807647317E0
2.148225422E0,-2.154577732E0,-1.897527218E0,-5.344723225E0,6.067032314E0
2.156432922E0,-1.211198092E0,-4.376494408E0,-4.087903023E0,6.109963604E0
2.164641960E0,-7.146751881E-1,-5.919201851E0,-3.017035961E0,6.682081799E0
2.172851537E0,-6.656681299E-1,-6.726704121E0,-2.794902086E0,7.314584066E0
2.181079191E0,-7.693569660E-1,-6.859051704E0,-2.683107376E0,7.405239065E0
2.189294075E0,-1.353597879E0,-6.314992905E0,-2.691637754E0,6.996876189E0
2.197501921E0,-2.125970840E0,-4.936637402E0,-3.166942120E0,6.238562594E0
2.205712767E0,-2.806936979E0,-2.397755623E0,-4.698862553E0,5.975569975E0
2.213925075E0,-3.246690035E0,8.000955582E-1,-6.325692177E0,7.155105212E0
2.222148921E0,-2.269962549E0,2.570072174E0,-6.836793900E0,7.648513044E0
2.230358344E0,-9.888412952E-1,3.992749214E0,-6.528997421E0,7.716713078E0
2.238592921E0,1.057194591E0,4.238672256E0,-6.521077633E0,7.849105452E0
2.246802075E0,2.822392941E0,3.658000946E0,-6.105264664E0,7.656443655E0
2.255009113E0,3.852303505E0,2.626689911E0,-5.146150112E0,6.944249647E0
2.263236383E0,3.301564932E0,9.322633743E-1,-4.177920818E0,5.405965997E0
2.271450421E0,1.263354421E0,-8.900012970E-1,-2.933531761E0,3.315686248E0
2.279657113E0,-5.690079331E-1,-2.522792339E0,-2.511350870E0,3.604876476E0
2.287863998E0,-1.228769302E0,-3.782797337E0,-2.029541492E0,4.465251209E0
2.296068190E0,-1.349944711E0,-4.708363533E0,-1.621096849E0,5.159359735E0
2.304288575E0,-1.095806479E0,-5.115869045E0,-1.631324887E0,5.480340210E0
2.312495113E0,-5.384263992E-1,-4.982125282E0,-2.056792259E0,5.416813613E0
2.320710729E0,2.722108364E-2,-4.256712437E0,-3.059923410E0,5.242468220E0
2.328917690E0,3.592025042E-1,-3.202189445E0,-3.921415806E0,5.075484766E0
2.337124882E0,5.031628609E-1,-2.222082138E0,-4.476439953E0,5.022881299E0
2.345351075E0,6.573448181E-1,-1.335095406E0,-4.945887089E0,5.164918300E0
2.353564267E0,5.372138023E-1,-6.867351532E-1,-5.091202736E0,5.165321785E0
2.361770190E0,4.897282124E-1,-3.582077026E-1,-4.984318733E0,5.021113394E0
2.369976805E0,3.248707056E-1,-2.302904129E-1,-4.532423019E0,4.549882754E0
2.378184536E0,-3.451371193E-2,-3.297462463E-1,-3.833263397E0,3.847574828E0
2.386404151E0,-4.190391302E-1,-5.970754623E-1,-2.931395531E0,3.020790072E0
2.394608998E0,-7.050629854E-1,-8.625612259E-1,-2.169645548E0,2.438952129E0
2.402815190E0,-7.997384071E-1,-9.444360733E-1,-1.632044315E0,2.048196686E0
2.411021728E0,-8.710050583E-1,-8.451452255E-1,-1.201461315E0,1.707755707E0
2.419228113E0,-9.425600767E-1,-6.531515121E-1,-9.091613293E-1,1.463420896E0
2.427455113E0,-9.983845949E-1,-4.183692932E-1,-6.303889751E-1,1.252675107E0
2.435670036E0,-1.094635963E0,-1.618299484E-1,-3.368651271E-1,1.156674085E0
2.443876228E0,-1.182399869E0,-2.674102783E-3,-7.154275477E-2,1.184565307E0
2.452084843E0,-1.241694808E0,1.148471832E-1,1.317836046E-1,1.253938910E0
2.460291920E0,-1.324559689E0,1.412525177E-1,2.774591148E-1,1.360659473E0
2.468509420E0,-1.359362125E0,1.660137177E-1,3.163967133E-1,1.405536489E0
2.476718651E0,-1.268938899E0,2.208499908E-1,3.736442924E-1,1.341115470E0
2.484952266E0,-1.214735270E0,2.293910980E-1,3.680576682E-1,1.289832740E0
2.493161305E0,-1.013069153E0,2.997770309E-1,3.297452927E-1,1.106755318E0
2.501369843E0,-5.701617002E-1,4.080190659E-1,1.822476387E-1,7.244157124E-1
2.509596959E0,-1.302286386E-1,5.345897675E-1,7.688772678E-2,5.555694739E-1
2.517811228E0,3.895888329E-1,7.144002914E-1,3.455767632E-1,8.840647795E-1
2.526018920E0,3.961729050E0,4.647006989E-1,7.597224236E0,8.580737724E0
2.534227305E0,6.442046165E0,6.407184601E-1,1.034650326E1,1.220494197E1
2.542434343E0,5.542519569E0,1.468006134E0,3.848550081E0,6.905498021E0
2.550651420E0,4.525527477E0,2.421821594E0,-1.814602137E0,5.444116062E0
2.558858112E0,4.073708534E0,2.636261940E0,-2.758591890E0,5.581649170E0
2.567077228E0,3.417291641E0,2.599633217E0,-1.605399370E0,4.584024668E0
2.575285074E0,1.726513028E0,2.531200409E0,8.351876736E-1,3.175745770E0
2.583492920E0,-1.940487623E-1,2.948889732E0,3.368542194E0,4.481147408E0
2.591720728E0,-1.182342291E0,3.582578659E0,5.010742188E0,6.272187849E0
2.599936728E0,-1.335358143E0,4.118109703E0,5.155477047E0,6.732083814E0
2.608141997E0,-5.411760807E-1,4.498151779E0,4.075690269E0,6.094053836E0
2.616348458E0,4.756748676E-1,4.704664230E0,2.893558502E0,5.543718328E0
2.624553766E0,9.909031391E-1,4.986503601E0,1.926720381E0,5.436851903E0
2.632770804E0,1.489167690E0,5.181062698E0,7.887692451E-1,5.448227970E0
