"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.719309606E0,-4.398229718E-2,-2.193006277E-1,-2.565634064E-2,2.251343057E-1
2.721347691E0,-4.520402849E-2,-2.235766798E-1,-2.199114859E-2,2.291583439E-1
2.723261529E0,-4.948008433E-2,-2.254092693E-1,-1.649336144E-2,2.313647519E-1
2.725121344E0,-4.764748737E-2,-2.290744632E-1,-1.649336144E-2,2.345579326E-1
2.727443760E0,-4.825835302E-2,-2.272418737E-1,-1.160643995E-2,2.325993277E-1
2.729202844E0,-4.886921868E-2,-2.284636050E-1,-6.108652335E-3,2.337116493E-1
2.731434144E0,-4.825835302E-2,-2.290744632E-1,-4.886921961E-3,2.341534974E-1
2.733284344E0,-5.070181563E-2,-2.296853364E-1,-2.443460980E-3,2.352275459E-1
2.735603414E0,-4.764748737E-2,-2.315179259E-1,-1.221730490E-3,2.363732761E-1
2.737405421E0,-4.642575979E-2,-2.315179259E-1,0.000000000E0,2.361268751E-1
2.739704875E0,-4.520402849E-2,-2.333505303E-1,-1.221730490E-3,2.376917474E-1
2.741676837E0,-4.703662544E-2,-2.357939780E-1,6.108652451E-4,2.404404653E-1
2.743760606E0,-4.031710699E-2,-2.376265824E-1,1.832595794E-3,2.410295006E-1
2.745569306E0,-4.031710699E-2,-2.388483137E-1,-2.443460980E-3,2.422394612E-1
2.747795490E0,-3.604105115E-2,-2.443460971E-1,-6.719517522E-3,2.470812102E-1
2.749633460E0,-3.481931984E-2,-2.449569702E-1,-9.162978269E-3,2.475888981E-1
2.751916952E0,-3.359758854E-2,-2.535090744E-1,-1.710422710E-2,2.562970998E-1
2.753828383E0,-3.115412779E-2,-2.547308207E-1,-2.015855350E-2,2.574193815E-1
2.755955529E0,-2.687807009E-2,-2.553416789E-1,-2.260201424E-2,2.577453291E-1
2.757855575E0,-2.382374369E-2,-2.571742535E-1,-3.115412779E-2,2.601475487E-1
2.760170721E0,-1.893682219E-2,-2.547308207E-1,-3.665191308E-2,2.580499118E-1
2.762182575E0,-1.832595654E-2,-2.535090744E-1,-3.909537569E-2,2.571597556E-1
2.764120029E0,-1.466076635E-2,-2.559525371E-1,-4.642575979E-2,2.605417250E-1
2.765976883E0,-1.343903504E-2,-2.522873580E-1,-5.436700583E-2,2.584285008E-1
2.768301990E0,-9.162978269E-3,-2.504547536E-1,-5.986479297E-2,2.576729268E-1
2.770089152E0,-7.330383174E-3,-2.480112910E-1,-6.658431143E-2,2.568984343E-1
2.772292183E0,-5.497787148E-3,-2.431243658E-1,-7.330382615E-2,2.539943579E-1
2.774181229E0,-4.276056774E-3,-2.388483137E-1,-8.063421398E-2,2.521282969E-1
2.776461221E0,-2.443460980E-3,-2.382374406E-1,-8.735372871E-2,2.537591821E-1
2.778302460E0,2.443460980E-3,-2.339613885E-1,-9.773843735E-2,2.535679474E-1
2.780562798E0,4.886921961E-3,-2.309070677E-1,-1.056796908E-1,2.539884898E-1
2.782552344E0,9.773843922E-3,-2.247984111E-1,-1.197295859E-1,2.548823796E-1
2.784624413E0,1.221730467E-2,-2.235766798E-1,-1.233947799E-1,2.556600594E-1
2.786456614E0,1.282817032E-2,-2.138028294E-1,-1.264491081E-1,2.487279412E-1
2.788674721E0,1.710422710E-2,-2.040289938E-1,-1.362229437E-1,2.459208720E-1
2.790548267E0,2.015855350E-2,-2.009746730E-1,-1.380555481E-1,2.446559234E-1
2.792795721E0,2.138028294E-2,-1.905899495E-1,-1.374446750E-1,2.359505966E-1
2.794625075E0,2.687807009E-2,-1.808161139E-1,-1.374446750E-1,2.287092836E-1
2.796834683E0,3.298672289E-2,-1.673770845E-1,-1.350012124E-1,2.175512345E-1
2.798743690E0,3.420845419E-2,-1.637118906E-1,-1.325577646E-1,2.134089090E-1
2.801049606E0,3.909537569E-2,-1.557706445E-1,-1.319468915E-1,2.078531315E-1
2.803107644E0,4.459316283E-2,-1.508837193E-1,-1.246165112E-1,2.007080511E-1
2.805001336E0,4.703662544E-2,-1.466076523E-1,-1.209513173E-1,1.957944560E-1
2.806878883E0,5.131268129E-2,-1.514945775E-1,-1.142318025E-1,1.965515276E-1
2.809183183E0,5.742133409E-2,-1.539380401E-1,-1.044579595E-1,1.946935929E-1
2.810934729E0,6.047565863E-2,-1.600466967E-1,-9.529497474E-2,1.958401966E-1
2.813174298E0,6.352998316E-2,-1.649336219E-1,-9.407325089E-2,2.002222139E-1
2.815037267E0,6.780604273E-2,-1.740965992E-1,-8.307767659E-2,2.044729460E-1
2.817343875E0,7.147123665E-2,-1.875356287E-1,-7.574728876E-2,2.145120077E-1
2.819142614E0,7.208210230E-2,-1.960877478E-1,-7.024950534E-2,2.204114954E-1
2.821445375E0,7.391469181E-2,-2.021963894E-1,-6.719517708E-2,2.255259484E-1
2.823434421E0,7.941248268E-2,-2.119702399E-1,-5.864306539E-2,2.338305671E-1
2.825508606E0,8.307767659E-2,-2.199114859E-1,-5.436700583E-2,2.412855845E-1
2.827292114E0,8.246681094E-2,-2.241875380E-1,-5.314527452E-2,2.447146242E-1
2.829559913E0,8.124507964E-2,-2.302961946E-1,-4.703662544E-2,2.486956862E-1
2.831355344E0,8.246681094E-2,-2.370157093E-1,-4.398229718E-2,2.547776753E-1
2.833681836E0,8.307767659E-2,-2.419026345E-1,-4.153883830E-2,2.591220948E-1
2.835492383E0,8.368854225E-2,-2.425135076E-1,-3.970624134E-2,2.596019243E-1
2.837720029E0,8.552113175E-2,-2.467895597E-1,-3.909537569E-2,2.640973290E-1
2.839583575E0,8.796459436E-2,-2.474004179E-1,-3.787364438E-2,2.652906888E-1
2.841935221E0,8.735372871E-2,-2.443460971E-1,-3.359758854E-2,2.616571938E-1
2.843953267E0,8.796459436E-2,-2.443460971E-1,-3.604105115E-2,2.621864650E-1
2.845888067E0,8.735372871E-2,-2.406809032E-1,-3.481931984E-2,2.583996055E-1
2.847753190E0,8.857546002E-2,-2.351831198E-1,-3.909537569E-2,2.543327748E-1
2.850070452E0,8.979719132E-2,-2.309070677E-1,-3.787364438E-2,2.506312479E-1
2.851813267E0,9.101892263E-2,-2.266310006E-1,-3.970624134E-2,2.474320924E-1
2.854061144E0,8.918632567E-2,-2.168571651E-1,-4.153883830E-2,2.381316985E-1
2.856096067E0,9.101892263E-2,-2.101376504E-1,-4.459316283E-2,2.333041503E-1
2.858192105E0,9.407325089E-2,-2.052507252E-1,-4.581489414E-2,2.303836827E-1
2.859967883E0,9.468411654E-2,-1.942551434E-1,-4.948008433E-2,2.216944325E-1
2.862259336E0,9.285151958E-2,-1.838704348E-1,-5.497787148E-2,2.131954686E-1
2.864255028E0,9.285151958E-2,-1.789835095E-1,-5.619960278E-2,2.093200820E-1
2.866323952E0,9.101892263E-2,-1.716531366E-1,-5.925392732E-2,2.031262452E-1
2.868130037E0,9.162978828E-2,-1.618792862E-1,-6.291911751E-2,1.963663330E-1
2.870375490E0,8.857546002E-2,-1.588249654E-1,-6.841690838E-2,1.942983662E-1
2.872245844E0,8.613199741E-2,-1.545489132E-1,-6.658431143E-2,1.890437994E-1
2.874496298E0,8.735372871E-2,-1.508837193E-1,-7.208210230E-2,1.886594820E-1
2.876330344E0,8.552113175E-2,-1.490511149E-1,-7.208210230E-2,1.863489423E-1
2.878534605E0,8.552113175E-2,-1.508837193E-1,-7.208210230E-2,1.878179709E-1
2.880396229E0,8.185594529E-2,-1.521054506E-1,-7.269296050E-2,1.874052571E-1
2.882749490E0,8.307767659E-2,-1.576032341E-1,-7.513642311E-2,1.933550150E-1
2.884776690E0,8.368854225E-2,-1.631010175E-1,-7.391469181E-2,1.976590389E-1
2.886699144E0,8.307767659E-2,-1.631010175E-1,-7.208210230E-2,1.967223214E-1
2.888561960E0,8.552113175E-2,-1.649336219E-1,-7.330382615E-2,1.997258484E-1
2.890881221E0,8.491026610E-2,-1.649336219E-1,-7.147123665E-2,1.987988697E-1
2.892638344E0,8.674286306E-2,-1.649336219E-1,-6.902777404E-2,1.987265898E-1
2.894872413E0,8.429940045E-2,-1.649336219E-1,-6.658431143E-2,1.968323121E-1
2.896748806E0,8.674286306E-2,-1.624901593E-1,-6.230825558E-2,1.944471519E-1
2.899041759E0,8.674286306E-2,-1.563815027E-1,-5.925392732E-2,1.883892953E-1
2.900843229E0,8.735372871E-2,-1.563815027E-1,-5.803219974E-2,1.882912227E-1
2.903144028E0,8.613199741E-2,-1.539380401E-1,-5.192354694E-2,1.838795690E-1
2.905115605E0,8.918632567E-2,-1.496619880E-1,-4.825835302E-2,1.807810277E-1
2.907183951E0,8.735372871E-2,-1.466076523E-1,-4.337143153E-2,1.760839536E-1
2.909021806E0,8.735372871E-2,-1.453859210E-1,-4.092797264E-2,1.744787634E-1
2.911235067E0,8.918632567E-2,-1.466076523E-1,-3.604105115E-2,1.753481160E-1
2.913196575E0,8.979719132E-2,-1.441642046E-1,-3.298672289E-2,1.730172747E-1
2.915356528E0,8.918632567E-2,-1.472185254E-1,-2.871066704E-2,1.745044335E-1
2.917167421E0,8.735372871E-2,-1.490511149E-1,-2.626720630E-2,1.747480326E-1
2.919395759E0,9.101892263E-2,-1.527163088E-1,-2.443460934E-2,1.794540760E-1
2.921271883E0,8.918632567E-2,-1.557706445E-1,-2.382374369E-2,1.810697798E-1
2.923611067E0,9.162978828E-2,-1.582140923E-1,-2.321287990E-2,1.843001760E-1
2.925609306E0,9.040805697E-2,-1.612684280E-1,-2.443460934E-2,1.864890687E-1
2.927562413E0,8.857546002E-2,-1.643227488E-1,-2.443460934E-2,1.882674375E-1
2.929412575E0,8.796459436E-2,-1.661553532E-1,-2.260201424E-2,1.893573931E-1
2.931745451E0,8.613199741E-2,-1.643227488E-1,-2.443460934E-2,1.871302671E-1
2.933501921E0,8.307767659E-2,-1.661553532E-1,-2.076941915E-2,1.869247723E-1
2.935737028E0,8.063421398E-2,-1.631010175E-1,-2.015855350E-2,1.830578751E-1
2.937641883E0,7.819075137E-2,-1.643227488E-1,-2.015855350E-2,1.830904876E-1
2.939905759E0,7.757988572E-2,-1.606575549E-1,-1.832595654E-2,1.793469523E-1
2.941715690E0,7.391469181E-2,-1.637118906E-1,-1.771509275E-2,1.804959537E-1
2.944006951E0,7.086037099E-2,-1.600466967E-1,-1.832595654E-2,1.759885734E-1
2.945993229E0,7.086037099E-2,-1.600466967E-1,-1.893682219E-2,1.760532321E-1
2.948072874E0,7.086037099E-2,-1.588249654E-1,-2.015855350E-2,1.750797792E-1
2.949865690E0,6.719517708E-2,-1.563815027E-1,-2.076941915E-2,1.714693413E-1
2.952123451E0,6.597344577E-2,-1.551597714E-1,-2.076941915E-2,1.698776589E-1
2.953927844E0,6.475171447E-2,-1.508837193E-1,-1.893682219E-2,1.652794135E-1
2.956244451E0,6.291911751E-2,-1.472185254E-1,-1.893682219E-2,1.612163540E-1
2.958092613E0,6.536258012E-2,-1.496619880E-1,-2.076941915E-2,1.646279026E-1
2.960281990E0,6.475171447E-2,-1.527163088E-1,-2.260201424E-2,1.674093981E-1
2.962187190E0,6.597344577E-2,-1.502728462E-1,-2.748893574E-2,1.664033216E-1
2.964496067E0,6.475171447E-2,-1.490511149E-1,-3.237585723E-2,1.657021892E-1
2.966539613E0,6.475171447E-2,-1.453859210E-1,-3.359758854E-2,1.626611463E-1
2.968445451E0,6.230825558E-2,-1.398881376E-1,-3.420845419E-2,1.569115295E-1
2.970347575E0,6.108652428E-2,-1.392772794E-1,-3.726277873E-2,1.565830089E-1
2.972627451E0,5.986479297E-2,-1.374446750E-1,-3.726277873E-2,1.544776579E-1
2.974391498E0,5.742133409E-2,-1.350012124E-1,-3.726277873E-2,1.513639707E-1
2.976618528E0,6.108652428E-2,-1.356120855E-1,-3.848451003E-2,1.536335207E-1
2.978504036E0,5.864306539E-2,-1.362229437E-1,-3.420845419E-2,1.522035408E-1
2.980788413E0,6.108652428E-2,-1.404990107E-1,-3.359758854E-2,1.568449343E-1
2.982596229E0,6.414084882E-2,-1.423316002E-1,-3.115412779E-2,1.591945746E-1
2.984890797E0,6.475171447E-2,-1.478293836E-1,-2.993239649E-2,1.641409746E-1
2.986871152E0,6.902777404E-2,-1.551597714E-1,-2.565634064E-2,1.717487586E-1
2.988954874E0,6.902777404E-2,-1.594358236E-1,-2.321287990E-2,1.752810692E-1
2.990756998E0,7.147123665E-2,-1.618792862E-1,-2.199114859E-2,1.783161562E-1
2.993006836E0,7.086037099E-2,-1.637118906E-1,-1.954768784E-2,1.794572021E-1
2.994898498E0,7.208210230E-2,-1.667662114E-1,-1.771509275E-2,1.825393745E-1
2.997128720E0,7.086037099E-2,-1.673770845E-1,-1.649336144E-2,1.825056480E-1
2.998946960E0,7.330382615E-2,-1.704314053E-1,-2.076941915E-2,1.866860563E-1
3.001167566E0,7.574728876E-2,-1.704314053E-1,-1.954768784E-2,1.875276720E-1
3.003060921E0,7.086037099E-2,-1.728748679E-1,-1.771509275E-2,1.876718856E-1
3.005382297E0,7.147123665E-2,-1.747074574E-1,-1.832595654E-2,1.896488176E-1
3.007412536E0,7.269296050E-2,-1.771509200E-1,-1.527163107E-2,1.920935649E-1
3.009335605E0,6.963863969E-2,-1.759291887E-1,-1.160643995E-2,1.895661600E-1
3.011195344E0,7.330382615E-2,-1.765400618E-1,-1.038470957E-2,1.914358549E-1
3.013517836E0,7.024950534E-2,-1.765400618E-1,-3.054326167E-3,1.900281962E-1
3.015253536E0,6.597344577E-2,-1.734857261E-1,-1.832595794E-3,1.856156004E-1
3.017508528E0,6.536258012E-2,-1.698205322E-1,-1.832595794E-3,1.819742796E-1
3.019368844E0,6.108652428E-2,-1.673770845E-1,0.000000000E0,1.781759015E-1
3.021678528E0,6.108652428E-2,-1.673770845E-1,3.054326167E-3,1.782020785E-1
3.023481306E0,5.925392732E-2,-1.612684280E-1,7.330383174E-3,1.719658928E-1
3.025779566E0,5.742133409E-2,-1.582140923E-1,1.466076635E-2,1.689492429E-1
3.027775374E0,6.169738993E-2,-1.569923609E-1,1.282817032E-2,1.691677607E-1
3.029842836E0,5.558873713E-2,-1.527163088E-1,1.527163107E-2,1.632348045E-1
3.031648536E0,5.864306539E-2,-1.478293836E-1,1.710422710E-2,1.599534006E-1
3.033893836E0,5.864306539E-2,-1.466076523E-1,1.588249579E-2,1.586980356E-1
3.035713998E0,5.742133409E-2,-1.423316002E-1,1.404990070E-2,1.541197383E-1
3.038015605E0,6.047565863E-2,-1.404990107E-1,1.527163107E-2,1.537221520E-1
3.039867190E0,6.291911751E-2,-1.380555481E-1,7.330383174E-3,1.518943192E-1
3.042053682E0,6.230825558E-2,-1.350012124E-1,5.497787148E-3,1.487880093E-1
3.043935652E0,6.230825558E-2,-1.252273768E-1,6.108652451E-4,1.398734706E-1
3.046268105E0,6.230825558E-2,-1.160643995E-1,-7.330383174E-3,1.319355830E-1
3.048266652E0,6.536258012E-2,-1.081231460E-1,-1.588249579E-2,1.273386636E-1
3.050216528E0,6.352998316E-2,-1.032362282E-1,-1.588249579E-2,1.222539621E-1
3.052094960E0,6.902777404E-2,-9.346238524E-2,-2.076941915E-2,1.180314357E-1
3.054398143E0,7.024950534E-2,-9.040805697E-2,-2.443460934E-2,1.170711745E-1
3.056136921E0,7.208210230E-2,-9.285151958E-2,-2.321287990E-2,1.198168267E-1
3.058388105E0,7.208210230E-2,-8.979719132E-2,-2.382374369E-2,1.175879918E-1
3.060284075E0,7.269296050E-2,-8.918632567E-2,-2.321287990E-2,1.173767651E-1
3.062557412E0,7.452555746E-2,-9.101892263E-2,-2.076941915E-2,1.194565685E-1
3.064353921E0,7.147123665E-2,-9.162978828E-2,-2.321287990E-2,1.185031373E-1
3.066658297E0,7.086037099E-2,-9.224065393E-2,-2.382374369E-2,1.187312140E-1
3.068629451E0,6.902777404E-2,-9.590584040E-2,-1.832595654E-2,1.195767724E-1
3.070695258E0,6.475171447E-2,-9.834930301E-2,-1.466076635E-2,1.186604736E-1
3.072507075E0,6.169738993E-2,-9.896016866E-2,-1.466076635E-2,1.175356158E-1
3.074744912E0,6.169738993E-2,-1.001819000E-1,-1.160643995E-2,1.182272830E-1
3.076631729E0,5.619960278E-2,-9.712757170E-2,-6.108652335E-3,1.123809422E-1
3.078866489E0,5.681046844E-2,-9.773843735E-2,-1.832595794E-3,1.130645385E-1
3.080723613E0,5.558873713E-2,-1.014036313E-1,3.054326167E-3,1.156811698E-1
3.082903643E0,5.803219974E-2,-1.062905490E-1,1.282817032E-2,1.217784011E-1
3.084798036E0,5.925392732E-2,-1.130100712E-1,1.832595654E-2,1.289113834E-1
3.087117720E0,6.291911751E-2,-1.148426682E-1,2.076941915E-2,1.325859063E-1
3.089112152E0,6.475171447E-2,-1.258382350E-1,2.138028294E-2,1.431263862E-1
3.091068220E0,6.597344577E-2,-1.301143020E-1,2.443460934E-2,1.479164537E-1
3.092948075E0,6.658431143E-2,-1.337794960E-1,2.626720630E-2,1.517247185E-1
3.095249912E0,6.841690838E-2,-1.398881376E-1,2.748893574E-2,1.581303449E-1
3.097003690E0,7.086037099E-2,-1.374446750E-1,2.443460934E-2,1.565544026E-1
3.099239451E0,6.902777404E-2,-1.392772794E-1,2.504547499E-2,1.574492615E-1
3.101273643E0,7.024950534E-2,-1.362229437E-1,2.565634064E-2,1.554024813E-1
3.103368528E0,7.330382615E-2,-1.288925707E-1,2.809980139E-2,1.509183374E-1
3.105121421E0,7.635815442E-2,-1.282816976E-1,2.809980139E-2,1.519090535E-1
3.107434066E0,8.552113175E-2,-1.276708394E-1,2.871066704E-2,1.563266120E-1
3.109419767E0,8.796459436E-2,-1.252273768E-1,2.993239649E-2,1.559346470E-1
3.111495874E0,9.407325089E-2,-1.209513173E-1,2.748893574E-2,1.556747869E-1
3.113309190E0,1.001819000E-1,-1.246165112E-1,2.382374369E-2,1.616578445E-1
3.115545681E0,1.020144969E-1,-1.264491081E-1,2.321287990E-2,1.641193844E-1
3.117370729E0,1.026253626E-1,-1.240056455E-1,1.893682219E-2,1.620739597E-1
3.119666797E0,1.007927656E-1,-1.185078546E-1,1.649336144E-2,1.564459146E-1
3.121635451E0,1.007927656E-1,-1.148426682E-1,1.038470957E-2,1.531530680E-1
3.123704220E0,1.026253626E-1,-1.001819000E-1,6.719517522E-3,1.435741273E-1
3.125592652E0,1.026253626E-1,-9.101892263E-2,1.832595794E-3,1.371851586E-1
3.127919104E0,1.044579595E-1,-8.002334833E-2,-1.221730490E-3,1.315929110E-1
3.129944729E0,1.111774743E-1,-6.719517708E-2,-3.665191587E-3,1.299579018E-1
3.131870797E0,1.136209369E-1,-6.536258012E-2,-7.330383174E-3,1.312848761E-1
3.133832498E0,1.191187203E-1,-6.108652428E-2,-7.941247895E-3,1.341040506E-1
3.136052143E0,1.233947799E-1,-5.803219974E-2,-1.221730467E-2,1.369060643E-1
3.137973835E0,1.252273768E-1,-5.375614017E-2,-1.343903504E-2,1.369387680E-1
3.140042220E0,1.246165112E-1,-5.009094998E-2,-2.138028294E-2,1.359981420E-1
3.141983998E0,1.246165112E-1,-5.375614017E-2,-2.504547499E-2,1.380082363E-1
3.144211066E0,1.258382350E-1,-5.436700583E-2,-3.115412779E-2,1.405760022E-1
3.146029690E0,1.246165112E-1,-5.497787148E-2,-3.054326214E-2,1.395877218E-1
3.148311412E0,1.215621829E-1,-5.497787148E-2,-3.237585723E-2,1.372884802E-1
3.150307489E0,1.209513173E-1,-5.192354694E-2,-2.809980139E-2,1.345915105E-1
3.152373104E0,1.240056455E-1,-4.948008433E-2,-2.626720630E-2,1.360722051E-1
3.154194729E0,1.258382350E-1,-5.375614017E-2,-2.199114859E-2,1.385950743E-1
3.156424797E0,1.288925707E-1,-5.314527452E-2,-1.588249579E-2,1.403209488E-1
3.158294998E0,1.307251602E-1,-5.619960278E-2,-1.588249579E-2,1.431772208E-1
3.160546989E0,1.295034289E-1,-5.192354694E-2,-9.773843922E-3,1.398667968E-1
3.162379306E0,1.313360333E-1,-5.314527452E-2,-9.773843922E-3,1.420179632E-1
3.164585181E0,1.313360333E-1,-5.619960278E-2,-1.343903504E-2,1.434857368E-1
3.166620220E0,1.331686229E-1,-5.925392732E-2,-1.649336144E-2,1.466865399E-1
3.168800450E0,1.301143020E-1,-5.558873713E-2,-2.138028294E-2,1.430977141E-1
3.170810421E0,1.295034289E-1,-5.742133409E-2,-3.054326214E-2,1.449180409E-1
3.172750373E0,1.240056455E-1,-5.558873713E-2,-3.176499158E-2,1.395583122E-1
3.174645152E0,1.233947799E-1,-4.948008433E-2,-3.420845419E-2,1.372762499E-1
3.176933104E0,1.258382350E-1,-4.948008433E-2,-3.665191308E-2,1.400960487E-1
3.178825613E0,1.264491081E-1,-4.153883830E-2,-3.481931984E-2,1.375762954E-1
3.180923489E0,1.258382350E-1,-3.909537569E-2,-3.543018550E-2,1.364514853E-1
3.182839421E0,1.282816976E-1,-3.237585723E-2,-2.748893574E-2,1.351296846E-1
3.185094258E0,1.313360333E-1,-2.993239649E-2,-2.076941915E-2,1.362955274E-1
3.186924229E0,1.374446750E-1,-2.871066704E-2,-1.343903504E-2,1.410529998E-1
3.189196566E0,1.374446750E-1,-2.687807009E-2,-1.282817032E-2,1.406343887E-1
3.191196373E0,1.380555481E-1,-2.565634064E-2,-1.038470957E-2,1.408027853E-1
3.193266027E0,1.435533315E-1,-3.054326214E-2,-1.099557430E-2,1.471779620E-1
3.195201258E0,1.411098689E-1,-3.970624134E-2,-1.404990070E-2,1.472616053E-1
3.197318143E0,1.429424733E-1,-4.459316283E-2,-1.710422710E-2,1.507105020E-1
3.199148344E0,1.423316002E-1,-5.009094998E-2,-2.321287990E-2,1.526637661E-1
3.201442066E0,1.404990107E-1,-6.108652428E-2,-2.687807009E-2,1.555440970E-1
3.203271113E0,1.368338168E-1,-6.536258012E-2,-3.237585723E-2,1.550611377E-1
3.205480489E0,1.337794960E-1,-6.780604273E-2,-3.543018550E-2,1.541100614E-1
3.207361113E0,1.301143020E-1,-7.208210230E-2,-3.848451003E-2,1.536444551E-1
3.209697143E0,1.270599663E-1,-7.819075137E-2,-3.909537569E-2,1.542286518E-1
3.211720536E0,1.246165112E-1,-7.635815442E-2,-3.970624134E-2,1.514477738E-1
3.213649066E0,1.233947799E-1,-8.063421398E-2,-3.848451003E-2,1.523456782E-1
3.215502690E0,1.160643995E-1,-8.246681094E-2,-3.481931984E-2,1.465745707E-1
3.217832450E0,1.105666086E-1,-8.124507964E-2,-2.993239649E-2,1.404339213E-1
3.219593459E0,1.117883399E-1,-8.124507964E-2,-3.054326214E-2,1.415283956E-1
3.221823950E0,1.044579595E-1,-8.368854225E-2,-3.420845419E-2,1.381501203E-1
3.223677459E0,1.001819000E-1,-8.429940045E-2,-3.176499158E-2,1.347286780E-1
3.225995142E0,9.712757170E-2,-8.063421398E-2,-3.298672289E-2,1.304751529E-1
3.227820036E0,8.735372871E-2,-8.063421398E-2,-3.359758854E-2,1.235368299E-1
3.230097027E0,7.757988572E-2,-7.941248268E-2,-3.787364438E-2,1.173004434E-1
3.232069412E0,7.024950534E-2,-7.330382615E-2,-4.337143153E-2,1.104061819E-1
3.234135950E0,6.291911751E-2,-6.963863969E-2,-4.520402849E-2,1.041717797E-1
3.236069536E0,5.131268129E-2,-5.925392732E-2,-4.581489414E-2,9.079109917E-2
3.238186796E0,3.848451003E-2,-4.886921868E-2,-4.703662544E-2,7.798526899E-2
3.240014459E0,3.115412779E-2,-4.031710699E-2,-4.703662544E-2,6.934329764E-2
3.242309450E0,2.138028294E-2,-2.932153270E-2,-4.764748737E-2,5.989283623E-2
3.244136844E0,9.162978269E-3,-1.710422710E-2,-5.009094998E-2,5.371794882E-2
3.246348373E0,-1.221730490E-3,-7.941247895E-3,-5.253441259E-2,5.314527778E-2
3.248348652E0,-5.497787148E-3,-4.276056774E-3,-5.131268129E-2,5.178321722E-2
3.250563719E0,-1.588249579E-2,0.000000000E0,-5.375614017E-2,5.605333423E-2
3.252621565E0,-2.748893574E-2,1.832595794E-3,-5.803219974E-2,6.423967779E-2
3.254515950E0,-4.153883830E-2,4.886921961E-3,-6.291911751E-2,7.555244828E-2
3.256390767E0,-5.009094998E-2,4.886921961E-3,-6.475171447E-2,8.201079077E-2
3.258699681E0,-6.169738993E-2,7.941247895E-3,-7.086037099E-2,9.429116353E-2
3.260433459E0,-7.574728876E-2,1.343903504E-2,-7.696902007E-2,1.088232028E-1
3.262690142E0,-8.246681094E-2,1.527163107E-2,-8.002334833E-2,1.159212401E-1
3.264588113E0,-9.590584040E-2,1.954768784E-2,-8.368854225E-2,1.287781597E-1
3.266859027E0,-1.069014147E-1,2.138028294E-2,-8.857546002E-2,1.404658004E-1
3.268641229E0,-1.203404516E-1,2.565634064E-2,-8.674286306E-2,1.505469907E-1
3.270961027E0,-1.252273768E-1,2.321287990E-2,-8.857546002E-2,1.551333163E-1
3.272928152E0,-1.331686229E-1,2.565634064E-2,-9.285151958E-2,1.643579466E-1
3.275024142E0,-1.417207420E-1,2.687807009E-2,-9.529497474E-2,1.728824212E-1
3.276816652E0,-1.459967941E-1,2.871066704E-2,-9.590584040E-2,1.770234349E-1
3.279075565E0,-1.514945775E-1,2.993239649E-2,-9.773843735E-2,1.827549111E-1
3.280878729E0,-1.551597714E-1,2.504547499E-2,-9.773843735E-2,1.850800709E-1
3.283198219E0,-1.594358236E-1,2.626720630E-2,-9.834930301E-2,1.891621880E-1
3.284985767E0,-1.618792862E-1,2.443460934E-2,-9.712757170E-2,1.903568192E-1
3.287237373E0,-1.624901593E-1,1.771509275E-2,-9.712757170E-2,1.901332205E-1
3.289164613E0,-1.637118906E-1,1.588249579E-2,-9.468411654E-2,1.897865083E-1
3.291452642E0,-1.612684280E-1,9.773843922E-3,-9.590584040E-2,1.878855080E-1
3.293510104E0,-1.624901593E-1,1.160643995E-2,-9.224065393E-2,1.872060350E-1
3.295403527E0,-1.606575549E-1,9.162978269E-3,-9.285151958E-2,1.857853998E-1
3.297288536E0,-1.618792862E-1,5.497787148E-3,-9.040805697E-2,1.854959453E-1
3.299586181E0,-1.637118906E-1,4.276056774E-3,-8.735372871E-2,1.856085712E-1
3.301396805E0,-1.600466967E-1,4.276056774E-3,-8.735372871E-2,1.823839458E-1
3.303576373E0,-1.612684280E-1,1.832595794E-3,-8.613199741E-2,1.828375925E-1
3.305465959E0,-1.618792862E-1,-6.108652451E-4,-8.368854225E-2,1.822335001E-1
3.307745527E0,-1.618792862E-1,-4.886921961E-3,-8.368854225E-2,1.822979907E-1
3.309625998E0,-1.563815027E-1,-6.719517522E-3,-8.002334833E-2,1.757955136E-1
3.311847834E0,-1.496619880E-1,-1.649336144E-2,-7.696902007E-2,1.691004781E-1
3.313842642E0,-1.478293836E-1,-2.565634064E-2,-7.574728876E-2,1.680756563E-1
3.315908834E0,-1.478293836E-1,-2.871066704E-2,-7.513642311E-2,1.682953093E-1
3.317731113E0,-1.459967941E-1,-3.848451003E-2,-7.513642311E-2,1.686463859E-1
3.319960527E0,-1.417207420E-1,-4.520402849E-2,-7.147123665E-2,1.650342709E-1
3.321829998E0,-1.337794960E-1,-5.070181563E-2,-7.208210230E-2,1.601981808E-1
3.324082681E0,-1.307251602E-1,-6.169738993E-2,-7.086037099E-2,1.609870418E-1
3.326052065E0,-1.227839142E-1,-7.147123665E-2,-6.841690838E-2,1.576860825E-1
3.328120950E0,-1.209513173E-1,-8.429940045E-2,-6.658431143E-2,1.617686020E-1
3.330075382E0,-1.136209369E-1,-8.857546002E-2,-6.658431143E-2,1.587097979E-1
3.332335796E0,-1.087340117E-1,-1.026253626E-1,-6.291911751E-2,1.622154915E-1
3.334361344E0,-1.001819000E-1,-1.148426682E-1,-6.169738993E-2,1.644135622E-1
