"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.703805739E0,1.687204361E0,6.635932922E-1,4.960761070E-1,1.879655851E0
5.712014162E0,1.631643414E0,1.056021690E0,8.196505308E-1,2.109329049E0
5.720223046E0,1.504976392E0,1.451748848E0,1.096776962E0,2.361238735E0
5.728440931E0,1.427339315E0,1.827273369E0,1.536327004E0,2.781461154E0
5.736648431E0,1.623124123E0,2.207116127E0,1.750857592E0,3.251368300E0
5.744855854E0,1.941606998E0,2.572396278E0,2.092383862E0,3.842542202E0
5.753062969E0,2.394861221E0,2.847153664E0,2.184003592E0,4.314106621E0
5.761270931E0,3.049245834E0,3.039497375E0,2.040665865E0,4.764531627E0
5.769494392E0,3.626791477E0,3.135935783E0,1.767284393E0,5.109892737E0
5.777710354E0,4.102174282E0,3.176374435E0,8.799164891E-1,5.262265807E0
5.785919585E0,4.291549683E0,2.856926918E0,-5.763719082E-1,5.187642496E0
5.794126854E0,4.249002934E0,2.484428406E0,-1.280938268E0,5.085982037E0
5.802336238E0,3.748922825E0,2.466821671E0,-1.205493450E0,4.646810299E0
5.810555815E0,3.319086075E0,3.095380783E0,-1.015854597E0,4.650771455E0
5.818766008E0,2.968379259E0,4.132413864E0,-8.032598495E-1,5.151052917E0
5.826975661E0,9.207525849E-1,6.096792221E0,7.970788956E0,1.007730804E1
5.835185008E0,1.352940798E0,7.992295265E0,1.419281673E1,1.634451832E1
5.843392892E0,4.151289940E0,9.521584511E0,1.622477293E0,1.051314474E1
5.851619507E0,3.926157713E0,8.249976158E0,-3.911509037E0,9.938647994E0
5.859835507E0,2.244522333E0,5.896866798E0,1.040804386E0,6.394856708E0
5.868044546E0,-1.686906815E-2,5.069952011E0,4.750183105E0,6.947585012E0
5.876251084E0,-2.046893120E0,4.695490837E0,5.516058922E0,7.527570104E0
5.884458161E0,-2.486925125E0,4.183670044E0,4.255090714E0,6.464803833E0
5.892674546E0,-1.980465531E0,3.647777557E0,1.575673461E0,4.439737795E0
5.900882661E0,-6.180688143E-1,2.682402611E0,-2.480480075E-1,2.763841645E0
5.909115469E0,7.174918652E-1,2.024045944E0,-9.525143504E-1,2.349221179E0
5.917322507E0,1.945446730E0,2.155590057E0,-1.065198421E0,3.092891713E0
5.925529623E0,2.300737619E0,3.205665588E0,-1.032398939E0,4.078668046E0
5.933752084E0,1.331139326E0,4.890703201E0,-9.261612892E-1,5.152541552E0
5.941967238E0,-8.962669373E-1,7.483386040E0,-1.283173680E0,7.645318550E0
5.950175546E0,-4.751010895E0,1.049878883E1,-1.318363428E0,1.159891174E1
5.958382661E0,-7.967766285E0,1.099934101E1,-3.564137220E-1,1.358667851E1
5.966589699E0,-1.204101276E1,1.015671062E1,6.488099098E-1,1.576596693E1
5.974805969E0,-1.437415791E1,8.850449562E0,-1.857740879E0,1.698228707E1
5.983012392E0,-1.329537010E1,7.279006004E0,-4.419038296E0,1.578856213E1
5.991217661E0,-1.007191467E1,4.500955582E0,-5.739076614E0,1.243539572E1
5.999425084E0,-5.536149979E0,2.757792473E0,-6.466971397E0,8.948524737E0
6.007634392E0,-3.299449444E0,1.937945366E0,-7.633955956E0,8.539278799E0
6.015858199E0,-1.565366387E0,1.220341682E0,-8.223642349E0,8.459781276E0
6.024074161E0,8.549571037E-2,3.264751434E-1,-8.361447334E0,8.368255318E0
6.032280199E0,1.667866111E-1,2.994413376E-1,-8.644084930E0,8.650877827E0
6.040487430E0,3.944821358E-1,-2.545289993E-1,-8.456838608E0,8.469859527E0
6.048694584E0,9.247925878E-1,-1.299604416E0,-8.200360298E0,8.354048239E0
6.056911353E0,1.484369040E0,-2.506302357E0,-8.495624542E0,8.981121273E0
6.065118661E0,1.736139297E0,-3.721981525E0,-8.228378296E0,9.196387090E0
6.073327968E0,1.985503435E0,-5.000171661E0,-7.489760399E0,9.221737980E0
6.081537622E0,2.302946568E0,-5.935136795E0,-6.857423782E0,9.357011948E0
6.089746430E0,2.335767269E0,-6.577429295E0,-6.285026550E0,9.392547237E0
6.097975237E0,2.122733355E0,-7.187353134E0,-5.941507339E0,9.563762410E0
6.106193276E0,1.823084831E0,-7.607841492E0,-5.663148403E0,9.657853814E0
6.114402853E0,1.786491752E0,-7.942503452E0,-5.102622986E0,9.607896503E0
6.122612199E0,1.581405640E0,-8.191884995E0,-4.584449768E0,9.519716552E0
6.130821699E0,1.253390908E0,-8.274888039E0,-4.562304974E0,9.532019067E0
6.139039968E0,7.263532281E-1,-8.217409134E0,-4.666347980E0,9.477774283E0
6.147249391E0,2.241337448E-1,-8.019206047E0,-5.028824806E0,9.468208938E0
6.155483622E0,-2.023261338E-1,-7.845672607E0,-5.351079941E0,9.498924732E0
6.163691737E0,-4.413768649E-1,-7.551757336E0,-5.872524738E0,9.576554662E0
6.171898506E0,-6.261231899E-1,-7.228418827E0,-6.333181381E0,9.630745319E0
6.180120583E0,-7.483379841E-1,-7.060710907E0,-6.407052040E0,9.563679422E0
6.188332468E0,-8.169274926E-1,-7.046947002E0,-6.084002972E0,9.345690169E0
6.196539352E0,-9.028469324E-1,-7.185946465E0,-5.542201519E0,9.119701577E0
6.204745852E0,-9.022337794E-1,-7.372343540E0,-5.056085587E0,8.984958349E0
6.212954006E0,-9.144734144E-1,-7.523811340E0,-4.472726822E0,8.800527480E0
6.221170737E0,-7.743462324E-1,-7.606986523E0,-3.788059473E0,8.533185256E0
6.229379006E0,-5.148167610E-1,-7.571503639E0,-3.370919228E0,8.303962915E0
6.237586544E0,-1.874134988E-1,-7.389105797E0,-2.981510401E0,7.970157625E0
6.245794160E0,-3.041356802E-2,-6.903660297E0,-2.222995996E0,7.252803712E0
6.254002198E0,1.376080513E-2,-5.666407585E0,-4.879364967E-1,5.687393630E0
6.262224583E0,7.533870935E-1,1.203995705E0,3.542876244E-1,1.463802408E0
6.270439544E0,2.722056150E0,1.838810730E1,6.947509766E0,1.984439396E1
6.278648506E0,2.798264027E0,1.972614098E1,3.075728226E1,3.664643681E1
6.286858083E0,-6.031558514E0,2.001810074E1,2.880298996E1,3.559095792E1
6.295068544E0,-1.492239189E1,2.087896729E1,1.581081200E1,3.014284045E1
6.303303929E0,-1.239044952E1,1.806381226E1,4.916578293E0,2.244988407E1
6.311511237E0,-2.436789036E0,1.200822544E1,2.975497246E-1,1.225658822E1
6.319718044E0,2.591007948E0,5.811703682E0,-9.416859150E-1,6.432417449E0
6.327926236E0,5.514289856E0,1.107637405E0,-1.469287872E-1,5.626352398E0
6.336133967E0,6.163927078E0,-2.488549232E0,-1.631202698E-1,6.649321960E0
6.344360544E0,5.746487141E0,-4.854246140E0,-1.075055361E0,7.598787013E0
6.352578313E0,5.008314610E0,-6.203482628E0,-1.482044697E0,8.109430832E0
6.360787929E0,3.825686216E0,-6.681800842E0,-8.288488388E-1,7.743986565E0
6.368997082E0,2.028272152E0,-5.686819077E0,1.124382019E-1,6.038745025E0
6.377207890E0,2.040791512E-1,-3.309722900E0,2.258608341E-1,3.323691787E0
6.385426929E0,-5.839197636E-1,-1.045931816E0,-1.165598631E0,1.671393378E0
6.393638390E0,-1.180463314E0,9.886732101E-1,-3.772007465E0,4.074188100E0
6.401874621E0,-3.036242008E0,3.700497627E0,-6.090112209E0,7.746090301E0
6.410085313E0,-6.305917740E0,6.974918365E0,-8.430974960E0,1.262914975E1
6.418295851E0,-1.080252361E1,1.391385555E1,-2.317464590E0,1.776683807E1
6.426523928E0,-1.149523067E1,1.317314625E1,2.117201805E0,1.761120819E1
6.434742198E0,-1.054491425E1,8.172676086E0,-2.321697712E0,1.354171817E1
6.442952274E0,-6.487127781E0,3.290209770E0,-5.867997169E0,9.345678036E0
6.451160621E0,-2.774312735E0,2.448663712E-1,-5.743933678E0,6.383537012E0
6.459368813E0,-7.157948017E-1,-1.692788124E0,-4.650281906E0,5.000301555E0
6.467585505E0,1.630816460E-1,-2.910388470E0,-4.021402359E0,4.966752823E0
6.475792082E0,5.392410755E-1,-3.642826080E0,-4.062235355E0,5.482948009E0
6.483998659E0,7.928431034E-1,-4.108164310E0,-4.260192871E0,5.971168854E0
6.492207428E0,1.041394711E0,-4.425238132E0,-4.155309677E0,6.159044892E0
6.500416082E0,1.024837494E0,-4.500632286E0,-4.147332191E0,6.205348271E0
6.508640928E0,7.372931242E-1,-4.090354919E0,-4.515667915E0,6.137251929E0
6.516857659E0,1.721200943E-1,-3.192774773E0,-5.406743050E0,6.281425513E0
6.525065043E0,-7.711639404E-1,-1.784984589E0,-6.902559757E0,7.171205966E0
6.533273043E0,-1.952354908E0,-4.542465210E-1,-7.398634911E0,7.665365492E0
6.541481466E0,-2.928085089E0,1.054877281E0,-7.376021385E0,8.005756669E0
6.549697813E0,-3.942983389E0,2.074282646E0,-6.403777599E0,7.801162352E0
6.557905043E0,-4.655398369E0,2.470129967E0,-5.230709076E0,7.425267232E0
6.566114428E0,-4.471507072E0,2.282388687E0,-4.291874409E0,6.604836074E0
6.574325582E0,-3.355591297E0,1.293574333E0,-3.623480082E0,5.105187108E0
6.582537235E0,-2.217741251E0,7.123250961E-1,-2.844815731E0,3.676786619E0
6.590762582E0,-9.640498161E-1,1.683855057E-1,-2.712630272E0,2.883766412E0
6.598976351E0,1.412658691E-1,-3.801908493E-1,-2.254321575E0,2.290516730E0
6.607183697E0,5.279374123E-1,-8.489437103E-1,-1.668660879E0,1.945212704E0
6.615391966E0,7.533181906E-1,-1.003148079E0,-8.350594044E-1,1.507023083E0
6.623601312E0,8.793504238E-1,-1.055119514E0,1.162588358E0,1.799484940E0
6.631819774E0,9.444469213E-1,-1.660349369E0,-7.768663168E-1,2.062101183E0
6.640029581E0,1.092803836E0,-1.922172546E0,-1.328281045E0,2.579398778E0
6.648263735E0,1.288485885E0,-2.075821400E0,-1.515976667E0,2.875311394E0
6.656474812E0,1.376706839E0,-2.232243538E0,-1.410469294E0,2.977861071E0
6.664685504E0,1.602854967E0,-2.336578846E0,-1.337181568E0,3.133177189E0
6.672911120E0,1.930136681E0,-2.267816544E0,-1.663281083E0,3.411000358E0
6.681128889E0,2.087962866E0,-2.119547367E0,-2.089827538E0,3.635856035E0
6.689340697E0,2.337697029E0,-1.904448509E0,-2.282501698E0,3.781741070E0
6.697552158E0,2.364031792E0,-1.480912209E0,-2.688342810E0,3.874136593E0
6.705763235E0,2.416699648E0,-1.063967705E0,-2.877499580E0,3.905440859E0
6.713982889E0,2.475838184E0,-8.431892395E-1,-3.068880796E0,4.032216779E0
6.722194581E0,2.521759033E0,-6.755552292E-1,-2.908130646E0,3.908051604E0
6.730405773E0,2.510517836E0,-4.998044968E-1,-2.399281025E0,3.508426111E0
6.738615235E0,2.696756840E0,-3.600587845E-1,-1.714460611E0,3.215822596E0
6.746826004E0,2.801479578E0,-1.176109314E-1,-9.925085306E-1,2.974423195E0
6.755054196E0,2.875998497E0,2.540674210E-1,-3.049663901E-1,2.903260599E0
6.763273196E0,2.939966202E0,6.159486771E-1,2.411708236E-1,3.013462694E0
6.771482812E0,2.915722609E0,1.159683228E0,7.385045290E-1,3.223614812E0
6.779691927E0,1.929648757E0,1.919198990E0,4.474957466E0,5.237567509E0
6.787902581E0,-1.312381268E0,3.154989243E0,1.494621944E1,1.533185499E1
6.796119465E0,-2.596021652E0,2.970207214E0,1.470949936E1,1.522927545E1
6.804330273E0,-3.385162354E-1,2.132174492E0,8.000669479E0,8.286825292E0
6.812540312E0,1.540697694E0,1.702090263E0,8.975797653E0,9.264761419E0
6.820750081E0,1.534529448E0,3.523568153E0,1.244597316E0,4.039719747E0
6.828961158E0,2.492604494E0,2.567317009E0,-3.244115591E0,4.829956496E0
6.837188388E0,2.182676554E0,1.806155205E0,-1.718555689E0,3.313564126E0
6.845407273E0,2.397089005E0,2.153558731E0,-2.267861366E-1,3.230368842E0
6.853617658E0,2.141697645E0,2.252681732E0,1.565096021E0,3.480081801E0
6.861828696E0,1.663616419E0,2.260631561E0,2.697403669E0,3.892821753E0
6.870039234E0,1.859647751E0,2.403309822E0,3.496305466E0,4.632314731E0
6.878257696E0,2.164995909E0,2.784761429E0,4.343379021E0,5.595269861E0
6.886468311E0,2.353439331E0,3.431536674E0,4.866220951E0,6.402673424E0
6.894702273E0,2.601299524E0,4.175658226E0,4.044709682E0,6.368874096E0
6.902910619E0,3.330462456E0,4.621004105E0,2.537487984E0,6.235744091E0
6.911118888E0,4.364136696E0,4.184151649E0,4.513274431E-1,6.062714787E0
6.919344003E0,5.454679966E0,3.163735390E0,-1.604143739E0,6.506614502E0
6.927560350E0,6.039234161E0,2.024625778E0,-2.668427467E0,6.905936862E0
6.935768388E0,6.225867271E0,1.614972115E0,-3.272728920E0,7.216669093E0
6.943976196E0,6.091517448E0,2.209892273E0,-3.222969532E0,7.237246803E0
6.952184157E0,5.422352791E0,3.398270607E0,-1.080075502E0,6.489739286E0
6.960400465E0,4.022611141E0,4.493206978E0,2.624043226E0,6.576922699E0
6.968609772E0,3.855252266E0,4.982850075E0,4.006500244E0,7.466177677E0
6.976818503E0,4.402102947E0,6.459739685E0,-5.317897797E-1,7.835148213E0
6.985027042E0,3.481823921E0,6.081382751E0,-3.544670582E0,7.853088789E0
6.993236888E0,2.410938978E0,4.481073380E0,-2.472890615E-1,5.094486949E0
7.001464426E0,8.548048735E-1,3.604970932E0,3.806094646E0,5.311578226E0
7.009682542E0,-7.074115276E-1,3.580506325E0,4.045954704E0,5.448872001E0
7.017892926E0,-1.234266281E0,3.301884651E0,3.398669243E0,4.896611903E0
7.026101349E0,-8.096842766E-1,3.470712662E0,1.374642372E0,3.819826784E0
7.034311888E0,9.580838680E-2,3.950648308E0,-3.632908762E-1,3.968473455E0
7.042533349E0,1.083146811E0,4.918642044E0,-1.626949787E0,5.292750909E0
7.050743080E0,2.314282656E0,6.441025734E0,-2.038189650E0,7.141213746E0
7.058952311E0,3.260056019E0,8.335659981E0,-1.671856523E0,9.105289495E0
7.067160964E0,2.417156696E0,1.011623955E1,-5.837436914E-1,1.041737519E1
7.075369811E0,-8.361201286E-1,1.078297234E1,-1.944469929E0,1.098874663E1
7.083594464E0,-5.832049370E0,1.018721867E1,-4.553897381E0,1.259087786E1
7.091809849E0,-1.147411919E1,9.037131310E0,-5.776751041E0,1.570655933E1
7.100018387E0,-1.665992355E1,7.476120949E0,-1.953378439E0,1.836467055E1
7.108226887E0,-1.620562744E1,5.309845924E0,-1.581044436E0,1.712648610E1
7.116435926E0,-1.050535679E1,2.434814453E0,-2.662853479E0,1.110772845E1
7.124655733E0,-4.953273296E0,2.238788605E-1,-3.122433186E0,5.859575675E0
7.132863426E0,-2.380777597E0,-8.401155472E-1,-4.524346828E0,5.181081965E0
7.141096772E0,-1.414701104E0,-1.349415779E0,-5.924714088E0,6.238953373E0
7.149304772E0,-8.895179033E-1,-1.628829956E0,-6.479929924E0,6.740461479E0
7.157514579E0,-5.980658531E-1,-1.851443768E0,-6.612026691E0,6.892345302E0
7.165738695E0,-3.381798267E-1,-1.928444386E0,-6.504164696E0,6.792453293E0
7.173954502E0,1.864528656E-1,-2.283876896E0,-6.316048145E0,6.718878070E0
7.182165310E0,9.383113384E-1,-3.126255512E0,-6.257866859E0,7.057959997E0
7.190374810E0,1.500726938E0,-4.019766808E0,-6.397456169E0,7.703126116E0
7.198582618E0,1.877173424E0,-4.774831772E0,-6.679240227E0,8.422294730E0
7.206798195E0,2.107216120E0,-5.284080982E0,-6.825941086E0,8.885681927E0
7.215005348E0,2.240097046E0,-5.752469063E0,-6.851365566E0,9.222263562E0
7.223212848E0,1.993220806E0,-6.133712292E0,-7.183278561E0,9.653747798E0
7.231419964E0,1.745274782E0,-6.469099522E0,-7.460110664E0,1.002738669E1
7.239626964E0,1.435590744E0,-6.671369553E0,-7.246305466E0,9.953744792E0
7.247850310E0,1.047705770E0,-6.744277477E0,-6.986192703E0,9.766772986E0
7.256065156E0,5.616682172E-1,-6.744063377E0,-6.496374130E0,9.380870901E0
7.264272156E0,-3.834640980E-2,-6.774609566E0,-5.699790001E0,8.853497121E0
7.272477617E0,-7.615914345E-1,-6.798544884E0,-5.272167206E0,8.636896497E0
7.280685541E0,-1.438699603E0,-6.646663666E0,-5.175913334E0,8.546231525E0
7.288900310E0,-1.789349437E0,-6.543162823E0,-5.161410809E0,8.523785114E0
7.297106079E0,-1.932631016E0,-6.445718288E0,-5.491410255E0,8.685501338E0
7.305312079E0,-1.905926347E0,-6.518178463E0,-5.554346085E0,8.773252883E0
7.313520348E0,-1.846961856E0,-6.677386761E0,-5.234310627E0,8.683131335E0
7.321729540E0,-1.776355863E0,-6.856524467E0,-4.722792149E0,8.513056654E0
7.329955656E0,-1.676240206E0,-7.021115303E0,-4.230694294E0,8.366876092E0
7.338174117E0,-1.395259976E0,-7.095902443E0,-3.675382614E0,8.112152565E0
7.346385463E0,-1.135931849E0,-7.107985497E0,-3.316856861E0,7.925612811E0
7.354596233E0,-7.223249674E-1,-7.088304520E0,-3.025901318E0,7.740923272E0
7.362805886E0,-4.018491507E-1,-6.917392731E0,-2.649858952E0,7.418460581E0
7.371022271E0,-1.509180069E-1,-6.527305603E0,-2.031031132E0,6.837659112E0
7.379230617E0,-8.292722702E-2,-4.641233921E0,3.585405350E-1,4.655800742E0
7.387463694E0,-1.657878757E0,1.214178181E1,-7.580235958E0,1.440942069E1
7.395672771E0,3.287932396E0,1.727156067E1,2.087462997E1,2.729226051E1
7.403881771E0,4.787077904E0,1.552700424E1,3.284382248E1,3.664315285E1
7.412117809E0,-3.214025736E0,1.341674995E1,2.392006683E1,2.761356076E1
7.420336502E0,-9.754663467E0,1.273081207E1,1.151987743E1,1.974676205E1
7.428547386E0,-1.067713642E1,1.268990231E1,3.646175385E0,1.698026671E1
7.436757425E0,-4.800782204E0,9.806394577E0,-5.867488384E-1,1.093421961E1
7.444967848E0,8.186233044E-1,4.994718552E0,-8.941159248E-1,5.139727698E0
7.453181886E0,3.856652737E0,3.825473785E-1,8.065500259E-1,3.958615386E0
7.461391424E0,4.781289577E0,-3.335522175E0,9.484777451E-1,5.906441250E0
7.469602347E0,4.663173676E0,-5.746168613E0,-1.446504593E-1,7.401659693E0
7.477812809E0,4.174169540E0,-6.834807396E0,-9.741227627E-1,8.067663766E0
7.486021501E0,3.233753681E0,-6.657173634E0,-2.005785942E0,7.668005015E0
7.494259809E0,1.870226979E0,-4.621656895E0,-2.498440742E0,5.576707590E0
7.502476040E0,1.272770166E0,-2.474886894E0,-3.443659306E0,4.427617694E0
7.510683463E0,4.235284328E-1,-5.422401428E-2,-3.962799072E0,3.985736201E0
7.518891232E0,-3.149431229E0,3.402611732E0,-3.791605711E0,5.989403771E0
7.527100501E0,-1.067242050E1,8.869242668E0,-9.042749405E-1,1.390617626E1
7.535319809E0,-1.401221275E1,2.016432190E1,9.369730949E0,2.628181580E1
7.543529270E0,-1.423878765E1,1.925839996E1,2.651647568E0,2.409689353E1
7.551739463E0,-1.535380936E1,1.322227287E1,-8.668310165E0,2.203877408E1
7.559948386E0,-8.349181175E0,5.399645805E0,-1.244612312E1,1.593019089E1
7.568159193E0,-2.561567783E0,5.569162369E-1,-1.077874374E1,1.109293027E1
7.576384078E0,-1.137280464E-1,-1.911017895E0,-8.252000809E0,8.471153452E0
7.584598809E0,1.061058998E0,-3.432130337E0,-6.802459717E0,7.692777330E0
7.592806039E0,1.434528351E0,-4.476323605E0,-5.745489120E0,7.423340881E0
7.601013347E0,1.698048830E0,-5.350652695E0,-4.941780090E0,7.478906641E0
7.609219693E0,2.075933933E0,-5.969108105E0,-4.287279606E0,7.636787262E0
7.617436616E0,2.456597567E0,-6.328838348E0,-3.573497295E0,7.671958639E0
7.625645962E0,3.099064827E0,-6.107380867E0,-2.837331772E0,7.413147472E0
7.633881808E0,3.654288054E0,-5.008932114E0,-2.867426395E0,6.831204596E0
7.642090770E0,3.905784130E0,-3.080761909E0,-3.997511387E0,6.381719275E0
7.650300770E0,3.315267801E0,-9.825434685E-1,-5.525462151E0,6.518214805E0
7.658526039E0,9.984517097E-1,1.710954666E0,-6.776310921E0,7.059933525E0
7.666744154E0,-2.634664297E0,4.391691208E0,-8.886550903E0,1.025666586E1
7.674954501E0,-5.897813797E0,6.196426392E0,-9.907918930E0,1.308994901E1
7.683162577E0,-6.184554100E0,6.129131317E0,-7.820053101E0,1.170334100E1
7.691370424E0,-3.715461493E0,4.580088615E0,-6.042459488E0,8.443529031E0
7.699587116E0,-6.920657158E-1,2.738010406E0,-3.316356182E0,4.355901086E0
7.707796539E0,9.151878357E-1,1.190346718E0,-3.435760736E0,3.749526093E0
7.716004270E0,1.679962397E0,-1.294860840E-1,-2.582368135E0,3.083450257E0
7.724213847E0,1.796122909E0,-1.105192661E0,-1.115404606E0,2.385714936E0
7.732423616E0,1.579687595E0,-1.884004593E0,-5.771514177E-1,2.525468266E0
7.740647423E0,1.803708911E0,-2.471698761E0,-1.704599380E0,3.502616115E0
7.748861346E0,2.073230505E0,-2.753156662E0,-2.129060268E0,4.051055907E0
7.757068269E0,2.179631948E0,-2.848827839E0,-2.031294584E0,4.122229151E0
7.765276693E0,2.262758493E0,-2.740674496E0,-1.929874897E0,4.044229198E0
7.773485308E0,2.494976759E0,-2.588308334E0,-1.928144932E0,4.079459761E0
7.781702539E0,2.831972361E0,-2.373512745E0,-1.913168669E0,4.160990814E0
7.789909192E0,3.032979250E0,-2.046636581E0,-1.823706627E0,4.088225812E0
7.798116462E0,2.996309757E0,-1.659161568E0,-1.820338964E0,3.878701228E0
7.806323115E0,2.839709282E0,-1.371805191E0,-1.487489343E0,3.486893006E0
7.814530192E0,3.340054512E0,-1.035773277E0,-1.513766527E0,3.810548454E0
7.822755500E0,3.741326094E0,-6.813945770E-1,-1.068357825E0,3.950089613E0
7.830971500E0,3.855628967E0,-5.078935623E-1,-1.427923560E0,4.142800538E0
7.839179231E0,3.837360382E0,-4.119586945E-1,-1.509068131E0,4.143951169E0
7.847388038E0,3.809949875E0,-2.982244492E-1,-1.433369875E0,4.081568947E0
7.855598231E0,3.835412979E0,-2.531290054E-1,-1.139821768E0,4.009197011E0
7.863814808E0,3.811054707E0,-2.433748245E-1,-7.027017474E-1,3.882931757E0
7.872022961E0,3.723641396E0,-1.301946640E-1,-6.844228506E-2,3.726545349E0
7.880256884E0,3.302613020E0,1.888208389E-1,6.456882954E-1,3.370433124E0
7.888464500E0,1.199700832E0,8.548765182E-1,6.967694283E0,7.121717459E0
7.896672923E0,-2.076106071E0,1.764557838E0,2.073828888E1,2.091651277E1
7.904898154E0,-1.140428782E0,1.292070389E0,1.766545105E1,1.774931504E1
7.913113346E0,9.203175306E-1,1.202739716E0,7.463359833E0,7.615465001E0
7.921322461E0,1.436155796E0,2.510881424E0,-4.730618477E0,5.544891358E0
7.929532923E0,7.471644878E-1,1.301936150E0,-3.065641642E0,3.413422210E0
7.937743576E0,-7.407937050E-1,1.568481445E0,1.350092769E0,2.198103692E0
7.945962269E0,-9.812204838E-1,2.024733543E0,3.816929579E0,4.430721270E0
7.954173153E0,1.674079895E-2,2.451024055E0,5.167009830E0,5.718897600E0
7.962384807E0,1.748760939E0,3.047681808E0,4.801396847E0,5.949784946E0
7.970595153E0,3.303298950E0,3.335336685E0,3.554428816E0,5.888142234E0
7.978804461E0,3.620285511E0,3.396740913E0,2.032210350E0,5.364158361E0
7.987027422E0,3.249745846E0,3.462024689E0,8.373003006E-1,4.821569744E0
7.995244422E0,3.066902637E0,3.402122498E0,2.283158302E-1,4.586115720E0
8.003454422E0,3.385348082E0,3.509006500E0,1.450800896E-2,4.875850565E0
8.011662845E0,3.931306362E0,3.759097099E0,-3.079671860E-1,5.448011059E0
8.019870538E0,4.670892239E0,4.259828568E0,-6.645129919E-1,6.356488909E0
8.028085461E0,5.201451778E0,4.843943596E0,-1.002202392E0,7.177973237E0
8.036293076E0,5.289369583E0,5.280195236E0,-1.279061913E0,7.582472664E0
8.044500345E0,5.534214020E0,5.331825256E0,-1.261598229E0,7.787651474E0
8.052707807E0,6.459071159E0,5.008425713E0,8.376169205E-2,8.173796204E0
8.060914461E0,8.181192398E0,4.367987633E0,2.112450123E0,9.511764849E0
8.069138384E0,9.698456764E0,3.956608772E0,4.346675396E0,1.134056452E1
8.077353845E0,9.803996086E0,4.151915550E0,6.946513653E0,1.271262341E1
8.085563345E0,7.399983883E0,5.341398239E0,6.643670201E-1,9.150501634E0
8.093772153E0,3.838889599E0,5.510545731E0,-4.168476582E0,7.904390211E0
8.101980499E0,3.219901323E-1,4.859122276E0,-6.465756893E-1,4.912515350E0
8.110196845E0,-1.409142017E0,4.625296593E0,2.356423855E0,5.378827305E0
8.118404960E0,-7.402329445E-1,3.965734482E0,2.762048244E0,4.889162024E0
8.126639614E0,4.035779238E-1,3.687365532E0,9.498928189E-1,3.829077705E0
8.134848614E0,1.551125288E0,3.905015945E0,-1.060685158E0,4.333611911E0
8.143055960E0,2.375265598E0,4.692633629E0,-2.530652761E0,5.836685741E0
8.151281499E0,2.946497440E0,6.000067711E0,-3.431106091E0,7.513664133E0
8.159496883E0,3.653031588E0,7.494101524E0,-3.528268814E0,9.052893364E0
8.167705229E0,3.513965130E0,8.917963982E0,-1.999698758E0,9.791671340E0
8.175913306E0,1.532977104E0,1.080810165E1,-1.386061907E0,1.100391966E1
8.184121960E0,-2.908517361E0,1.229648399E1,-3.562552929E0,1.312839576E1
8.192338729E0,-9.448829651E0,1.247720718E1,-5.590207577E0,1.661961196E1
8.200547729E0,-1.562487221E1,1.150020599E1,-5.836142540E0,2.025961325E1
8.208755768E0,-1.788506317E1,9.539779663E0,-5.729219437E0,2.106434988E1
8.216964191E0,-1.387215042E1,5.967270851E0,-4.757797241E0,1.583292498E1
8.225172037E0,-6.976039886E0,2.827368736E0,-3.536711454E0,8.316698526E0
8.233398191E0,-2.552240372E0,1.267135620E0,-4.053758144E0,4.955049817E0
8.241615960E0,-1.044175029E0,1.045751572E0,-5.273839474E0,5.476977327E0
8.249825537E0,-7.528628111E-1,1.178457260E0,-7.051437855E0,7.188764828E0
8.258034844E0,-5.973343849E-1,9.636592865E-1,-8.201715469E0,8.279709187E0
8.266244691E0,3.593913317E-1,-9.101390839E-2,-8.589628220E0,8.597625173E0
8.274462767E0,1.438528895E0,-1.276270866E0,-8.704218864E0,8.914126920E0
8.282673844E0,2.344258785E0,-2.452909470E0,-8.741947174E0,9.377310623E0
8.290884421E0,2.972795486E0,-3.622553825E0,-8.065525055E0,9.328081455E0
8.299094844E0,3.049104691E0,-4.672821045E0,-7.582192421E0,9.413922553E0
8.307306460E0,2.677766800E0,-5.677477837E0,-7.098708630E0,9.476067424E0
8.315532537E0,2.055287361E0,-6.556303024E0,-7.017530441E0,9.821153139E0
8.323750421E0,1.413701177E0,-7.297049046E0,-6.797121048E0,1.007205691E1
8.331960575E0,8.258797526E-1,-7.848907471E0,-6.026398659E0,9.930000335E0
8.340169536E0,2.276571989E-1,-8.183648109E0,-5.063405514E0,9.626110304E0
8.348379306E0,-3.216512203E-1,-8.434939384E0,-5.033771038E0,9.828047252E0
8.356596883E0,-6.532055140E-1,-8.586458206E0,-5.295154095E0,1.010903551E1
8.364804998E0,-8.348063231E-1,-8.479094505E0,-5.738161564E0,1.027221706E1
8.373037652E0,-7.796809673E-1,-8.326735497E0,-6.404314518E0,1.053364471E1
8.381245959E0,-5.160212517E-1,-8.154648781E0,-6.819606304E0,1.064291336E1
8.389454575E0,-1.517541409E-1,-8.053540230E0,-6.703876972E0,1.047971879E1
8.397679229E0,7.690882683E-2,-8.037837029E0,-6.343954563E0,1.024004388E1
8.405895959E0,2.496805191E-1,-8.017574310E0,-6.281877995E0,1.018851458E1
