"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.141863570E-1,-2.626720630E-2,-2.321287990E-2,1.832595794E-3,3.510216983E-2
1.161177300E-1,-2.321287990E-2,-2.321287990E-2,1.221730490E-3,3.285069575E-2
1.182914720E-1,-2.504547499E-2,-2.504547499E-2,1.221730490E-3,3.544071473E-2
1.203902800E-1,-2.138028294E-2,-2.565634064E-2,3.054326167E-3,3.353644618E-2
1.223547030E-1,-2.260201424E-2,-3.115412779E-2,6.108652451E-4,3.849420583E-2
1.242274230E-1,-2.199114859E-2,-3.054326214E-2,1.832595794E-3,3.768102819E-2
1.264716260E-1,-2.260201424E-2,-3.298672289E-2,0.000000000E0,3.998718463E-2
1.283277300E-1,-1.710422710E-2,-3.359758854E-2,0.000000000E0,3.770082944E-2
1.305287800E-1,-1.527163107E-2,-3.420845419E-2,-6.108652451E-4,3.746750872E-2
1.324626530E-1,-1.527163107E-2,-3.420845419E-2,-2.443460980E-3,3.754213040E-2
1.346324720E-1,-1.588249579E-2,-3.787364438E-2,0.000000000E0,4.106904688E-2
1.365610380E-1,-1.404990070E-2,-4.092797264E-2,-6.108652451E-4,4.327668900E-2
1.387361640E-1,-9.162978269E-3,-4.092797264E-2,-4.276056774E-3,4.215855521E-2
1.408789720E-1,-1.099557430E-2,-4.337143153E-2,-1.221730490E-3,4.476020948E-2
1.427798180E-1,-9.773843922E-3,-4.398229718E-2,-3.054326167E-3,4.515860271E-2
1.446360770E-1,-7.330383174E-3,-4.825835302E-2,-3.665191587E-3,4.894932873E-2
1.468964330E-1,-4.886921961E-3,-4.886921868E-2,-4.276056774E-3,4.929875457E-2
1.487432300E-1,-3.665191587E-3,-5.009094998E-2,-6.719517522E-3,5.067236737E-2
1.509534330E-1,-3.054326167E-3,-4.703662544E-2,-4.276056774E-3,4.732924786E-2
1.528543070E-1,-4.886921961E-3,-4.886921868E-2,-5.497787148E-3,4.941971473E-2
1.550579330E-1,-1.832595794E-3,-4.642575979E-2,-4.886921961E-3,4.671821471E-2
1.569889610E-1,-5.497787148E-3,-4.703662544E-2,-5.497787148E-3,4.767489340E-2
1.591616640E-1,-3.665191587E-3,-4.886921868E-2,-5.497787148E-3,4.931389081E-2
1.612584720E-1,-1.832595794E-3,-4.764748737E-2,-4.886921961E-3,4.793248863E-2
1.632192030E-1,-3.665191587E-3,-4.459316283E-2,-6.719517522E-3,4.524528392E-2
1.651213840E-1,-3.665191587E-3,-4.398229718E-2,-4.276056774E-3,4.434141130E-2
1.673348950E-1,-4.886921961E-3,-4.214970022E-2,-4.276056774E-3,4.264696820E-2
1.692759610E-1,-5.497787148E-3,-4.214970022E-2,-5.497787148E-3,4.286080443E-2
1.713902410E-1,-7.330383174E-3,-4.153883830E-2,-5.497787148E-3,4.253745724E-2
1.732937300E-1,-1.038470957E-2,-3.848451003E-2,-4.886921961E-3,4.015945358E-2
1.754928180E-1,-1.160643995E-2,-3.970624134E-2,-4.886921961E-3,4.165545650E-2
1.774282300E-1,-1.221730467E-2,-3.848451003E-2,-3.054326167E-3,4.049257900E-2
1.795956260E-1,-1.710422710E-2,-3.726277873E-2,-3.054326167E-3,4.111445210E-2
1.817385490E-1,-1.832595654E-2,-3.970624134E-2,-4.276056774E-3,4.393985601E-2
1.836387410E-1,-1.954768784E-2,-3.970624134E-2,2.443460980E-3,4.432457786E-2
1.854993460E-1,-2.382374369E-2,-4.153883830E-2,6.108652451E-4,4.788965448E-2
1.877544720E-1,-2.199114859E-2,-4.459316283E-2,1.832595794E-3,4.975458969E-2
1.896006530E-1,-2.443460934E-2,-4.581489414E-2,3.054326167E-3,5.201330183E-2
1.918096260E-1,-2.748893574E-2,-4.703662544E-2,3.665191587E-3,5.460329066E-2
1.936928840E-1,-2.748893574E-2,-5.009094998E-2,4.886921961E-3,5.734655059E-2
1.959120870E-1,-2.932153270E-2,-5.192354694E-2,4.276056774E-3,5.978370738E-2
1.978548070E-1,-2.626720630E-2,-5.497787148E-2,1.832595794E-3,6.095810763E-2
2.000158950E-1,-2.809980139E-2,-5.619960278E-2,1.832595794E-3,6.285978522E-2
2.021130490E-1,-2.443460934E-2,-5.558873713E-2,4.886921961E-3,6.091830460E-2
2.040747020E-1,-2.321287990E-2,-5.864306539E-2,1.221730490E-3,6.308200645E-2
2.059434230E-1,-2.321287990E-2,-5.803219974E-2,3.054326167E-3,6.257717562E-2
2.081913180E-1,-2.504547499E-2,-6.108652428E-2,3.054326167E-3,6.609211885E-2
2.101787410E-1,-2.504547499E-2,-6.230825558E-2,3.054326167E-3,6.722293834E-2
2.122476250E-1,-2.138028294E-2,-6.352998316E-2,1.221730490E-3,6.704228430E-2
2.142825870E-1,-2.260201424E-2,-6.475171447E-2,4.276056774E-3,6.871622979E-2
2.163515870E-1,-1.649336144E-2,-6.719517708E-2,1.832595794E-3,6.921402460E-2
2.182845000E-1,-1.466076635E-2,-6.963863969E-2,4.886921961E-3,7.133274293E-2
2.204550100E-1,-1.282817032E-2,-7.147123665E-2,4.886921961E-3,7.277761763E-2
2.225978180E-1,-9.773843922E-3,-7.147123665E-2,4.276056774E-3,7.226306355E-2
2.244976640E-1,-6.719517522E-3,-7.635815442E-2,3.665191587E-3,7.674081894E-2
2.264083840E-1,-2.443460980E-3,-7.757988572E-2,5.497787148E-3,7.781281921E-2
2.286129330E-1,-1.221730490E-3,-7.880161703E-2,4.276056774E-3,7.892700509E-2
2.304468460E-1,3.665191587E-3,-7.941248268E-2,6.108652451E-4,7.949936598E-2
2.326680480E-1,6.719517522E-3,-7.941248268E-2,2.443460980E-3,7.973371196E-2
2.346373840E-1,1.282817032E-2,-7.696902007E-2,3.665191587E-3,7.811674362E-2
2.367704720E-1,1.343903504E-2,-7.391469181E-2,3.054326167E-3,7.518855123E-2
2.387668460E-1,1.954768784E-2,-7.330382615E-2,3.054326167E-3,7.592688547E-2
2.408726640E-1,1.893682219E-2,-6.719517708E-2,4.276056774E-3,6.994340368E-2
2.429701250E-1,2.015855350E-2,-6.536258012E-2,3.054326167E-3,6.846870137E-2
2.449304720E-1,1.893682219E-2,-5.925392732E-2,4.276056774E-3,6.235315388E-2
2.468540380E-1,2.015855350E-2,-5.253441259E-2,3.665191587E-3,5.638852201E-2
2.490458560E-1,1.893682219E-2,-4.520402849E-2,5.497787148E-3,4.931767523E-2
2.509080380E-1,1.954768784E-2,-4.276056588E-2,5.497787148E-3,4.733712874E-2
2.531011250E-1,1.771509275E-2,-4.031710699E-2,3.665191587E-3,4.418967364E-2
2.550660760E-1,1.588249579E-2,-3.237585723E-2,6.108652335E-3,3.657547590E-2
2.572037790E-1,1.649336144E-2,-3.176499158E-2,5.497787148E-3,3.621148057E-2
2.591436150E-1,1.282817032E-2,-3.237585723E-2,6.108652335E-3,3.535638159E-2
2.613061250E-1,1.160643995E-2,-2.871066704E-2,5.497787148E-3,3.145214641E-2
2.634482020E-1,8.552113548E-3,-2.626720630E-2,8.552113548E-3,2.891787369E-2
2.653478560E-1,8.552113548E-3,-2.626720630E-2,8.552113548E-3,2.891787369E-2
2.672096150E-1,4.276056774E-3,-2.748893574E-2,1.160643995E-2,3.014358469E-2
2.694631250E-1,4.276056774E-3,-2.932153270E-2,8.552113548E-3,3.084113466E-2
2.713120380E-1,2.443460980E-3,-2.932153270E-2,1.160643995E-2,3.162961001E-2
2.735178560E-1,6.108652451E-4,-2.932153270E-2,1.099557430E-2,3.132136795E-2
2.754090760E-1,-1.221730490E-3,-2.871066704E-2,1.099557430E-2,3.076845270E-2
2.776202410E-1,-6.108652451E-4,-2.871066704E-2,1.221730467E-2,3.120798122E-2
2.798813840E-1,-1.832595794E-3,-2.932153270E-2,1.221730467E-2,3.181781294E-2
2.816858180E-1,-6.108652451E-4,-2.871066704E-2,1.099557430E-2,3.075025549E-2
2.837483560E-1,-6.108652451E-4,-2.687807009E-2,1.099557430E-2,2.904662566E-2
2.857105870E-1,-3.054326167E-3,-2.687807009E-2,1.038470957E-2,2.897588226E-2
2.877102790E-1,-1.221730490E-3,-2.748893574E-2,8.552113548E-3,2.881445574E-2
2.898269330E-1,-1.221730490E-3,-2.871066704E-2,6.108652335E-3,2.937874505E-2
2.916868460E-1,0.000000000E0,-2.626720630E-2,8.552113548E-3,2.762435108E-2
2.938834330E-1,6.108652451E-4,-2.809980139E-2,6.719517522E-3,2.889851052E-2
2.957904990E-1,1.832595794E-3,-2.626720630E-2,4.276056774E-3,2.667600411E-2
2.979870100E-1,4.886921961E-3,-2.626720630E-2,4.886921961E-3,2.716118810E-2
2.999298070E-1,5.497787148E-3,-2.809980139E-2,4.276056774E-3,2.895011508E-2
3.020911250E-1,1.038470957E-2,-2.748893574E-2,1.832595794E-3,2.944218382E-2
3.042344330E-1,1.038470957E-2,-3.054326214E-2,6.108652451E-4,3.226617751E-2
3.061349710E-1,1.343903504E-2,-2.809980139E-2,-1.221730490E-3,3.117208890E-2
3.079974990E-1,1.710422710E-2,-3.176499158E-2,-1.832595794E-3,3.612378278E-2
3.102519710E-1,1.771509275E-2,-3.176499158E-2,6.108652451E-4,3.637598600E-2
3.121196150E-1,1.832595654E-2,-2.871066704E-2,-3.054326167E-3,3.419754368E-2
3.143080480E-1,2.199114859E-2,-3.115412779E-2,-7.330383174E-3,3.883200757E-2
3.161984610E-1,2.321287990E-2,-3.237585723E-2,-6.719517522E-3,4.040031981E-2
3.184119330E-1,2.932153270E-2,-3.481931984E-2,-6.719517522E-3,4.601401123E-2
3.203538070E-1,3.176499158E-2,-3.726277873E-2,-9.162978269E-3,4.981455148E-2
3.225153560E-1,3.481931984E-2,-3.787364438E-2,-9.773843922E-3,5.236722256E-2
3.246123940E-1,3.787364438E-2,-3.848451003E-2,-9.162978269E-3,5.476705782E-2
3.265740480E-1,4.031710699E-2,-3.909537569E-2,-8.552113548E-3,5.680718407E-2
3.285168070E-1,4.642575979E-2,-3.909537569E-2,-1.160643995E-2,6.179408564E-2
3.306897400E-1,4.520402849E-2,-3.848451003E-2,-1.038470957E-2,6.026859793E-2
3.325486530E-1,4.825835302E-2,-3.726277873E-2,-1.221730467E-2,6.218235963E-2
3.347462020E-1,5.009094998E-2,-3.604105115E-2,-1.038470957E-2,6.257717500E-2
3.366583070E-1,4.886921868E-2,-3.543018550E-2,-1.038470957E-2,6.124818994E-2
3.388499710E-1,4.764748737E-2,-3.237585723E-2,-1.038470957E-2,5.853478775E-2
3.408641150E-1,4.764748737E-2,-2.993239649E-2,-9.773843922E-3,5.711181522E-2
3.429538170E-1,4.764748737E-2,-2.687807009E-2,-1.038470957E-2,5.568263551E-2
3.450958940E-1,4.520402849E-2,-2.260201424E-2,-9.773843922E-3,5.147604554E-2
3.469979710E-1,4.459316283E-2,-2.138028294E-2,-9.773843922E-3,5.041026379E-2
3.488583460E-1,4.581489414E-2,-1.771509275E-2,-9.773843922E-3,5.008350089E-2
3.511134710E-1,4.642575979E-2,-1.527163107E-2,-9.162978269E-3,4.972458204E-2
3.529553070E-1,4.764748737E-2,-1.649336144E-2,-7.941247895E-3,5.104289806E-2
3.551679710E-1,5.131268129E-2,-1.588249579E-2,-7.941247895E-3,5.429832734E-2
3.570644230E-1,5.070181563E-2,-1.893682219E-2,-8.552113548E-3,5.479430618E-2
3.592704710E-1,5.192354694E-2,-1.954768784E-2,-6.719517522E-3,5.588665979E-2
3.612469610E-1,5.070181563E-2,-1.893682219E-2,-8.552113548E-3,5.479430618E-2
3.633740860E-1,5.314527452E-2,-1.710422710E-2,-7.330383174E-3,5.630905172E-2
3.654717020E-1,5.192354694E-2,-1.771509275E-2,-7.330383174E-3,5.534992101E-2
3.674363170E-1,5.131268129E-2,-1.588249579E-2,-7.941247895E-3,5.429832734E-2
3.694361250E-1,5.070181563E-2,-1.771509275E-2,-7.330383174E-3,5.420547147E-2
3.715531630E-1,5.131268129E-2,-1.710422710E-2,-6.108652335E-3,5.443217320E-2
3.734691150E-1,4.764748737E-2,-1.710422710E-2,-8.552113548E-3,5.134175965E-2
3.756100090E-1,4.825835302E-2,-1.832595654E-2,-8.552113548E-3,5.232444903E-2
3.775108460E-1,4.642575979E-2,-1.527163107E-2,-4.886921961E-3,4.911675777E-2
3.797138170E-1,4.398229718E-2,-2.015855350E-2,-5.497787148E-3,4.869327888E-2
3.816493070E-1,4.092797264E-2,-1.954768784E-2,-4.886921961E-3,4.561899880E-2
3.838175480E-1,4.092797264E-2,-2.015855350E-2,-6.719517522E-3,4.611527013E-2
3.859606250E-1,4.153883830E-2,-2.321287990E-2,-8.552113548E-3,4.834719771E-2
3.878607790E-1,3.909537569E-2,-2.382374369E-2,-3.665191587E-3,4.592877957E-2
3.897205380E-1,3.848451003E-2,-2.687807009E-2,-6.719517522E-3,4.741982792E-2
3.919760860E-1,3.787364438E-2,-2.687807009E-2,-5.497787148E-3,4.676611224E-2
3.938244220E-1,3.726277873E-2,-2.565634064E-2,-9.773843922E-3,4.628488435E-2
3.960308560E-1,3.848451003E-2,-2.687807009E-2,-1.038470957E-2,4.807629725E-2
3.979139610E-1,3.848451003E-2,-2.809980139E-2,-9.773843922E-3,4.864344124E-2
4.001330480E-1,4.214970022E-2,-2.809980139E-2,-1.099557430E-2,5.183723296E-2
4.021149610E-1,4.092797264E-2,-2.871066704E-2,-1.282817032E-2,5.161359608E-2
4.042350860E-1,4.276056588E-2,-3.359758854E-2,-1.343903504E-2,5.601670833E-2
4.063329710E-1,4.520402849E-2,-3.176499158E-2,-1.466076635E-2,5.716079908E-2
4.082927790E-1,4.520402849E-2,-3.481931984E-2,-1.527163107E-2,5.906785878E-2
4.101698840E-1,4.459316283E-2,-3.543018550E-2,-1.404990070E-2,5.866215071E-2
4.124085090E-1,4.398229718E-2,-3.604105115E-2,-1.588249579E-2,5.903942332E-2
4.143953550E-1,4.459316283E-2,-3.543018550E-2,-1.893682219E-2,6.002042528E-2
4.164644710E-1,4.092797264E-2,-3.604105115E-2,-1.404990070E-2,5.631568185E-2
4.183548460E-1,4.031710699E-2,-3.726277873E-2,-1.404990070E-2,5.666907009E-2
4.205680480E-1,3.726277873E-2,-3.359758854E-2,-1.466076635E-2,5.227093556E-2
4.226028940E-1,3.420845419E-2,-3.420845419E-2,-1.282817032E-2,5.004996134E-2
4.246724320E-1,3.054326214E-2,-2.871066704E-2,-1.588249579E-2,4.482685508E-2
4.268148940E-1,3.054326214E-2,-2.565634064E-2,-1.466076635E-2,4.249796168E-2
4.287149710E-1,2.443460934E-2,-2.321287990E-2,-1.466076635E-2,3.675358481E-2
4.306263840E-1,2.687807009E-2,-2.321287990E-2,-1.404990070E-2,3.819251437E-2
4.328305860E-1,2.565634064E-2,-2.015855350E-2,-1.588249579E-2,3.628868649E-2
4.347284610E-1,2.565634064E-2,-1.710422710E-2,-1.282817032E-2,3.339707103E-2
4.368855480E-1,2.504547499E-2,-1.710422710E-2,-1.588249579E-2,3.423571344E-2
4.387678070E-1,2.260201424E-2,-1.588249579E-2,-1.588249579E-2,3.186468881E-2
4.409885480E-1,2.382374369E-2,-1.527163107E-2,-1.588249579E-2,3.245068799E-2
4.430009610E-1,2.382374369E-2,-1.527163107E-2,-1.710422710E-2,3.306581412E-2
4.450914320E-1,2.382374369E-2,-1.588249579E-2,-1.771509275E-2,3.366970369E-2
4.471892020E-1,2.504547499E-2,-1.649336144E-2,-1.649336144E-2,3.422481207E-2
4.491506630E-1,2.565634064E-2,-1.649336144E-2,-1.527163107E-2,3.411013783E-2
4.510209220E-1,2.321287990E-2,-1.710422710E-2,-1.588249579E-2,3.291877960E-2
4.532659320E-1,2.626720630E-2,-1.527163107E-2,-1.832595654E-2,3.548280605E-2
4.551317300E-1,2.626720630E-2,-1.588249579E-2,-1.588249579E-2,3.456115553E-2
4.573209710E-1,2.993239649E-2,-1.710422710E-2,-1.588249579E-2,3.795729991E-2
4.592220380E-1,3.054326214E-2,-1.771509275E-2,-1.832595654E-2,3.978135312E-2
4.614235090E-1,2.932153270E-2,-1.588249579E-2,-1.588249579E-2,3.693588533E-2
4.633598840E-1,3.237585723E-2,-1.588249579E-2,-1.771509275E-2,4.017803275E-2
4.655264710E-1,3.298672289E-2,-1.404990070E-2,-2.015855350E-2,4.113260113E-2
4.676693940E-1,3.543018550E-2,-1.404990070E-2,-1.832595654E-2,4.229111534E-2
4.695700480E-1,3.420845419E-2,-1.343903504E-2,-1.954768784E-2,4.162857313E-2
4.715690480E-1,3.665191308E-2,-1.588249579E-2,-2.199114859E-2,4.559854187E-2
4.736859320E-1,3.665191308E-2,-1.466076635E-2,-2.260201424E-2,4.548793082E-2
4.755301530E-1,3.665191308E-2,-1.038470957E-2,-2.015855350E-2,4.309956153E-2
4.777409320E-1,3.726277873E-2,-8.552113548E-3,-2.076941915E-2,4.350887377E-2
4.796402690E-1,3.970624134E-2,-3.665191587E-3,-2.015855350E-2,4.468094124E-2
4.818443940E-1,3.726277873E-2,0.000000000E0,-1.832595654E-2,4.152535806E-2
4.837823070E-1,3.543018550E-2,4.276056774E-3,-1.771509275E-2,3.984227926E-2
4.859474320E-1,3.298672289E-2,6.108652335E-3,-1.649336144E-2,3.738275661E-2
4.880456240E-1,3.176499158E-2,1.221730467E-2,-1.466076635E-2,3.705691964E-2
4.900060480E-1,2.932153270E-2,1.466076635E-2,-1.527163107E-2,3.616508074E-2
4.918823460E-1,2.626720630E-2,1.527163107E-2,-1.588249579E-2,3.428472713E-2
4.941220860E-1,2.565634064E-2,2.076941915E-2,-1.466076635E-2,3.611861926E-2
4.959786530E-1,2.504547499E-2,1.954768784E-2,-1.282817032E-2,3.426295188E-2
4.981771240E-1,2.138028294E-2,1.832595654E-2,-1.160643995E-2,3.045762023E-2
5.000853070E-1,2.076941915E-2,1.771509275E-2,-1.221730467E-2,2.990745419E-2
5.022805090E-1,2.199114859E-2,2.015855350E-2,-9.162978269E-3,3.120798081E-2
5.042049990E-1,1.649336144E-2,1.832595654E-2,-9.773843922E-3,2.652168320E-2
5.063831240E-1,1.771509275E-2,1.649336144E-2,-1.160643995E-2,2.684334053E-2
5.085265470E-1,1.466076635E-2,1.588249579E-2,-1.160643995E-2,2.453367463E-2
5.104271630E-1,1.527163107E-2,1.527163107E-2,-1.099557430E-2,2.423526532E-2
5.123439220E-1,1.282817032E-2,1.160643995E-2,-1.160643995E-2,2.083220704E-2
5.145434700E-1,1.466076635E-2,1.038470957E-2,-1.282817032E-2,2.207582879E-2
5.163915380E-1,1.466076635E-2,1.160643995E-2,-1.404990070E-2,2.338904076E-2
5.185998170E-1,1.466076635E-2,1.038470957E-2,-1.466076635E-2,2.318875445E-2
5.204965760E-1,1.649336144E-2,1.282817032E-2,-1.527163107E-2,2.588079676E-2
5.227033170E-1,1.588249579E-2,1.099557430E-2,-1.588249579E-2,2.500819864E-2
5.249868450E-1,1.832595654E-2,1.099557430E-2,-1.527163107E-2,2.626720489E-2
5.267678550E-1,1.588249579E-2,6.108652335E-3,-1.588249579E-2,2.327709128E-2
5.288301240E-1,1.893682219E-2,3.054326167E-3,-1.527163107E-2,2.451845955E-2
5.307913550E-1,2.138028294E-2,1.221730490E-3,-1.466076635E-2,2.595278779E-2
5.326558840E-1,2.076941915E-2,0.000000000E0,-1.527163107E-2,2.577967198E-2
5.349068930E-1,1.771509275E-2,-3.054326167E-3,-1.527163107E-2,2.358762673E-2
5.368348070E-1,1.710422710E-2,-5.497787148E-3,-1.466076635E-2,2.318875413E-2
5.389626240E-1,1.771509275E-2,-6.108652335E-3,-1.588249579E-2,2.456407574E-2
5.408812690E-1,1.893682219E-2,-7.941247895E-3,-1.832595654E-2,2.752285116E-2
5.430662780E-1,1.832595654E-2,-6.719517522E-3,-2.199114859E-2,2.940413602E-2
5.450056920E-1,1.954768784E-2,-7.941247895E-3,-2.138028294E-2,3.003817599E-2
5.471702780E-1,2.015855350E-2,-1.099557430E-2,-2.565634064E-2,3.443134834E-2
5.493126240E-1,2.138028294E-2,-1.160643995E-2,-2.993239649E-2,3.857167751E-2
5.512131630E-1,2.321287990E-2,-1.160643995E-2,-2.809980139E-2,3.825109253E-2
5.530971920E-1,2.443460934E-2,-1.404990070E-2,-2.809980139E-2,3.980010906E-2
5.553275470E-1,2.748893574E-2,-1.099557430E-2,-2.932153270E-2,4.166889154E-2
5.572092300E-1,3.237585723E-2,-8.552113548E-3,-2.687807009E-2,4.293908976E-2
5.593825470E-1,2.993239649E-2,-5.497787148E-3,-2.687807009E-2,4.060301312E-2
5.613055760E-1,3.359758854E-2,6.108652451E-4,-2.504547499E-2,4.190998604E-2
5.634852400E-1,2.504547499E-2,1.221730490E-3,-2.626720630E-2,3.631438516E-2
5.654403070E-1,3.176499158E-2,4.276056774E-3,-2.382374369E-2,3.993582496E-2
5.675878160E-1,2.687807009E-2,4.276056774E-3,-2.626720630E-2,3.782434983E-2
5.696850470E-1,3.359758854E-2,6.108652335E-3,-2.565634064E-2,4.271254387E-2
5.716442400E-1,3.604105115E-2,4.276056774E-3,-2.748893574E-2,4.552893165E-2
5.735136150E-1,3.909537569E-2,1.832595794E-3,-2.809980139E-2,4.818096767E-2
5.757598930E-1,3.970624134E-2,1.832595794E-3,-3.359758854E-2,5.204557584E-2
5.776048070E-1,4.153883830E-2,6.108652451E-4,-3.115412779E-2,5.192714051E-2
5.798149700E-1,4.398229718E-2,-6.108652451E-4,-3.237585723E-2,5.461695482E-2
5.817612300E-1,4.337143153E-2,-1.221730490E-3,-3.359758854E-2,5.487596609E-2
5.839177010E-1,4.703662544E-2,-1.221730490E-3,-3.359758854E-2,5.781638794E-2
5.858408070E-1,4.886921868E-2,-2.443460980E-3,-3.176499158E-2,5.833682993E-2
5.880200860E-1,4.948008433E-2,-3.665191587E-3,-3.298672289E-2,5.958050236E-2
5.901630090E-1,5.131268129E-2,-3.665191587E-3,-3.115412779E-2,6.014153780E-2
5.920631630E-1,5.375614017E-2,-4.886921961E-3,-2.687807009E-2,6.029954613E-2
5.938796150E-1,5.314527452E-2,-9.162978269E-3,-3.054326214E-2,6.197798994E-2
5.961800860E-1,5.436700583E-2,-9.773843922E-3,-2.993239649E-2,6.282712557E-2
5.980388840E-1,5.131268129E-2,-1.282817032E-2,-2.748893574E-2,5.960868060E-2
6.002365860E-1,5.131268129E-2,-1.710422710E-2,-2.993239649E-2,6.181823521E-2
6.021727680E-1,5.070181563E-2,-1.893682219E-2,-3.176499158E-2,6.275581275E-2
6.043404700E-1,5.070181563E-2,-1.771509275E-2,-3.237585723E-2,6.271120116E-2
6.062998840E-1,5.375614017E-2,-2.199114859E-2,-3.848451003E-2,6.967345790E-2
6.084448550E-1,5.192354694E-2,-2.687807009E-2,-3.726277873E-2,6.933253246E-2
