"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.917610018E1,2.148413181E0,-8.460483551E-1,-2.198503971E0,3.188243518E0
1.917837699E1,2.251038313E0,-9.816604257E-1,-2.402533054E0,3.435548829E0
1.918014799E1,2.342668295E0,-1.100168347E0,-2.577240467E0,3.652483204E0
1.918249914E1,2.410474300E0,-1.203404546E0,-2.714685202E0,3.824667907E0
1.918430264E1,2.438574076E0,-1.251662850E0,-2.762943506E0,3.891935281E0
1.918653745E1,2.445904493E0,-1.389107585E0,-2.807536602E0,3.974208153E0
1.918850756E1,2.428189278E0,-1.557095528E0,-2.783102036E0,4.008279755E0
1.919075307E1,2.412917614E0,-1.638951421E0,-2.740341425E0,4.002224918E0
1.919266922E1,2.358550787E0,-1.770287514E0,-2.597398996E0,3.929778778E0
1.919476149E1,2.280359983E0,-1.834428310E0,-2.374433279E0,3.768700343E0
1.919668695E1,2.173458576E0,-1.828930497E0,-2.076330900E0,3.518530795E0
1.919897899E1,2.109317780E0,-1.802663326E0,-1.903456092E0,3.364812277E0
1.920075045E1,1.974927306E0,-1.716531396E0,-1.520443559E0,3.026312362E0
1.920297056E1,1.827097893E0,-1.585806131E0,-1.108720422E0,2.661264506E0
1.920499099E1,1.674992561E0,-1.431257248E0,-6.902777553E-1,2.308805052E0
1.920714380E1,1.609019041E0,-1.346957922E0,-4.856378734E-1,2.153852841E0
1.920892426E1,1.489289522E0,-1.171639562E0,-1.087340117E-1,1.898037310E0
1.921124687E1,1.392161846E0,-9.865473509E-1,2.107485086E-1,1.719245537E0
1.921321914E1,1.354899168E0,-8.918632865E-1,3.402519524E-1,1.657390500E0
1.921535449E1,1.296256065E0,-6.939429045E-1,5.332853794E-1,1.564042786E0
1.921730856E1,1.263269305E0,-4.856378734E-1,6.432411075E-1,1.498483435E0
1.921944060E1,1.250441194E0,-2.785545588E-1,6.835582256E-1,1.452049472E0
1.922134891E1,1.247997642E0,-1.777617931E-1,6.817256212E-1,1.433124974E0
1.922356345E1,1.258382440E0,2.748893574E-2,6.426302195E-1,1.413242939E0
1.922535149E1,1.281595230E0,2.266310006E-1,5.687155724E-1,1.420311708E0
1.922760122E1,1.309084177E0,4.172209501E-1,4.734205604E-1,1.453238360E0
1.922945472E1,1.326799273E0,5.112941861E-1,4.178318381E-1,1.482026147E0
1.923181618E1,1.367727280E0,6.902777553E-1,3.097086847E-1,1.563035751E0
1.923361445E1,1.406822681E0,8.436049223E-1,1.912008226E-1,1.651477241E0
1.923581730E1,1.426981211E0,9.132435322E-1,1.307251602E-1,1.699228705E0
1.923768668E1,1.464244008E0,1.035416603E0,1.710422710E-2,1.793429846E0
1.924003460E1,1.503339410E0,1.133154988E0,-9.896016866E-2,1.885169150E0
1.924175845E1,1.536936998E0,1.208902359E0,-2.150245607E-1,1.967194910E0
1.924402610E1,1.552208543E0,1.242499948E0,-2.700024247E-1,2.006504121E0
1.924606156E1,1.582751870E0,1.299310327E0,-3.769038618E-1,2.082154492E0
1.924815753E1,1.609019041E0,1.342070937E0,-4.801400900E-1,2.149565347E0
1.924991129E1,1.631621122E0,1.374446750E0,-5.705481172E-1,2.208351536E0
1.925222530E1,1.643227458E0,1.386053205E0,-6.139195561E-1,2.235673766E0
1.925419691E1,1.657888293E0,1.405600905E0,-6.884451509E-1,2.279970224E0
1.925633222E1,1.674381614E0,1.416596532E0,-7.556403279E-1,2.319761157E0
1.925830172E1,1.679268599E0,1.420872569E0,-7.880161405E-1,2.336619636E0
1.926041891E1,1.682933807E0,1.425759435E0,-8.319984674E-1,2.357387880E0
1.926222503E1,1.676214218E0,1.426370382E0,-8.686503768E-1,2.366174138E0
1.926454160E1,1.662164330E0,1.418429136E0,-8.888089061E-1,2.358964338E0
1.926632787E1,1.651779652E0,1.411098719E0,-8.961393237E-1,2.350030063E0
1.926858114E1,1.626734138E0,1.393383622E0,-8.998045325E-1,2.323236981E0
1.927044668E1,1.595579982E0,1.370781660E0,-8.955284357E-1,2.286239055E0
1.927279683E1,1.554041147E0,1.344514370E0,-8.820894361E-1,2.236256817E0
1.927478149E1,1.535715222E0,1.328021049E0,-8.741481900E-1,2.210474205E0
1.927680603E1,1.485624313E0,1.296256065E0,-8.515461683E-1,2.147670893E0
1.927879076E1,1.433089852E0,1.255328059E0,-8.246681094E-1,2.075975085E0
1.928102468E1,1.375057697E0,1.213789225E0,-7.922922373E-1,1.997947682E0
1.928276510E1,1.342070937E0,1.191187263E0,-7.751879692E-1,1.954737292E0
1.928501633E1,1.271821499E0,1.148426652E0,-7.403686643E-1,1.866697474E0
1.928687626E1,1.194852471E0,1.106276989E0,-6.988298297E-1,1.771971878E0
1.928919030E1,1.115439892E0,1.083064079E0,-6.786713004E-1,1.696416425E0
1.929107829E1,1.070846796E0,1.042747021E0,-6.420193911E-1,1.626721583E0
1.929329303E1,9.859365225E-1,9.969320893E-1,-6.041457057E-1,1.526740466E0
1.929519726E1,8.888089061E-1,9.468411207E-1,-5.754350424E-1,1.420427706E0
1.929739995E1,8.436049223E-1,9.217956662E-1,-5.613851547E-1,1.369864886E0
1.929935249E1,7.470881939E-1,8.692612648E-1,-5.381723046E-1,1.266248532E0
1.930148691E1,6.499606371E-1,8.106181622E-1,-5.204572082E-1,1.162078457E0
1.930332741E1,5.540547967E-1,7.397578359E-1,-5.100724697E-1,1.055647810E0
1.930560945E1,5.039638281E-1,7.024950385E-1,-5.088507533E-1,1.003198838E0
1.930740402E1,4.056145251E-1,6.175847650E-1,-5.076290369E-1,8.964492869E-1
1.930964941E1,3.097086847E-1,5.247332454E-1,-5.082398653E-1,7.934558645E-1
1.931152745E1,2.620611787E-1,4.789183438E-1,-5.051855445E-1,7.438086284E-1
1.931386549E1,1.679879427E-1,3.750712574E-1,-5.076290369E-1,6.531352357E-1
1.931576906E1,8.307767659E-2,2.669481039E-1,-5.137376785E-1,5.848842560E-1
1.931786710E1,6.108652451E-4,1.576032341E-1,-5.204572082E-1,5.437967066E-1
1.931984056E1,-3.909537569E-2,1.026253626E-1,-5.253441334E-1,5.366999832E-1
1.932208480E1,-1.148426682E-1,-6.719517522E-3,-5.332853794E-1,5.455522764E-1
1.932380772E1,-1.802052408E-1,-1.130100712E-1,-5.418374538E-1,5.820936621E-1
1.932607568E1,-2.394591719E-1,-2.046398520E-1,-5.516113043E-1,6.352111421E-1
1.932805187E1,-2.638937831E-1,-2.419026345E-1,-5.510004759E-1,6.570832046E-1
1.933024464E1,-3.048217595E-1,-3.011565804E-1,-5.583308339E-1,7.038074389E-1
1.933203591E1,-3.347541690E-1,-3.433062732E-1,-5.638286471E-1,7.401501836E-1
1.933434618E1,-3.469714522E-1,-3.652974069E-1,-5.674937963E-1,7.588679681E-1
1.933636749E1,-3.536909819E-1,-3.671300113E-1,-5.693264008E-1,7.642082874E-1
1.933839483E1,-3.536909819E-1,-3.646865487E-1,-5.693264008E-1,7.630374434E-1
1.934032918E1,-3.512475193E-1,-3.543018401E-1,-5.723807216E-1,7.592919755E-1
1.934244680E1,-3.445279896E-1,-3.488040566E-1,-5.705481172E-1,7.522559136E-1
1.934431279E1,-3.286454976E-1,-3.292563558E-1,-5.668829679E-1,7.333306964E-1
1.934656922E1,-3.072652221E-1,-3.066543639E-1,-5.650503635E-1,7.125522640E-1
1.934833533E1,-2.828305960E-1,-2.816088796E-1,-5.681046844E-1,6.942907456E-1
1.935060853E1,-2.675589919E-1,-2.645046413E-1,-5.668829679E-1,6.803725588E-1
1.935244029E1,-2.370157093E-1,-2.315179259E-1,-5.699372888E-1,6.592461676E-1
1.935482441E1,-1.838704348E-1,-1.985312104E-1,-5.705481172E-1,6.314650681E-1
1.935669383E1,-1.166752651E-1,-1.679879427E-1,-5.705481172E-1,6.061008335E-1
1.935883568E1,-7.696902007E-2,-1.533271819E-1,-5.668829679E-1,5.922750663E-1
1.936068795E1,-1.221730490E-3,-1.130100712E-1,-5.601634383E-1,5.714506509E-1
1.936305414E1,7.269296050E-2,-5.192354694E-2,-5.485569835E-1,5.557833079E-1
1.936479014E1,1.099557430E-1,-1.160643995E-2,-5.430592299E-1,5.542005972E-1
1.936704537E1,1.753183305E-1,7.452555746E-2,-5.351179838E-1,5.680156973E-1
1.936887568E1,2.357939780E-1,1.655444801E-1,-5.338962078E-1,6.066703682E-1
1.937121960E1,2.852740586E-1,2.577851415E-1,-5.332853794E-1,6.574403118E-1
1.937298606E1,3.109304011E-1,2.968805134E-1,-5.369505286E-1,6.878456395E-1
1.937532318E1,3.567453027E-1,3.756821156E-1,-5.381723046E-1,7.470165275E-1
1.937724703E1,4.019493461E-1,4.508185387E-1,-5.393940210E-1,8.097817864E-1
1.937943018E1,4.398229718E-1,5.326744914E-1,-5.400048494E-1,8.768076173E-1
1.938129864E1,4.557054639E-1,5.699372888E-1,-5.381723046E-1,9.067113170E-1
1.938351706E1,4.893030524E-1,6.560692787E-1,-5.345070958E-1,9.775183942E-1
1.938531856E1,5.210680366E-1,7.415903807E-1,-5.253441334E-1,1.047594697E0
1.938763983E1,5.497786999E-1,8.283332586E-1,-5.167919993E-1,1.120476049E0
1.938940783E1,5.626068711E-1,8.741481900E-1,-5.106833577E-1,1.158213729E0
1.939167972E1,5.943718553E-1,9.669997096E-1,-4.960225821E-1,1.238710920E0
1.939351752E1,6.249151230E-1,1.058629513E0,-4.807509482E-1,1.319976072E0
1.939589491E1,6.377432942E-1,1.104444385E0,-4.734205604E-1,1.360382643E0
1.939772110E1,6.646214128E-1,1.200961113E0,-4.459316432E-1,1.443220097E0
1.939989691E1,6.860016584E-1,1.305419087E0,-4.153883755E-1,1.532078579E0
1.940175814E1,7.049384713E-1,1.415374756E0,-3.750712574E-1,1.625085350E0
1.940411499E1,7.147123218E-1,1.467298269E0,-3.573561609E-1,1.670772677E0
1.940583991E1,7.373143435E-1,1.564425945E0,-3.176499307E-1,1.758397696E0
1.940810656E1,7.623597980E-1,1.651168704E0,-2.730567753E-1,1.839051536E0
1.940994922E1,7.770205736E-1,1.689042449E0,-2.449569702E-1,1.875267790E0
1.941227760E1,8.124507666E-1,1.754405022E0,-1.850921661E-1,1.942233853E0
1.941404052E1,8.625417352E-1,1.787391663E0,-1.233947799E-1,1.988460076E0
1.941638133E1,9.334021211E-1,1.766622305E0,-5.986479297E-2,1.998944142E0
1.941831941E1,9.804387093E-1,1.738522530E0,-3.054326214E-2,1.996159698E0
1.942048868E1,1.083674908E0,1.652390480E0,3.054326214E-2,1.976278952E0
1.942232372E1,1.204626322E0,1.540602207E0,9.040805697E-2,1.957741901E0
1.942457537E1,1.335962296E0,1.417818189E0,1.551597714E-1,1.954246204E0
1.942648376E1,1.399492264E0,1.354899168E0,1.863138974E-1,1.956794118E0
1.942869895E1,1.535715222E0,1.224784851E0,2.467895597E-1,1.979753586E0
1.943053183E1,1.675603390E0,1.082453251E0,3.005456924E-1,2.017344659E0
1.943273872E1,1.820378423E0,9.187413454E-1,3.549126983E-1,2.069740632E0
1.943458737E1,1.893682241E0,8.338310719E-1,3.793473244E-1,2.103618568E0
1.943695452E1,2.036624670E0,6.530149579E-1,4.269948006E-1,2.180961518E0
1.943882460E1,2.172236919E0,4.667010605E-1,4.734205604E-1,2.271684428E0
1.944096326E1,2.236377716E0,3.756821156E-1,4.941899776E-1,2.320936465E0
1.944288079E1,2.354885578E0,2.040289938E-1,5.363397002E-1,2.423793347E0
1.944517983E1,2.458121777E0,4.398229718E-2,5.729916096E-1,2.524404186E0
1.944691179E1,2.541810274E0,-9.224065393E-2,6.072000265E-1,2.614956917E0
1.944917206E1,2.576629639E0,-1.588249654E-1,6.212499738E-1,2.655220743E0
1.945121056E1,2.636494398E0,-2.687807083E-1,6.499606371E-1,2.728698336E0
1.945334610E1,2.679865837E0,-3.652974069E-1,6.731734872E-1,2.787164445E0
1.945525341E1,2.703689575E0,-4.428772926E-1,6.951646209E-1,2.826540547E0
1.945744945E1,2.708576441E0,-4.813618064E-1,7.037167549E-1,2.839597295E0
1.945942176E1,2.704911232E0,-5.479460955E-1,7.165449262E-1,2.851355174E0
1.946155645E1,2.687196255E0,-6.023131609E-1,7.202101350E-1,2.846490382E0
1.946336722E1,2.650544405E0,-6.548475623E-1,7.159340382E-1,2.822547169E0
1.946564387E1,2.630996704E0,-6.798930168E-1,7.104362845E-1,2.808757356E0
1.946749260E1,2.577240467E0,-7.183775306E-1,6.969972253E-1,2.764785676E0
1.946976610E1,2.513710499E0,-7.556403279E-1,6.817256212E-1,2.711914932E0
1.947173502E1,2.481945515E0,-7.733554244E-1,6.695083380E-1,2.684468954E0
1.947380472E1,2.411085129E0,-8.014551997E-1,6.493497491E-1,2.622463924E0
1.947566352E1,2.332894325E0,-8.093964458E-1,6.261368990E-1,2.547462650E0
1.947801960E1,2.253481865E0,-8.124507666E-1,6.017022729E-1,2.469879023E0
1.947995152E1,2.210721254E0,-8.106181622E-1,5.852088928E-1,2.426285168E0
1.948202079E1,2.128254414E0,-8.069530129E-1,5.577199459E-1,2.343435843E0
1.948390164E1,2.049452782E0,-8.026769161E-1,5.253441334E-1,2.262859561E0
1.948623833E1,1.973705649E0,-8.038986921E-1,4.911356568E-1,2.187002819E0
1.948796333E1,1.938275456E0,-8.057312369E-1,4.752531648E-1,2.152203555E0
1.949022895E1,1.869858503E0,-8.075638413E-1,4.447098970E-1,2.084777464E0
1.949226399E1,1.807550311E0,-8.124507666E-1,4.111123085E-1,2.023938661E0
1.949436056E1,1.750128984E0,-8.130616546E-1,3.781255782E-1,1.966468833E0
1.949611226E1,1.717753053E0,-8.106181622E-1,3.659082949E-1,1.934338707E0
1.949842829E1,1.667662144E0,-8.118399382E-1,3.365867436E-1,1.885065449E0
1.950039122E1,1.622458100E0,-8.087855577E-1,3.115412891E-1,1.839446205E0
1.950253587E1,1.602299571E0,-8.057312369E-1,3.011565804E-1,1.818587921E0
1.950450572E1,1.560149789E0,-7.990117669E-1,2.779437006E-1,1.774750650E0
1.950662306E1,1.524108768E0,-7.867944241E-1,2.645046413E-1,1.735487167E0
1.950851222E1,1.498452425E0,-7.764097452E-1,2.528982162E-1,1.706496197E0
1.951074579E1,1.483791709E0,-7.690793276E-1,2.486221492E-1,1.689654941E0
1.951271610E1,1.459357023E0,-7.550294399E-1,2.443460971E-1,1.661173498E0
1.951478587E1,1.439198494E0,-7.397578359E-1,2.382374406E-1,1.635631694E0
1.951667229E1,1.431868076E0,-7.299839854E-1,2.425135076E-1,1.625403214E0
1.951900241E1,1.412320495E0,-7.104362845E-1,2.431243658E-1,1.599524414E0
1.952088095E1,1.397048831E0,-6.914994717E-1,2.498438805E-1,1.578714325E0
1.952301256E1,1.385442376E0,-6.731734872E-1,2.590068579E-1,1.561953160E0
1.952491006E1,1.378111959E0,-6.627888083E-1,2.638937831E-1,1.551812329E0
1.952723049E1,1.367727280E0,-6.469063163E-1,2.706133127E-1,1.537009193E0
1.952900010E1,1.362229466E0,-6.340781450E-1,2.809980214E-1,1.528621634E0
1.953122226E1,1.362840414E0,-6.230825782E-1,2.877175212E-1,1.525892285E0
1.953313664E1,1.357953429E0,-6.175847650E-1,2.895501256E-1,1.519634079E0
1.953539518E1,1.360396862E0,-6.072000265E-1,2.968805134E-1,1.519048891E0
1.953718214E1,1.362229466E0,-5.955936313E-1,2.987131178E-1,1.516453237E0
1.953949756E1,1.368338108E0,-5.882632136E-1,3.017674387E-1,1.519692855E0
1.954141483E1,1.370170712E0,-5.870414972E-1,3.023782969E-1,1.520992484E0
1.954360352E1,1.381166339E0,-5.815436840E-1,3.023782969E-1,1.528805464E0
1.954544968E1,1.393994451E0,-5.772676468E-1,2.999348342E-1,1.538317057E0
1.954768902E1,1.400714040E0,-5.760459304E-1,2.968805134E-1,1.543362166E0
1.954967760E1,1.414153099E0,-5.760459304E-1,2.981022298E-1,1.555802957E0
1.955181168E1,1.428202987E0,-5.754350424E-1,2.895501256E-1,1.566757331E0
1.955365795E1,1.450194120E0,-5.729916096E-1,2.852740586E-1,1.585169915E0
1.955585029E1,1.460578799E0,-5.723807216E-1,2.846632004E-1,1.594347282E0
1.955771710E1,1.485624313E0,-5.674937963E-1,2.797762752E-1,1.614745668E0
1.956006602E1,1.511280656E0,-5.626068711E-1,2.706133127E-1,1.635153594E0
1.956189760E1,1.539380431E0,-5.528330207E-1,2.632829249E-1,1.656693804E0
1.956406764E1,1.555262923E0,-5.461135507E-1,2.620611787E-1,1.669059266E0
1.956595837E1,1.590693116E0,-5.326744914E-1,2.559525371E-1,1.696926164E0
1.956828479E1,1.639562368E0,-5.174028873E-1,2.522873580E-1,1.737676442E0
1.957002283E1,1.674381614E0,-5.045747161E-1,2.547308207E-1,1.767211709E0
1.957227568E1,1.767233133E0,-4.746423066E-1,2.675589919E-1,1.849320438E0
1.957412314E1,1.927890658E0,-4.337143302E-1,2.974913716E-1,1.998342220E0
1.957644533E1,2.153300047E0,-3.824016452E-1,3.451388776E-1,2.214058029E0
1.957823702E1,2.285246849E0,-3.573561609E-1,3.762930036E-1,2.343427620E0
1.958054752E1,2.579684019E0,-3.054326177E-1,4.379903674E-1,2.634367910E0
1.958250803E1,2.898555517E0,-2.596177161E-1,5.021312237E-1,2.953161223E0
1.958467852E1,3.213762045E0,-2.211332172E-1,5.534439087E-1,3.268557257E0
1.958652660E1,3.362813234E0,-2.058615834E-1,5.754350424E-1,3.417896623E0
1.958876502E1,3.628539562E0,-1.905899495E-1,6.004805565E-1,3.682825109E0
1.959075268E1,3.843564034E0,-1.863138974E-1,6.041457057E-1,3.895213650E0
1.959288753E1,3.994447947E0,-2.003637999E-1,5.809328556E-1,4.041440713E0
1.959480333E1,4.045760632E0,-2.113593817E-1,5.626068711E-1,4.090156277E0
1.959692576E1,4.106846809E0,-2.535090744E-1,5.106833577E-1,4.146233840E0
1.959876233E1,4.112955570E0,-3.090978265E-1,4.398229718E-1,4.147937950E0
1.960114206E1,4.063475609E0,-3.726277947E-1,3.591887653E-1,4.096303464E0
1.960301029E1,4.021936893E0,-4.037819207E-1,3.133738637E-1,4.054284079E0
1.960515110E1,3.885102987E0,-4.831944108E-1,2.174680233E-1,3.921070568E0
1.960709876E1,3.670078278E0,-5.821545720E-1,1.154535338E-1,3.717755778E0
1.960936803E1,3.515529394E0,-6.389650702E-1,6.597344577E-2,3.573734150E0
1.961108995E1,3.097086906E0,-7.531968355E-1,-4.398229718E-2,3.187661717E0
1.961335895E1,2.541199446E0,-8.619308472E-1,-1.527163088E-1,2.687739139E0
1.961520314E1,1.876578093E0,-9.462302923E-1,-2.486221492E-1,2.116296311E0
1.961753195E1,1.541823864E0,-9.749409556E-1,-2.883284092E-1,1.846852448E0
1.961931602E1,8.918632865E-1,-9.963212013E-1,-3.567453027E-1,1.383959273E0
1.962163445E1,3.029891551E-1,-9.786061049E-1,-4.043927789E-1,1.101365451E0
1.962355002E1,4.092797264E-2,-9.572258592E-1,-4.178318381E-1,1.045246330E0
1.962574191E1,-4.080579877E-1,-8.924741149E-1,-4.288274050E-1,1.070940853E0
1.962760272E1,-7.684684992E-1,-8.142833710E-1,-4.227187634E-1,1.196784189E0
1.962982903E1,-1.045190454E0,-7.275404930E-1,-3.933972120E-1,1.332853938E0
1.963166156E1,-1.159422278E0,-6.823364496E-1,-3.756821156E-1,1.396774893E0
1.963395237E1,-1.346346974E0,-5.913175344E-1,-3.365867436E-1,1.508508282E0
1.963575364E1,-1.491732955E0,-4.948008358E-1,-2.926044464E-1,1.598659575E0
1.963799118E1,-1.598023534E0,-4.013384581E-1,-2.504547536E-1,1.666577138E0
1.963985191E1,-1.639562368E0,-3.579670191E-1,-2.278527319E-1,1.693582597E0
1.964220687E1,-1.705535769E0,-2.803871334E-1,-1.857030392E-1,1.738377066E0
1.964404291E1,-1.749518037E0,-2.186897546E-1,-1.484402567E-1,1.769370815E0
1.964620906E1,-1.769065738E0,-1.759291887E-1,-1.087340117E-1,1.781114188E0
1.964808083E1,-1.770898342E0,-1.679879427E-1,-9.162978828E-2,1.781206587E0
1.965042733E1,-1.750128984E0,-1.820378453E-1,-5.742133409E-2,1.760507441E0
1.965220187E1,-1.707979202E0,-2.321287990E-1,-3.054326214E-2,1.723951747E0
1.965441999E1,-1.680490255E0,-2.675589919E-1,-1.710422710E-2,1.701742597E0
1.965626545E1,-1.622458100E0,-3.457497358E-1,1.343903504E-2,1.658943572E0
1.965859164E1,-1.557706356E0,-4.337143302E-1,4.214970022E-2,1.617508519E0
1.966048333E1,-1.485624313E0,-5.357288122E-1,7.513642311E-2,1.581053586E0
1.966269633E1,-1.443474531E0,-5.894849896E-1,9.040805697E-2,1.561821018E0
1.966466141E1,-1.350012183E0,-7.006624341E-1,1.221730486E-1,1.525905303E0
1.966680472E1,-1.236391306E0,-8.240572214E-1,1.527163088E-1,1.493671998E0
1.966866568E1,-1.089783549E0,-9.914342761E-1,1.698205322E-1,1.483040499E0
1.967089433E1,-1.007927656E0,-1.082453251E0,1.777617931E-1,1.489705493E0
1.967271268E1,-8.258898258E-1,-1.281595230E0,1.826487035E-1,1.535558819E0
1.967501868E1,-6.298020482E-1,-1.510058880E0,1.747074574E-1,1.645433419E0
1.967687360E1,-4.202753007E-1,-1.761735320E0,1.582140923E-1,1.818068856E0
1.967905987E1,-3.127630055E-1,-1.883297563E0,1.496619880E-1,1.914948855E0
1.968091233E1,-1.056796908E-1,-2.117259026E0,1.252273768E-1,2.123590326E0
1.968327756E1,9.468411654E-2,-2.311514139E0,9.957103431E-2,2.315594327E0
1.968514072E1,1.887573600E-1,-2.391537428E0,8.552113175E-2,2.400498797E0
1.968728810E1,3.579670191E-1,-2.499660492E0,6.414084882E-2,2.525976447E0
1.968922037E1,4.868595898E-1,-2.538145065E0,4.520402849E-2,2.584812573E0
1.969150722E1,5.760459304E-1,-2.504547596E0,3.909537569E-2,2.570236569E0
1.969329468E1,6.072000265E-1,-2.464841366E0,4.092797264E-2,2.538859967E0
1.969550106E1,6.438519955E-1,-2.348776817E0,5.070181563E-2,2.435953325E0
1.969734595E1,6.444628239E-1,-2.189341068E0,7.147123665E-2,2.283342896E0
1.969967552E1,6.181956530E-1,-1.995696783E0,9.346238524E-2,2.091340893E0
1.970156602E1,5.980370641E-1,-1.883908391E0,1.056796908E-1,1.979375496E0
1.970377937E1,5.393940210E-1,-1.641394973E0,1.307251602E-1,1.732689365E0
1.970575279E1,4.618141353E-1,-1.372003317E0,1.527163088E-1,1.455674300E0
1.970788802E1,3.659082949E-1,-1.085507512E0,1.692096740E-1,1.157949633E0
1.970970179E1,3.158173263E-1,-9.364564419E-1,1.740965992E-1,1.003494333E0
1.971197737E1,2.052507252E-1,-6.328563690E-1,1.795943826E-1,6.891220402E-1
1.971388514E1,8.429940045E-2,-3.298672438E-1,1.771509200E-1,3.837984313E-1
1.971610195E1,2.260201424E-2,-1.759291887E-1,1.759291887E-1,2.498259593E-1
1.971788002E1,-9.957103431E-2,1.221730486E-1,1.747074574E-1,2.352941571E-1
1.972014279E1,-2.241875380E-1,4.129449129E-1,1.698205322E-1,4.996224239E-1
1.972205299E1,-3.439171314E-1,6.908885837E-1,1.667662114E-1,7.895676017E-1
1.972436060E1,-4.007275999E-1,8.246681094E-1,1.692096740E-1,9.323583076E-1
1.972617322E1,-5.045747161E-1,1.075122833E0,1.710422635E-1,1.199891748E0
1.972836402E1,-6.017022729E-1,1.302975535E0,1.789835095E-1,1.446314616E0
1.973023252E1,-6.866125464E-1,1.510058880E0,1.887573600E-1,1.669534052E0
1.973258264E1,-7.250970602E-1,1.606575608E0,1.924225539E-1,1.773098241E0
1.973435537E1,-7.959573865E-1,1.786170006E0,2.052507252E-1,1.966234806E0
1.973657368E1,-8.613200188E-1,1.940718889E0,2.131919712E-1,2.133943017E0
1.973860922E1,-8.851437569E-1,2.015244484E0,2.180788964E-1,2.211842717E0
1.974070564E1,-9.388998747E-1,2.150245667E0,2.284636050E-1,2.357389450E0
1.974252395E1,-9.798278809E-1,2.266921043E0,2.382374406E-1,2.481078550E0
1.974477422E1,-1.013425469E0,2.369546175E0,2.419026345E-1,2.588493218E0
1.974674668E1,-1.028697014E0,2.418415546E0,2.449569702E-1,2.639499047E0
1.974888245E1,-1.036638379E0,2.510656118E0,2.510656118E-1,2.727828297E0
1.975079426E1,-1.013425469E0,2.599842548E0,2.602286041E-1,2.802486643E0
1.975296968E1,-9.224064946E-1,2.679255009E0,2.742784917E-1,2.846835056E0
1.975495768E1,-8.576548100E-1,2.724458933E0,2.883284092E-1,2.870780647E0
1.975709310E1,-7.012733221E-1,2.794097662E0,3.164281845E-1,2.898084335E0
1.975892479E1,-5.674937963E-1,2.849686384E0,3.555235863E-1,2.927312542E0
1.976113364E1,-5.320636034E-1,2.869844913E0,3.775147200E-1,2.943062838E0
1.976297726E1,-5.467243791E-1,2.882062197E0,4.276056588E-1,2.964462287E0
1.976535056E1,-7.360926270E-1,2.872288465E0,4.789183438E-1,3.003537275E0
1.976726583E1,-1.144150615E0,2.849075556E0,5.253441334E-1,3.114851298E0
1.976936022E1,-1.390940189E0,2.828917027E0,5.424483418E-1,3.198708545E0
1.977124522E1,-1.937053680E0,2.770273924E0,5.638286471E-1,3.427024557E0
1.977357852E1,-2.497217178E0,2.680476665E0,5.736024380E-1,3.708108486E0
1.977533518E1,-3.006067753E0,2.569299221E0,5.766568184E-1,3.996282636E0
1.977757068E1,-3.234531403E0,2.506380081E0,5.723807216E-1,4.131797937E0
1.977941845E1,-3.640146017E0,2.373211384E0,5.564982295E-1,4.380922914E0
1.978174464E1,-3.966959000E0,2.247984171E0,5.308418870E-1,4.590423689E0
1.978353787E1,-4.223522186E0,2.134974003E0,5.033529401E-1,4.759161463E0
1.978584760E1,-4.327369213E0,2.084272146E0,4.899139404E-1,4.828077294E0
1.978775683E1,-4.479475021E0,1.974316478E0,4.654793143E-1,4.917346135E0
1.978995591E1,-4.582100391E0,1.872301936E0,4.483750761E-1,4.970130657E0
1.979178118E1,-4.610810757E0,1.817934990E0,4.410447180E-1,4.975840020E0
1.979404241E1,-4.637078285E0,1.702481389E0,4.257730842E-1,4.958046049E0
1.979584883E1,-4.624860764E0,1.577254057E0,4.172209501E-1,4.904196240E0
1.979816672E1,-4.586376190E0,1.440420270E0,4.105014503E-1,4.824745439E0
1.979998876E1,-4.558887482E0,1.370781660E0,4.080579877E-1,4.777971196E0
1.980220698E1,-4.489859581E0,1.232726097E0,4.007275999E-1,4.673225363E0
1.980407756E1,-4.404949188E0,1.086729288E0,3.872885704E-1,4.553520653E0
1.980642391E1,-4.312708855E0,9.395107627E-1,3.671300113E-1,4.429099523E0
1.980823464E1,-4.268115520E0,8.643743396E-1,3.494149148E-1,4.368757704E0
1.981042695E1,-4.175263882E0,7.165449262E-1,3.152064681E-1,4.248013681E0
1.981233033E1,-4.084245205E0,5.656611919E-1,2.742784917E-1,4.132343181E0
1.981464660E1,-3.995669603E0,4.086688459E-1,2.309070677E-1,4.023146018E0
1.981642979E1,-3.951076508E0,3.323107064E-1,2.089159191E-1,3.970526645E0
1.981864014E1,-3.864333630E0,1.814269722E-1,1.594358236E-1,3.871874214E0
1.982047945E1,-3.776368856E0,3.298672289E-2,1.093448773E-1,3.778095574E0
1.982281152E1,-3.734219313E0,-3.543018550E-2,8.246681094E-2,3.735297839E0
1.982457991E1,-3.648087263E0,-1.704314053E-1,2.871066704E-2,3.652179054E0
1.982691545E1,-3.568674803E0,-2.962696552E-1,-2.321287990E-2,3.581027003E0
1.982887852E1,-3.491094828E0,-4.111123085E-1,-7.269296050E-2,3.515969382E0
1.983096845E1,-3.450777769E0,-4.673119187E-1,-9.773843735E-2,3.483647577E0
1.983290483E1,-3.379917383E0,-5.717698932E-1,-1.429424733E-1,3.430917498E0
