"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.537837760E-1,2.656269073E0,-4.959135056E-1,-1.362036169E-1,2.705595502E0
2.620175060E-1,2.741439819E0,-6.053485870E-1,-1.854191124E-1,2.813595465E0
2.702256990E-1,2.268345833E0,-7.478380203E-1,-2.287098467E-1,2.399367149E0
2.784671220E-1,1.634824276E0,-7.787036896E-1,-9.732556343E-2,1.813422762E0
2.866760450E-1,1.221945286E0,-8.119564056E-1,1.622937620E-1,1.476063261E0
2.949176220E-1,1.083932877E0,-9.932956696E-1,8.078629971E-1,1.677554586E0
3.031785830E-1,8.699092865E-1,-8.792095184E-1,1.442128897E0,1.899865074E0
3.114144680E-1,9.562246799E-1,-7.058563232E-1,1.754738927E0,2.119364879E0
3.196233140E-1,1.545917034E0,-1.138687134E0,2.121239185E0,2.861140253E0
3.278588520E-1,1.541854143E0,-1.662669182E0,2.104922533E0,3.093942772E0
3.360830830E-1,1.058691740E0,-2.341949940E0,2.385733366E0,3.506747983E0
3.442925060E-1,7.165212631E-1,-2.859327316E0,2.025106192E0,3.576340379E0
3.525526980E-1,3.548126221E-1,-3.336117268E0,1.429060817E0,3.646612845E0
3.607933140E-1,2.029552460E-1,-3.827754021E0,1.200775504E0,4.016808868E0
3.690210830E-1,6.160449982E-2,-3.452465534E0,1.365930319E0,3.713364918E0
3.772610060E-1,9.465286732E-1,-3.344415665E0,2.335419655E0,4.187507329E0
3.854678910E-1,2.053406477E0,-3.614219666E0,2.531016827E0,4.866734853E0
3.936961980E-1,3.072319984E0,-4.053336620E0,3.224058390E0,6.021896740E0
4.019382750E-1,3.752837896E0,-3.971815586E0,3.243431807E0,6.354444209E0
4.101733520E-1,3.741564035E0,-3.675175190E0,2.233162642E0,5.700283282E0
4.183808520E-1,2.677119255E0,-2.765015125E0,2.021357775E0,4.347201790E0
4.266118130E-1,2.115999460E0,-1.793168068E0,1.876377344E0,3.348685917E0
4.348450830E-1,2.373599052E0,-1.397734642E0,2.684575558E0,3.846372384E0
4.430847750E-1,2.701654911E0,-1.189657211E0,3.691678762E0,4.726808186E0
4.513184290E-1,2.174266815E0,-2.929277420E-1,4.039474487E0,4.596802908E0
4.595586210E-1,1.180064678E0,8.621444702E-1,4.683736801E0,4.906448426E0
4.677880060E-1,2.883806229E-1,1.294402122E0,4.837683678E0,5.016156258E0
4.760141590E-1,7.910909653E-1,1.226855278E0,2.552054882E0,2.940065120E0
4.842540820E-1,1.853973389E0,1.695419312E0,1.024639368E0,2.713217611E0
4.924601590E-1,2.695598602E0,2.541231155E0,6.256562471E-1,3.757067121E0
5.006987750E-1,3.161066532E0,4.382967949E0,1.957291603E0,5.747498593E0
5.089052360E-1,2.017927170E0,9.066921234E0,2.556293964E0,9.634092047E0
5.171334670E-1,6.541399479E0,8.926424026E0,1.896944761E0,1.122806094E1
5.253419280E-1,1.009226608E1,6.081639290E0,1.363966703E0,1.186172737E1
5.335700050E-1,1.166667843E1,7.001319885E0,1.293488264E0,1.366758858E1
5.418101210E-1,1.324884224E1,9.914075851E0,5.351924896E-1,1.655618168E1
5.500508130E-1,9.121544838E0,7.963587761E0,1.432742834E0,1.219319738E1
5.582788900E-1,6.912884235E0,5.989621162E0,8.347067833E-1,9.184784458E0
5.664870820E-1,4.977148533E0,4.798155785E0,5.229718685E-1,6.933094982E0
5.747131980E-1,3.534888268E0,3.996412754E0,3.737013340E-1,5.348495363E0
5.829531590E-1,2.577505589E0,3.977210045E0,3.637573719E-1,4.753320337E0
5.911827740E-1,3.468502045E0,2.501352787E0,1.960947514E-1,4.280855680E0
5.994203900E-1,3.486052513E0,2.583628178E0,2.040400505E-1,4.343884095E0
6.076606970E-1,3.142166615E0,2.849835396E0,2.216229439E-1,4.247809971E0
6.158873510E-1,2.194342613E0,2.550554276E0,-1.769089699E-1,3.369237807E0
6.241271590E-1,1.785917282E0,1.607830048E0,4.770278931E-3,2.403048222E0
6.323542740E-1,6.956419945E-1,2.313873291E0,3.012778759E-1,2.434891322E0
6.405803900E-1,3.985707283E0,3.975937366E0,-1.447788239E0,5.812919342E0
6.487853900E-1,2.621582985E0,-1.954516888E0,-1.628522158E0,3.653069672E0
6.570111970E-1,-2.655050516E0,-2.845538616E0,-1.865195751E0,4.315708337E0
6.652502740E-1,-4.368786812E0,-5.163915634E0,-2.653679848E0,7.265971347E0
6.734561970E-1,-4.749346256E0,-6.567440510E0,-3.404453516E0,8.790783154E0
6.816831970E-1,-6.461432457E0,-7.821938992E0,-3.431844473E0,1.071029390E1
6.899228120E-1,-7.156814575E0,-9.700818062E0,-3.351680279E0,1.251237894E1
6.981293120E-1,-6.742252827E0,-1.066233349E1,-3.256305218E0,1.302869342E1
7.063503510E-1,-6.485302925E0,-1.043477440E1,-3.030841589E0,1.265423532E1
7.145565820E-1,-5.923311234E0,-1.025696564E1,-3.276142359E0,1.228918503E1
7.227840050E-1,-4.975028038E0,-9.821691513E0,-3.247276306E0,1.147873388E1
7.310231970E-1,-4.169878483E0,-9.286994934E0,-2.975825787E0,1.060621047E1
7.392489280E-1,-2.679436922E0,-9.610985756E0,-2.885912895E0,1.038647788E1
7.474551970E-1,-4.512697220E0,-9.005575180E0,-1.061887741E0,1.012879194E1
7.556826580E-1,-4.940671921E0,-9.307524681E0,-1.353584528E0,1.062414447E1
7.639080040E-1,-6.366672516E0,-9.641262054E0,-1.772530794E0,1.168889723E1
7.721478120E-1,-6.925355911E0,-9.717988968E0,-2.602725744E0,1.221368271E1
7.803754660E-1,-6.591094971E0,-9.463937759E0,-3.997863531E0,1.220621004E1
7.886148890E-1,-6.748237610E0,-7.920094967E0,-6.935039520E0,1.250445474E1
7.968739660E-1,-8.168075562E0,-6.496596336E0,-6.107055664E0,1.209211938E1
8.051000430E-1,-1.028089142E1,-4.122083187E0,-1.449814558E0,1.117095611E1
8.133076970E-1,-6.326023102E0,-1.551438332E0,-3.055109978E-1,6.520649212E0
8.215361580E-1,3.045767784E0,1.001976776E1,-1.890678525E0,1.064176267E1
8.297779660E-1,1.549499321E1,1.616325760E1,-8.224155426E0,2.385335287E1
8.379875430E-1,1.307809544E1,1.910469055E1,7.731346130E0,2.440900437E1
8.462483500E-1,8.576414108E0,1.340729713E1,7.341774940E0,1.752746858E1
8.544567350E-1,1.345683813E0,9.234436989E0,5.719041824E-2,9.332146707E0
8.626843890E-1,-2.914904833E0,6.846783638E0,-2.044227362E0,7.717122642E0
8.709067350E-1,-5.010038376E0,4.907188416E0,-1.669758797E0,7.208958116E0
8.791132350E-1,-7.834284782E0,4.057435989E0,-1.096283674E0,8.890480457E0
8.873411190E-1,-9.270806313E0,5.240599632E0,-3.177413464E0,1.111340139E1
8.955464660E-1,-8.152586937E0,7.583638191E0,-5.506537437E0,1.242168252E1
9.037534270E-1,-4.916205406E0,9.382773399E0,-4.225265980E0,1.140431431E1
9.119593890E-1,-1.222304583E0,1.030266094E1,-1.526186824E0,1.048656747E1
9.201960420E-1,1.563906074E0,1.158108616E1,1.366578817E0,1.176583599E1
9.284004270E-1,4.093400955E0,1.129483414E1,3.621601582E0,1.254771723E1
9.366051960E-1,4.928265572E0,1.004605484E1,4.326031685E0,1.199689833E1
9.448098880E-1,4.548604488E0,8.447771072E0,3.182985783E0,1.010871097E1
9.530184270E-1,3.905102491E0,6.789569855E0,1.303456187E0,7.940219286E0
9.612254650E-1,3.209262133E0,5.531778336E0,1.417061687E-1,6.396875458E0
9.694326580E-1,2.844493866E0,5.465620995E0,-1.295976996E0,6.296325483E0
9.776418110E-1,2.920100689E0,6.252154350E0,2.989696741E0,7.520286474E0
9.858491960E-1,6.469910145E0,5.585458755E0,7.521674156E0,1.138563432E1
9.940555810E-1,7.196111202E0,5.161098480E0,9.140583038E0,1.272679112E1
1.002262273E0,4.619231224E0,4.790476799E0,7.041170120E0,9.688345665E0
1.010467042E0,2.925015450E0,4.190858841E0,4.091191769E0,6.546515355E0
1.018671888E0,3.642470837E0,1.230671883E0,3.082175970E0,4.927672451E0
1.026878773E0,4.700743198E0,-2.818478584E0,3.251623869E0,6.372900904E0
1.035084619E0,3.421699524E0,-4.293730736E0,3.468739033E0,6.494328429E0
1.043331273E0,3.931085348E0,-5.235187531E0,2.946804047E0,7.179434141E0
1.051538503E0,4.175193787E0,-6.355786800E0,2.131398439E0,7.897539384E0
1.059746773E0,4.222100735E0,-7.666489601E0,9.866994619E-1,8.807654242E0
1.067954773E0,3.303671598E0,-9.273378372E0,-7.492473125E-1,9.872748553E0
1.076163388E0,2.997681379E0,-1.013852596E1,1.389206171E0,1.066328730E1
1.084403119E0,2.784142494E0,-1.031563473E1,1.215489030E0,1.075365904E1
1.092642619E0,2.288053751E0,-1.074890900E1,1.704726696E0,1.112116575E1
1.100851619E0,1.663033009E0,-1.077918434E1,1.850406289E0,1.106257191E1
1.109059349E0,1.071381569E0,-1.095215321E1,1.408343911E0,1.109418545E1
1.117276580E0,7.930913568E-1,-1.125797081E1,5.598961115E-1,1.129975152E1
1.125486695E0,8.609778881E-1,-1.174204731E1,-1.393006295E-1,1.177439436E1
1.133696195E0,9.829890132E-1,-1.226926041E1,-9.826463461E-1,1.234773713E1
1.141906965E0,8.457575440E-1,-1.239380264E1,-1.963778973E0,1.257688664E1
1.150117888E0,2.723460495E-1,-1.221458435E1,-3.387761593E0,1.267861080E1
1.158328195E0,-9.728020430E-1,-1.180850792E1,-4.133617401E0,1.254886433E1
1.166537926E0,-3.346458435E0,-1.030987740E1,-4.415675163E0,1.170429593E1
1.174747349E0,-4.522181034E0,-9.103072166E0,-5.564982414E0,1.158814366E1
1.182957541E0,-5.070074081E0,-7.929765701E0,-6.565463543E0,1.147571988E1
1.191166849E0,-5.770733356E0,-6.340293884E0,-5.616916656E0,1.024941182E1
1.199375580E0,-6.852433205E0,-9.400615692E-1,1.272094917E1,1.447971355E1
1.207584734E0,-6.255193949E-1,2.822798920E1,1.729832458E1,3.311257589E1
1.215793887E0,1.579839420E1,5.299406815E1,1.585413170E1,5.752663739E1
1.224000695E0,2.780701065E1,5.085390091E1,1.020017529E1,5.885059605E1
1.232208503E0,1.904807854E1,4.632128906E1,4.866140366E0,5.032067605E1
1.240416464E0,4.842243195E0,2.922916412E1,3.643392324E0,2.985072298E1
1.248656003E0,2.082281590E0,1.491497993E1,1.412595034E0,1.512573793E1
1.256864195E0,4.266029358E0,8.257151604E0,1.924049854E-1,9.296051784E0
1.265071310E0,6.193320274E0,5.999184608E0,2.295351028E-1,8.625550322E0
1.273278656E0,6.662075520E0,5.859375000E0,1.257086039E0,8.960791869E0
1.281486272E0,5.931888103E0,5.881017685E0,8.206949234E-1,8.393283365E0
1.289735502E0,4.412127018E0,4.876914978E0,-1.029969215E0,6.656726005E0
1.297943310E0,3.342374325E0,2.629402637E0,-3.197131157E0,5.320420283E0
1.306151272E0,1.915064335E0,-6.854329109E-1,-5.801807404E0,6.148028857E0
1.314360695E0,-4.346783161E-1,-3.331699848E0,-6.525959492E0,7.340116920E0
1.322568964E0,-3.120463848E0,-5.114480972E0,-4.633664131E0,7.574038125E0
1.330775733E0,-5.292961597E0,-6.609750271E0,-1.871768951E0,8.672240779E0
1.339012925E0,-6.975111008E0,-7.878831863E0,-1.509054422E0,1.063040029E1
1.347220118E0,-7.667620659E0,-8.967315674E0,-2.742038488E0,1.211296545E1
1.355448964E0,-7.211585045E0,-1.021469116E1,-4.395545483E0,1.325396901E1
1.363656848E0,-5.959977627E0,-1.117667961E1,-6.110551834E0,1.406336888E1
1.371865502E0,-4.747317314E0,-1.157051945E1,-7.405311584E0,1.453453066E1
1.380073156E0,-4.994063854E0,-1.162789917E1,-7.880196571E0,1.490792443E1
1.388279810E0,-6.568878174E0,-1.143131447E1,-6.944866180E0,1.490155285E1
1.396486579E0,-7.949654102E0,-1.142182350E1,-6.100123882E0,1.519429379E1
1.404726233E0,-9.720648766E0,-1.156264496E1,-6.083710670E0,1.628487969E1
1.412955194E0,-1.291566467E1,-1.187040806E1,-6.857830048E0,1.883482982E1
1.421182425E0,-1.614980698E1,-1.186886501E1,-6.487592697E0,2.106596974E1
1.429420040E0,-1.870884514E1,-1.231022167E1,-5.277418137E0,2.300898925E1
1.437645540E0,-1.949031448E1,-1.218349361E1,-1.221888304E0,2.301744743E1
1.445851540E0,-1.367360783E1,-1.202552986E1,-2.374600887E0,1.836354129E1
1.454090925E0,-6.311898232E0,-9.753727913E0,-1.256525278E0,1.168563748E1
1.462319694E0,-2.528040171E0,-7.606668949E0,3.291520119E0,8.665246927E0
1.470561233E0,-8.413197994E-1,-6.033903599E0,3.588784933E0,7.070727610E0
1.478790079E0,-9.518003464E-2,-5.420066833E0,-1.234222651E0,5.559630318E0
1.487031002E0,-4.328868389E-1,-5.100677490E0,-4.904230118E0,7.089130759E0
1.495238079E0,-2.969331503E0,-3.686093807E0,-8.124205589E0,9.402496136E0
1.503446194E0,-2.381212234E0,-8.111648560E-1,-1.148287010E1,1.175518889E1
1.511685617E0,6.180815697E-1,2.671171188E0,-1.380135918E1,1.407105879E1
1.519913155E0,5.512271881E0,1.179746914E1,-2.073709106E1,2.448657520E1
1.528152578E0,1.345734787E1,1.687676620E1,-2.395433044E1,3.224492823E1
1.536365848E0,1.197495747E1,2.007998276E1,2.376084805E0,2.350002325E1
1.544592848E0,-3.557208538E0,2.386554337E1,1.928268242E1,3.088753363E1
1.552801194E0,-5.372899532E0,1.470722294E1,1.424601364E1,2.116882993E1
1.561027925E0,1.030136108E0,9.033828735E0,1.768118620E0,9.262693209E0
1.569248117E0,3.015347242E0,8.367445946E0,-5.822247505E0,1.063038271E1
1.577476809E0,3.479027033E0,7.819084167E0,-6.754970551E0,1.090281310E1
1.585732732E0,2.816746712E0,7.640699387E0,-4.866311073E0,9.486586985E0
1.593972117E0,3.469471455E0,7.531685829E0,-1.593971252E0,8.444185453E0
1.602198309E0,5.348011494E0,8.617800713E0,2.113182545E0,1.036017647E1
1.610420424E0,7.626289368E0,1.010888481E1,2.700579405E0,1.294770137E1
1.618658847E0,8.493706703E0,1.120549202E1,1.752147913E0,1.416954930E1
1.626865578E0,8.268335342E0,1.151004982E1,3.844189644E-2,1.417208855E1
1.635105578E0,8.636260033E0,1.061811066E1,-5.369558334E-1,1.369735678E1
1.643331809E0,8.581122398E0,8.772505760E0,6.927161813E-1,1.229115026E1
1.651540540E0,7.295308113E0,1.102295494E1,4.025771141E0,1.381788296E1
1.659747232E0,-3.181103170E-1,1.157340336E1,1.127322674E1,1.615953281E1
1.667975001E0,-6.104036808E0,9.923017502E0,1.198822212E1,1.671654903E1
1.676215116E0,-4.195752621E0,9.487913132E0,8.536728859E0,1.343505025E1
1.684441616E0,1.123328924E0,7.096431732E0,5.365850449E0,8.967360941E0
1.692680462E0,3.543008327E0,1.736738205E0,1.878422737E0,4.370084619E0
1.700887039E0,2.356371403E0,-3.381795406E0,8.076866269E-1,4.200164764E0
1.709112655E0,2.576000690E0,-7.135869026E0,3.566468716E0,8.383084481E0
1.717319616E0,3.333868027E0,-9.371028900E0,4.850165367E0,1.106593705E1
1.725527232E0,5.557337761E0,-1.119303417E1,2.472869396E0,1.273903843E1
1.733768962E0,6.833525658E0,-1.168022823E1,2.201762199E0,1.371030858E1
1.742001308E0,7.671643257E0,-1.126808548E1,9.799642563E-1,1.366690128E1
1.750231578E0,6.823524952E0,-1.101038933E1,1.185770988E0,1.300750625E1
1.758473270E0,4.906739235E0,-1.075133705E1,-1.535961628E-1,1.181909176E1
1.766703578E0,3.964886665E0,-1.145040894E1,-3.438499868E-1,1.212231100E1
1.774946539E0,3.807392836E0,-1.154199028E1,-9.079403877E-1,1.218762223E1
1.783187693E0,3.659039021E0,-1.206629181E1,-3.944407701E-1,1.261505244E1
1.791415770E0,3.584164619E0,-1.277702618E1,1.745549440E-1,1.327136404E1
1.799621270E0,3.309081078E0,-1.330001736E1,4.504754543E-1,1.371289201E1
1.807847539E0,2.105301380E0,-1.334949398E1,9.502881765E-2,1.351481831E1
1.816087077E0,9.343004227E-1,-1.299280930E1,-1.705764413E0,1.313756610E1
1.824295500E0,3.394717574E-1,-1.225775146E1,-4.074227810E0,1.292157283E1
1.832533231E0,-1.143230796E0,-1.068609238E1,-4.814899445E0,1.177636632E1
1.840774539E0,-2.101845264E0,-9.451331139E0,-4.548657417E0,1.069746223E1
1.849001385E0,-1.992995381E0,-8.380407333E0,-5.058612823E0,9.989635697E0
1.857241770E0,-2.149463654E0,-6.824226379E0,-5.627286911E0,9.102561049E0
1.865449039E0,-2.690216780E0,-2.927034378E0,-3.539088249E0,5.322587924E0
1.873676500E0,-5.515574455E0,1.026842213E1,1.007454872E1,1.540644626E1
1.881883654E0,-1.788113832E0,4.391410446E1,1.583309841E1,4.671544634E1
1.890109693E0,2.565167427E1,5.860152435E1,1.989601326E1,6.699252490E1
1.898348077E0,2.493923759E1,5.556430054E1,7.441009521E0,6.135736051E1
1.906585769E0,1.133150101E1,4.596068573E1,4.116507530E0,4.751560988E1
1.914813269E0,1.541359186E0,3.183466148E1,5.476021290E0,3.233895900E1
1.923052577E0,-1.867603064E0,1.618592453E1,9.040150642E-1,1.631837422E1
1.931258692E0,2.636914253E-1,6.868378639E0,-1.306567192E0,6.996518858E0
1.939497346E0,2.093497753E0,3.275156975E0,-6.929280758E-1,3.948358567E0
1.947735231E0,2.720351696E0,2.766910553E0,-6.493463516E-1,3.934178192E0
1.955961423E0,2.111595154E0,3.141680717E0,-7.404165268E-1,3.857098451E0
1.964201038E0,1.672231674E0,2.517881393E0,-3.110985756E-1,3.038563445E0
1.972427961E0,7.918059826E-1,6.531019211E-1,-2.395838737E0,2.606442420E0
1.980635308E0,-1.892088056E0,-1.873840809E0,-6.527828217E0,7.050093461E0
1.988842384E0,-4.250838280E0,-4.365300179E0,-8.254688263E0,1.025989035E1
1.997069731E0,-6.244600296E0,-6.233385086E0,-8.341324806E0,1.214198592E1
2.005310307E0,-7.707113266E0,-7.295894146E0,-5.638923168E0,1.201778352E1
2.013536807E0,-7.169292450E0,-8.598049164E0,-5.007750988E0,1.226388085E1
2.021759000E0,-6.809526443E0,-9.741203308E0,-6.630972862E0,1.360994098E1
2.029999692E0,-7.203119278E0,-1.065781021E1,-9.713308334E0,1.611900135E1
2.038226192E0,-6.845834732E0,-1.135693073E1,-1.113019562E1,1.731261342E1
2.046468769E0,-6.855758667E0,-1.249315453E1,-1.112583637E1,1.807939634E1
2.054697615E0,-8.702353477E0,-1.311173248E1,-9.559950829E0,1.841306994E1
2.062939923E0,-1.120048618E1,-1.291209602E1,-8.123642921E0,1.892529230E1
2.071173076E0,-1.393308926E1,-1.365477753E1,-6.167380810E0,2.046021778E1
2.079432461E0,-1.528645706E1,-1.355172729E1,-4.507709026E0,2.091995513E1
2.087640961E0,-1.500924397E1,-1.390425682E1,-4.130338669E0,2.087260069E1
2.095869192E0,-1.530721283E1,-1.427563000E1,-2.199162960E0,2.104615628E1
2.104091076E0,-1.415992451E1,-1.451079941E1,-3.541328907E-1,2.027787394E1
2.112297461E0,-1.342992496E1,-1.418709087E1,7.848742008E-1,1.955127770E1
2.120523769E0,-1.151454735E1,-1.022889900E1,-1.551240444E0,1.547971325E1
2.128764230E0,-6.120383739E0,-6.601771355E0,4.219270706E0,9.942068569E0
2.136990576E0,-3.786520958E-1,-4.935978889E0,9.123439789E0,1.038000090E1
2.145199422E0,-2.205470800E0,-5.292133331E0,5.308778763E0,7.813700058E0
2.153407422E0,-2.613155603E0,-7.820685387E0,-4.901008606E-1,8.260260346E0
2.161615499E0,-3.157805204E0,-7.602109432E0,-4.497637749E0,9.380434257E0
2.169855538E0,-5.673963547E0,-6.156716347E0,-8.497994423E0,1.192958204E1
2.178082384E0,-9.951994896E0,-1.446407795E0,-1.449806213E1,1.764449216E1
2.186288999E0,-1.042834187E1,5.021365166E0,-2.714735031E1,2.951174429E1
2.194495614E0,5.323076248E-1,2.905729675E1,-4.260358810E1,5.157204248E1
2.202722153E0,1.311458874E1,2.571379852E1,-3.076222229E1,4.218419363E1
2.210929922E0,1.822450066E1,2.330899429E1,-6.060186863E0,3.020211092E1
2.219158037E0,1.643083954E1,2.325276566E1,6.272183228E1,6.888172357E1
2.227396730E0,7.449117661E0,1.581317806E1,1.870869637E1,2.560393083E1
2.235626230E0,6.413629532E0,1.451053619E1,-8.743331909E0,1.811452890E1
2.243853883E0,5.811359882E0,1.138544559E1,-1.572073460E1,2.026183040E1
2.252094576E0,4.270829201E0,8.525493622E0,-8.742244720E0,1.293641629E1
2.260300960E0,3.737479687E0,7.433846474E0,-7.845271826E-1,8.357410526E0
2.268538576E0,3.568382740E0,7.676238060E0,1.350989819E0,8.572231893E0
2.276809845E0,4.463047504E0,9.749354362E0,1.014733434E0,1.077025475E1
2.285037037E0,4.751593113E0,1.183897305E1,1.826411009E0,1.288699721E1
2.293275268E0,5.493447781E0,1.265774536E1,1.311031133E-1,1.379904613E1
2.301499383E0,6.525918007E0,1.239325905E1,-3.111217618E-1,1.400989909E1
2.309704076E0,8.373236656E0,1.303801537E1,4.582760811E0,1.615867053E1
2.317909922E0,5.353451729E0,1.364831638E1,1.042809391E1,1.799114027E1
2.326168922E0,-3.700338125E0,1.150420761E1,1.100969696E1,1.634786598E1
2.334375768E0,-5.367015839E0,1.019542503E1,9.121050835E0,1.469507125E1
2.342602345E0,-2.575819492E0,7.465533257E0,5.581778526E0,9.670847139E0
2.350843960E0,9.824429750E-1,4.520633698E0,2.889389515E0,5.454346432E0
2.359050998E0,2.801254034E0,6.245708466E-2,1.623872757E0,3.238500854E0
2.367258921E0,3.013162613E0,-5.011735439E0,3.662701607E0,6.900146673E0
2.375466652E0,3.614035845E0,-8.535288811E0,5.103384018E0,1.058097059E1
2.383694652E0,4.845318794E0,-1.127191544E1,3.566382170E0,1.277702131E1
2.391936498E0,6.247286797E0,-1.211680412E1,1.694561005E0,1.373743322E1
2.400166844E0,6.927150726E0,-1.277353668E1,2.613334358E-1,1.453330491E1
2.408392421E0,6.756146908E0,-1.237810707E1,8.543814421E-1,1.412773950E1
2.416598960E0,6.035236359E0,-1.241393852E1,3.470689356E-1,1.380762124E1
2.424823690E0,5.045445442E0,-1.249270535E1,-5.498814583E-1,1.348430852E1
2.433061460E0,4.120616913E0,-1.201614761E1,-1.014937162E0,1.274352324E1
2.441266383E0,3.650017977E0,-1.217400646E1,-1.765601635E0,1.283146187E1
2.449492844E0,3.558268309E0,-1.257368183E1,-3.268291473E0,1.346998431E1
2.457698344E0,3.982474327E0,-1.319723320E1,-4.241127491E0,1.442269837E1
2.465905921E0,4.175012112E0,-1.377886677E1,-3.666682243E0,1.485706748E1
2.474112190E0,3.790902138E0,-1.433683205E1,-2.908516169E0,1.511208650E1
2.482317229E0,3.064731598E0,-1.465179825E1,-2.561513901E0,1.518647837E1
2.490544075E0,1.123474598E0,-1.430007076E1,-2.426520348E0,1.454792837E1
2.498782075E0,-1.258898735E0,-1.291627979E1,-2.403244972E0,1.319813230E1
2.507008152E0,-1.886908531E0,-1.132999706E1,-2.881053925E0,1.184186341E1
2.515214382E0,-2.362190962E0,-1.058421707E1,-3.045296192E0,1.126407680E1
2.523452998E0,-2.295534849E0,-1.006007576E1,-3.663981676E0,1.094985691E1
2.531678882E0,-2.816003561E0,-9.197215080E0,-1.709297895E0,9.769357225E0
2.539918152E0,-3.707303047E0,-3.851360798E0,1.046561146E1,1.175185513E1
2.548144152E0,-4.116450310E0,1.729637146E0,1.666962814E1,1.725726833E1
2.556366421E0,-1.644297600E0,2.101937866E1,7.005195618E0,2.221690256E1
2.564597113E0,1.883334351E1,6.215175629E1,3.081153631E0,6.501560693E1
2.572854344E0,2.875179100E1,6.585279846E1,7.389227867E0,7.223473707E1
2.581094536E0,1.464848232E1,5.999095154E1,7.407568932E0,6.219617656E1
2.589316805E0,3.053007126E0,3.469498444E1,4.780903816E0,3.515565159E1
2.597559921E0,1.954849243E0,1.579494381E1,-1.532025337E-1,1.591619165E1
2.605788497E0,4.979267120E0,5.931159973E0,-1.267229557E0,7.847141545E0
2.614015344E0,7.525155544E0,2.151257515E0,-1.320866227E0,7.937289364E0
2.622222651E0,7.027771950E0,2.615924835E0,-2.507174969E0,7.906868384E0
2.630447420E0,5.435667515E0,3.579929352E0,-3.470415831E0,7.376053249E0
2.638686420E0,4.090589046E0,3.167805672E0,-3.792203426E0,6.414726678E0
2.646892343E0,2.656110764E0,2.417078018E0,-5.157800674E0,6.284910368E0
2.655118420E0,4.482579231E-1,9.001488686E-1,-8.221477509E0,8.282746862E0
2.663357920E0,-1.075244427E0,-1.174976826E0,-9.393321037E0,9.527392153E0
2.671584036E0,-3.494428873E0,-3.224390507E0,-7.875600338E0,9.199609121E0
2.679807536E0,-6.829440117E0,-4.856669426E0,-3.319283485E0,9.013663688E0
