"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.392531450E1,-6.376039505E0,-9.797607422E0,-4.352506638E0,1.247362437E1
1.393352150E1,-4.747107983E0,-1.052126980E1,-3.483103752E0,1.205670619E1
1.394173431E1,-3.298462868E0,-1.121238804E1,-2.443811417E0,1.194025616E1
1.394994131E1,-2.296630859E0,-1.170012093E1,-1.889128923E0,1.207212289E1
1.395817777E1,-2.241668463E0,-1.190515327E1,-1.985932350E0,1.227606123E1
1.396638396E1,-2.228059292E0,-1.178476810E1,-2.294513464E0,1.221105235E1
1.397459027E1,-2.276304007E0,-1.173430824E1,-2.405515671E0,1.219270501E1
1.398281054E1,-2.427663803E0,-1.188222885E1,-2.400888205E0,1.236305699E1
1.399101850E1,-3.516222477E0,-1.233737373E1,-3.346940279E0,1.325807755E1
1.399922531E1,-4.774290085E0,-1.271214676E1,-4.268532276E0,1.423421543E1
1.400743238E1,-5.678940296E0,-1.274878693E1,-5.065505981E0,1.484726513E1
1.401563942E1,-6.162323952E0,-1.252856350E1,-4.794512749E0,1.476233357E1
1.402385200E1,-6.194717884E0,-1.242159462E1,-3.933121681E0,1.442705752E1
1.403205750E1,-4.432063580E0,-1.166724014E1,-1.457982779E0,1.256556381E1
1.404026454E1,6.096291065E0,-1.115359592E1,1.151914215E1,1.715395298E1
1.404847108E1,1.927891541E1,-1.087645435E1,1.637882233E1,2.753615186E1
1.405667642E1,1.273289108E1,-1.217537308E1,8.432832718E0,1.953148465E1
1.406489577E1,2.645809650E0,-1.275275421E1,-1.419386387E0,1.310143910E1
1.407310211E1,-3.488716125E0,-1.205219364E1,-8.726253510E0,1.528312835E1
1.408130854E1,-5.033008575E0,-1.130126190E1,-9.416416168E0,1.554730167E1
1.408951481E1,-7.119019032E0,-1.052306843E1,-1.004035854E1,1.619333816E1
1.409772011E1,-9.333333969E0,-9.739227295E0,-1.064778900E1,1.718543226E1
1.410594934E1,-1.300107098E1,-8.106369019E0,-8.886756897E0,1.771201607E1
1.411415569E1,-1.551979637E1,-6.593854904E0,-7.661891937E0,1.852154394E1
1.412236427E1,-1.511118317E1,-5.508362770E0,-4.716940880E0,1.676124841E1
1.413057354E1,-1.207082176E1,-5.342237949E0,-1.074620366E0,1.324383076E1
1.413878323E1,-9.617406845E0,-3.345569611E0,2.642330647E0,1.051994590E1
1.414700388E1,-1.258685780E1,-1.098627090E0,2.526422977E0,1.288482766E1
1.415521058E1,-1.757916832E1,4.777097702E0,-6.480079174E0,1.933492300E1
1.416341811E1,-2.209433365E1,1.794690132E1,-1.741742325E1,3.337090767E1
1.417162715E1,-1.350259781E1,2.880990982E1,-2.462404442E1,4.023275550E1
1.417983458E1,-8.204401016E0,2.985597229E1,-3.041647530E1,4.340337829E1
1.418804869E1,-1.159473705E1,2.712709808E1,-3.067068672E1,4.255594438E1
1.419625692E1,-1.339934826E1,2.494360733E1,-2.482014656E1,3.765323035E1
1.420449511E1,-1.410318565E1,2.309225082E1,-1.648686409E1,3.168546325E1
1.421270446E1,-1.510630226E1,2.280247879E1,-9.945585251E0,2.910443391E1
1.422091377E1,-1.483323097E1,2.326626587E1,-3.875052452E0,2.786323564E1
1.422913569E1,-1.167523098E1,2.371554184E1,2.497227669E0,2.655134816E1
1.423734358E1,7.924137592E0,2.080708504E1,7.248988342E1,7.583211683E1
1.424555138E1,-3.063239336E0,1.774474716E1,6.700989532E1,6.938721466E1
1.425375896E1,-1.191687679E1,3.069776535E0,6.608784485E1,6.722379577E1
1.426196688E1,-1.908675003E1,8.755988121E0,9.111797333E0,2.289096340E1
1.427017827E1,-2.306694603E1,1.252705860E1,3.968057871E0,2.654725371E1
1.427838492E1,-9.669826508E0,1.179869843E1,4.194059849E0,1.582102927E1
1.428659281E1,4.163239956E0,6.744867325E0,6.806858540E0,1.044792445E1
1.429480069E1,8.933469772E0,2.234132767E0,6.219553947E0,1.111220422E1
1.430300927E1,8.881931305E0,-6.554102898E-1,-3.643605709E-1,8.913530444E0
1.431123146E1,7.139761925E0,-3.128850937E0,-3.245828867E0,8.444010514E0
1.431943873E1,6.306000710E0,-5.076115608E0,-1.558587313E0,8.243894045E0
1.432764600E1,5.331061363E0,-6.482576370E0,8.273959160E-2,8.393500908E0
1.433585446E1,4.829473972E0,-7.842787266E0,1.240540266E0,9.293657574E0
1.434406254E1,4.613309383E0,-8.677560806E0,1.823868513E0,9.995458037E0
1.435227546E1,4.493168831E0,-9.132413864E0,1.943053007E0,1.036170855E1
1.436048423E1,4.145597458E0,-9.268269539E0,2.174908161E0,1.038349768E1
1.436869246E1,3.547368526E0,-9.266880035E0,2.390340328E0,1.020649871E1
1.437689961E1,4.026550770E0,-9.513399124E0,2.378365993E0,1.060068388E1
1.438510658E1,4.933984756E0,-9.958508492E0,2.143979549E0,1.131869009E1
1.439332765E1,6.251892090E0,-1.027160740E1,2.449355364E0,1.227156938E1
1.440153577E1,7.779309273E0,-1.068194866E1,3.696726322E0,1.372178798E1
1.440974496E1,1.072257900E1,-1.189940166E1,5.185767174E0,1.683631912E1
1.441795254E1,1.263749504E1,-1.259753609E1,2.829388618E0,1.806681035E1
1.442616007E1,1.136063671E1,-1.211803818E1,5.623655915E-1,1.662008336E1
1.443437327E1,7.646354675E0,-1.127095222E1,-1.213302612E0,1.367381465E1
1.444257923E1,5.213167667E0,-1.076659393E1,-1.902370930E0,1.211262470E1
1.445081530E1,3.699739933E0,-1.026907825E1,-2.462171078E0,1.118947408E1
1.445902392E1,2.710492134E0,-9.419326782E0,-2.478260040E0,1.011000779E1
1.446723323E1,2.991312981E0,-8.126494408E0,-2.880795956E0,9.126162942E0
1.447545400E1,2.676913023E0,-6.637885094E0,-2.864764452E0,7.709361661E0
1.448366257E1,1.536885977E0,-2.915585995E0,-4.217684746E0,5.352711912E0
1.449187261E1,-1.894600868E0,5.918953896E0,-1.484774828E0,6.389685748E0
1.450008265E1,-1.204793644E1,2.120761490E1,2.748489952E1,3.674691013E1
1.450829231E1,-1.632034111E1,3.054190063E1,9.742098808E0,3.597318053E1
1.451650861E1,-6.949413300E0,4.234139252E1,-9.023099899E0,4.384637040E1
1.452471688E1,1.630366135E1,5.330508423E1,-1.185307407E1,5.698891772E1
1.453292565E1,1.338832188E1,4.969349670E1,1.166725874E0,5.147865603E1
1.454113381E1,2.838671684E0,4.121042252E1,8.651912689E0,4.220441415E1
1.454934154E1,-2.865300655E0,2.659170723E1,1.047455120E1,2.872359769E1
1.455756381E1,-4.904867172E0,1.333984947E1,8.073489189E0,1.634596383E1
1.456577169E1,-3.653322697E0,5.149705887E0,7.177442551E0,9.559389050E0
1.457398057E1,-2.711541653E-1,1.285416603E0,2.442425728E0,2.773312795E0
1.458218900E1,9.376753569E-1,-7.004995346E-1,-2.219630241E0,2.509321239E0
1.459039846E1,-7.902642488E-1,-2.254254818E0,-3.176332235E0,3.974326212E0
1.459861246E1,-4.268335342E0,-3.622930527E0,-2.560126066E0,6.156180445E0
1.460682254E1,-8.150973320E0,-4.539912224E0,-1.509795427E0,9.451383565E0
1.461503180E1,-1.092991447E1,-5.468650818E0,-1.163625240E0,1.227693756E1
1.462324104E1,-1.129141808E1,-6.847976685E0,-9.315901995E-1,1.323853342E1
1.463144980E1,-9.729425430E0,-7.873243332E0,-1.105732560E0,1.256472540E1
1.463967296E1,-7.860453129E0,-9.039563179E0,-1.632818103E0,1.208993469E1
1.464788269E1,-6.079090595E0,-9.700659752E0,-2.329675198E0,1.168270211E1
1.465609257E1,-4.840171814E0,-1.038500977E1,-1.643727064E0,1.157486629E1
1.466430192E1,-3.839691639E0,-1.097787666E1,-1.027071238E0,1.167526802E1
1.467251130E1,-3.095509529E0,-1.127134132E1,-8.871949315E-1,1.172230478E1
1.468072769E1,-3.019996166E0,-1.152841759E1,-1.057131767E0,1.196420981E1
1.468893780E1,-2.839966774E0,-1.174408531E1,-1.176500797E0,1.213973250E1
1.469717919E1,-2.741014481E0,-1.198273277E1,-1.486557484E0,1.238179705E1
1.470538942E1,-3.021009922E0,-1.245704746E1,-2.079916716E0,1.298578400E1
1.471359907E1,-3.382763386E0,-1.288617325E1,-2.646749020E0,1.358314505E1
1.472182196E1,-3.860041142E0,-1.279996967E1,-2.833010674E0,1.366620250E1
1.473003142E1,-4.542279720E0,-1.250323868E1,-3.175920963E0,1.367661349E1
1.473824119E1,-4.688310146E0,-1.221355534E1,-3.414083958E0,1.352061963E1
1.474645138E1,-3.766679764E0,-1.211732483E1,-2.860812664E0,1.300775486E1
1.475466265E1,1.622167468E0,-1.140170383E1,2.747348547E0,1.183968757E1
1.476288069E1,5.713175297E0,-1.072079468E1,6.783954620E0,1.391394447E1
1.477109211E1,3.538054943E0,-1.075210857E1,4.659444809E0,1.224075559E1
1.477930330E1,-5.957862139E-1,-1.088476944E1,7.999293804E-1,1.093037300E1
1.478751507E1,-2.348683834E0,-1.071766090E1,-7.978389263E-1,1.100095987E1
1.479572580E1,-3.247373343E0,-1.012235260E1,-1.534926772E0,1.074073815E1
1.480395000E1,-3.822760105E0,-9.515274048E0,-2.328419685E0,1.051548730E1
1.481216015E1,-3.969285011E0,-8.967787743E0,-2.843122005E0,1.021076800E1
1.482037030E1,-4.319682598E0,-8.179340363E0,-3.317512274E0,9.826858817E0
1.482858180E1,-5.741220474E0,-6.003821373E0,-3.860705137E0,9.160378146E0
1.483679253E1,-5.633021355E0,-2.477797985E0,-1.191834211E0,6.268243871E0
1.484500927E1,-8.243319511E0,1.785503387E0,1.784124136E0,8.621104213E0
1.485321946E1,-1.227315903E1,4.110850334E0,1.579715490E0,1.303936440E1
1.486143015E1,-2.210001373E1,4.363654137E0,-9.187772751E0,2.432832202E1
1.486964077E1,-2.571688843E1,6.378365517E0,-1.477440834E1,3.033685941E1
1.487785192E1,-3.335040665E1,2.257374573E1,-2.527520943E1,4.754639662E1
1.488607884E1,-2.165711021E1,2.695498276E1,-2.715185356E1,4.396390190E1
1.489428780E1,-1.170824337E1,3.052351761E1,-2.896449661E1,4.367734143E1
1.490249865E1,-7.551778793E0,2.735991287E1,-2.559790802E1,3.822102943E1
1.491070988E1,-9.972162247E0,2.469918060E1,-2.011780548E1,3.337992870E1
1.491891992E1,-1.419937611E1,2.284593582E1,-1.277530384E1,2.977864090E1
1.492713530E1,-1.544598579E1,2.134375763E1,-5.692392826E0,2.695436519E1
1.493534388E1,-1.390760422E1,2.094874954E1,1.347482562E0,2.518108957E1
1.494358250E1,4.844069004E0,1.811413574E1,4.275179291E1,4.668300242E1
1.495179027E1,-3.560294151E0,1.778937912E1,3.436376572E1,3.885879692E1
1.495999988E1,-1.055332088E1,1.888720703E1,2.334545708E1,3.182938167E1
1.496822350E1,-1.586036682E1,1.082569313E1,6.368256378E1,6.651477879E1
1.497643253E1,-1.602155304E1,1.392006874E1,2.639665604E1,3.387095991E1
1.498464223E1,-1.492083073E1,1.332641888E1,1.934817123E1,2.783121197E1
1.499285250E1,-8.745481491E0,1.153559971E1,1.724524117E1,2.251559126E1
1.500106069E1,-4.404107094E0,6.717795372E0,1.870487213E1,2.035674766E1
1.500927434E1,-3.206484318E-1,1.645745277E0,1.020183182E1,1.033869747E1
1.501748246E1,1.354567885E0,-9.400091171E-1,-1.370149612E0,2.143777334E0
1.502569184E1,2.150659084E0,-3.558844090E0,-4.223126888E0,5.926677523E0
1.503389884E1,2.901012182E0,-5.812122345E0,-1.860439062E0,6.757060851E0
1.504210657E1,3.314186573E0,-7.245219231E0,-1.800274849E-1,7.969281287E0
1.505032776E1,4.068662167E0,-8.351230621E0,8.093075752E-1,9.324807959E0
1.505853603E1,4.240004539E0,-9.042242050E0,1.019073486E0,1.003883910E1
1.506674515E1,3.734740257E0,-9.430325508E0,2.037303448E-1,1.014499039E1
1.507495484E1,4.198094845E0,-9.674440384E0,1.420861602E0,1.064131781E1
1.508316419E1,6.167110443E0,-1.055615616E1,6.043086052E0,1.363761611E1
1.509137746E1,8.766033173E0,-1.158538914E1,9.627690315E0,1.742862587E1
1.509958530E1,7.393746376E0,-1.130543804E1,5.704169273E0,1.466349078E1
1.510779538E1,5.322152615E0,-1.076380634E1,2.280225277E0,1.222228550E1
1.511600303E1,5.752911568E0,-1.100791740E1,8.855857253E-1,1.245208814E1
1.512421188E1,6.995480537E0,-1.126886559E1,8.075702190E-2,1.326388334E1
1.513243373E1,7.048061848E0,-1.130441093E1,5.492857099E-1,1.333291405E1
1.514064138E1,6.991353512E0,-1.130588341E1,9.030068517E-1,1.332356727E1
1.514884965E1,6.605105400E0,-1.115847969E1,3.136848509E-1,1.297063933E1
1.515705500E1,5.632601738E0,-1.082592201E1,-1.144482732E0,1.225710531E1
1.516526211E1,4.282211304E0,-1.021914959E1,-2.502536535E0,1.135918312E1
1.517347630E1,3.998202085E0,-9.619658470E0,-3.612238169E0,1.102595636E1
1.518168292E1,4.275228500E0,-8.685520172E0,-4.822427750E0,1.081534321E1
1.518991980E1,4.397007942E0,-5.797743797E0,-5.487692833E0,9.113851250E0
1.519812515E1,-2.231695652E-1,4.100977898E0,-2.989891052E0,5.080085912E0
1.520633219E1,-7.334040642E0,2.634567451E1,2.384291458E1,3.628177633E1
1.521455103E1,-7.244760036E0,4.743296051E1,9.410802841E0,4.889719318E1
1.522275607E1,4.409668922E0,6.612528229E1,-9.000950813E0,6.688060446E1
1.523096330E1,1.241183758E1,6.572634888E1,-2.636501312E0,6.693995659E1
1.523917026E1,1.026934862E0,4.545973587E1,3.077457905E0,4.557535439E1
1.524737773E1,-6.830536842E0,2.678018379E1,4.489761353E0,2.799986490E1
1.525559107E1,-1.089359665E1,1.047639465E1,2.960329771E0,1.540093651E1
1.526379969E1,-8.343866348E0,1.147548676E0,1.323975444E0,8.525836298E0
1.527200903E1,-2.673055887E0,-3.493753910E0,-2.069213629E0,4.861397865E0
1.528021622E1,2.376472950E0,-3.398040295E0,-4.178971291E0,5.887113263E0
1.528842288E1,4.424069405E0,-1.616657734E0,-3.900647879E0,6.115637841E0
1.529664223E1,3.167455435E0,-1.248563766E0,-2.078180552E0,3.988799295E0
1.530484819E1,6.881730556E-1,-2.508717060E0,-1.771973848E0,3.147560128E0
1.531305499E1,-2.948648453E0,-3.689635277E0,-2.345629215E0,5.273510462E0
1.532126242E1,-6.664907455E0,-4.695409298E0,-2.423018694E0,8.505226596E0
1.532946926E1,-8.899033546E0,-5.511881351E0,-3.075911760E0,1.091031014E1
1.533768199E1,-9.533595085E0,-6.443272591E0,-4.895698547E0,1.250492148E1
1.534588838E1,-9.253571510E0,-7.530670166E0,-4.905601501E0,1.289978701E1
1.535409349E1,-8.031630516E0,-8.664113998E0,-4.838717937E0,1.276664213E1
1.536229934E1,-6.552103043E0,-9.345297813E0,-4.604871750E0,1.230729415E1
1.537050580E1,-5.468661308E0,-9.876622200E0,-4.090983391E0,1.200791688E1
1.537872403E1,-4.044408798E0,-1.044758320E1,-3.062470675E0,1.161412777E1
1.538693188E1,-3.394460201E0,-1.084717560E1,-2.548199654E0,1.164804275E1
1.539514011E1,-2.807378292E0,-1.091675949E1,-2.328022242E0,1.150985222E1
1.540334857E1,-2.459356546E0,-1.088512039E1,-2.449897289E0,1.142524736E1
1.541155626E1,-2.347016335E0,-1.085097885E1,-2.502915859E0,1.138054548E1
1.541976761E1,-2.322729588E0,-1.091275120E1,-2.712202311E0,1.148212754E1
1.542797496E1,-2.502951145E0,-1.112364006E1,-3.084937811E0,1.181173035E1
1.543621303E1,-2.754023552E0,-1.135670471E1,-3.478307247E0,1.219253907E1
1.544441969E1,-3.415194988E0,-1.160315323E1,-3.944838047E0,1.272236098E1
1.545262565E1,-3.761669636E0,-1.152514839E1,-4.099115849E0,1.279773240E1
1.546084453E1,-4.233438492E0,-1.124468613E1,-4.266883850E0,1.275034373E1
1.546905080E1,-3.717126846E0,-1.072640228E1,-3.563225508E0,1.189829038E1
1.547725742E1,-2.754813433E0,-1.005621529E1,-2.451211929E0,1.071097114E1
1.548546461E1,1.916700363E0,-9.447369576E0,9.426484108E0,1.348277178E1
1.549367242E1,6.499119759E0,-8.373358727E0,1.552236843E1,1.879615960E1
1.550188546E1,8.936504126E-1,-9.243899345E0,4.042701721E0,1.012875725E1
1.551009207E1,-2.771938562E0,-9.852239609E0,-1.466566086E0,1.033929808E1
1.551829769E1,-3.278740406E0,-9.737499237E0,-2.318649769E0,1.053305116E1
1.552650399E1,-3.889180899E0,-9.420437813E0,-3.079918861E0,1.064689048E1
1.553471076E1,-5.325742245E0,-8.778699875E0,-4.736755371E0,1.130778287E1
1.554292919E1,-7.313474655E0,-8.222263336E0,-6.216954708E0,1.263894979E1
1.555113592E1,-9.469903946E0,-7.394634724E0,-7.235422134E0,1.402537119E1
1.555934261E1,-1.275389290E1,-6.104063034E0,-7.738630295E0,1.611855355E1
1.556754769E1,-1.450620365E1,-5.515382290E0,-6.981272221E0,1.701727205E1
1.557575326E1,-1.465126324E1,-1.944877148E0,-4.982330322E0,1.559697653E1
1.558396511E1,-1.152525425E1,1.743948936E0,-2.566905975E0,1.193573834E1
1.559217096E1,-7.614648342E0,6.639426231E0,2.353144169E0,1.037314502E1
1.560037665E1,-1.319355965E1,1.779079437E1,-2.134611130E1,3.076099556E1
1.560858207E1,-8.040499687E0,2.722623444E1,-4.012417603E1,4.915146975E1
1.561678742E1,-2.770250559E0,2.822493362E1,-4.225048447E1,5.088638918E1
1.562500734E1,-3.247487068E0,2.691525650E1,-3.965554047E1,4.803685142E1
1.563321192E1,-4.044460773E0,2.642720032E1,-3.603990936E1,4.487348489E1
1.564141719E1,-3.646257162E0,2.528266716E1,-2.630532074E1,3.666712900E1
1.564962292E1,-5.650764942E0,2.509130478E1,-1.525529099E1,2.990365568E1
1.565782999E1,-7.573355675E0,2.474853516E1,-6.874474049E0,2.677879949E1
1.566604169E1,-1.037048817E1,2.669090652E1,1.886964560E0,2.869690142E1
1.567424811E1,-1.288943672E1,2.938694763E1,9.407747269E0,3.344003557E1
1.568248365E1,-1.301208591E1,2.137363434E1,7.714002228E1,8.109703855E1
1.569069165E1,-1.503691864E1,-3.750581741E-1,8.053924561E1,8.193179892E1
1.569889980E1,-1.234434128E1,7.425718307E-1,1.397759438E1,1.866299330E1
1.570712134E1,-1.329539013E1,1.176035690E1,-6.007414341E0,1.873932817E1
1.571532888E1,-6.953762054E0,1.143183804E1,-1.955477715E0,1.352278154E1
1.572353688E1,2.625584602E-3,5.494668961E0,1.238339996E1,1.354769311E1
1.573174342E1,4.161343575E0,-1.544809341E-1,2.317078972E1,2.354200800E1
1.573995019E1,5.176276207E0,-2.229306698E0,1.251809788E1,1.372830719E1
1.574816142E1,2.948679924E0,-3.226599693E0,-5.026140213E-1,4.399804510E0
1.575636672E1,2.605392456E0,-5.473041534E0,-1.907792330E0,6.354677416E0
1.576457238E1,3.210534096E0,-7.591461658E0,-9.793336391E-1,8.300416476E0
1.577277834E1,3.613717556E0,-8.884210587E0,5.263566971E-3,9.591046868E0
1.578098557E1,3.595335484E0,-9.575232506E0,7.676701546E-1,1.025674569E1
1.578920599E1,3.835197449E0,-9.884914398E0,1.100499153E0,1.065980162E1
1.579741226E1,4.032945633E0,-1.008776474E1,1.102230549E0,1.091982418E1
1.580561926E1,4.557753563E0,-1.041919708E1,9.484276772E-1,1.141193675E1
1.581382503E1,4.555166721E0,-1.068748379E1,4.437917471E-1,1.162621197E1
1.582202934E1,4.138645649E0,-1.098480511E1,-5.266362429E-1,1.175039049E1
1.583023918E1,3.822065115E0,-1.123997021E1,-9.818184376E-1,1.191255974E1
1.583844642E1,4.081830502E0,-1.137587452E1,9.422612190E-2,1.208638655E1
1.584665403E1,4.172866821E0,-1.174798679E1,1.521609306E0,1.255959020E1
1.585486111E1,4.329720497E0,-1.196439838E1,2.446446896E0,1.295679014E1
1.586306807E1,3.917136192E0,-1.168566895E1,-5.487723649E-2,1.232484589E1
1.587129088E1,3.691475391E0,-1.156724453E1,-1.991730809E0,1.230427276E1
1.587950072E1,3.655019760E0,-1.140312386E1,-2.643940449E0,1.226298594E1
1.588770972E1,3.021510124E0,-1.047655201E1,-3.676875591E0,1.150682752E1
1.589591584E1,3.019579887E0,-9.628203392E0,-4.351414680E0,1.098885676E1
1.590412130E1,3.265609264E0,-8.974316597E0,-3.971567154E0,1.034291583E1
1.591234557E1,3.206810951E0,-8.135676384E0,-2.720631123E0,9.158313186E0
1.592055180E1,-4.303855896E-1,4.332742691E-1,3.315416718E1,3.315979131E1
1.592878838E1,-4.670079231E0,1.980703354E1,1.991619873E1,2.847425485E1
1.593699626E1,-6.957661629E0,4.035956955E1,5.361804008E0,4.130439265E1
1.594520445E1,-8.096765280E-1,6.688894653E1,-1.363804817E1,6.826992824E1
1.595342642E1,5.085858345E0,6.860254669E1,-8.356736183E0,6.929653965E1
1.596163376E1,1.755889416E0,5.629564285E1,6.821035147E-1,5.632714991E1
1.596984195E1,-2.686939240E0,3.075598145E1,2.624664307E0,3.098449451E1
1.597804888E1,2.541729212E-1,1.325512791E1,4.512363076E-1,1.326524157E1
1.598625630E1,2.843261242E0,4.230853081E0,-4.030626118E-1,5.113385547E0
1.599446799E1,3.315474749E0,1.627178192E-1,-2.864091635E0,4.384275401E0
1.600267553E1,3.835658073E0,-2.042206287E0,-5.846660137E0,7.284662939E0
1.601088422E1,2.529722691E0,-2.885960102E0,-5.871698856E0,7.014635419E0
1.601909211E1,-6.655027866E-1,-3.458448887E0,-6.506018639E0,7.398110650E0
1.602730134E1,-4.499214172E0,-3.855276585E0,-5.172399044E0,7.865099973E0
1.603552330E1,-7.754536152E0,-4.399968624E0,-5.913304329E0,1.069858509E1
1.604373184E1,-9.052671432E0,-4.981791019E0,-7.371375084E0,1.269276457E1
1.605193903E1,-9.226899147E0,-6.104987621E0,-8.388834953E0,1.388449112E1
1.606014511E1,-8.212069511E0,-7.476243019E0,-7.575947762E0,1.344348466E1
1.606834949E1,-7.230462074E0,-8.710730553E0,-6.342198849E0,1.297612788E1
1.607655972E1,-6.291923523E0,-9.584774971E0,-5.496476173E0,1.271485207E1
1.608476476E1,-5.378487587E0,-1.032285786E1,-4.337235451E0,1.242180077E1
1.609297118E1,-4.757703781E0,-1.090430737E1,-4.005476952E0,1.255322708E1
1.610117730E1,-5.485270500E0,-1.160062408E1,-1.917831540E0,1.297461943E1
1.610938349E1,-5.862092495E0,-1.182893276E1,-1.538799047E0,1.329118810E1
1.611760441E1,-5.329210758E0,-1.162068558E1,-3.159764767E0,1.316909010E1
1.612581345E1,-4.664241314E0,-1.117595673E1,-5.175004005E0,1.316957943E1
1.613402138E1,-4.607019901E0,-1.101860046E1,-6.263284683E0,1.348565622E1
1.614222914E1,-5.789293289E0,-1.092371941E1,-6.955010414E0,1.418505313E1
1.615043695E1,-6.896245003E0,-1.127837181E1,-7.019357681E0,1.496767344E1
1.615864922E1,-8.086570740E0,-1.146018887E1,-6.663019657E0,1.552818039E1
1.616685576E1,-9.864047050E0,-1.051780415E1,-8.053565979E0,1.651616037E1
1.617509376E1,-8.003452301E0,-1.049312019E1,-6.101827621E0,1.453936451E1
1.618330068E1,-4.869151115E0,-9.960737228E0,-3.028398752E0,1.149330752E1
1.619150649E1,2.745676517E0,-1.064985657E1,1.153205109E1,1.593569536E1
1.619972572E1,2.006005859E1,-1.150647163E1,2.365541267E1,3.308146594E1
1.620793064E1,1.438876724E1,-1.275105762E1,1.111472607E1,2.220727874E1
1.621613672E1,9.758658409E-1,-1.391947746E1,-7.866334915E-1,1.397579906E1
1.622434399E1,-5.168289185E0,-1.355768967E1,-9.809331894E0,1.751414155E1
1.623254984E1,-6.536213875E0,-1.318884850E1,-1.230568123E1,1.918586998E1
1.624076268E1,-7.303090572E0,-1.205844498E1,-1.179250145E1,1.837945368E1
1.624896957E1,-7.184113979E0,-1.102099800E1,-9.520069122E0,1.623901495E1
1.625717568E1,-7.214510441E0,-1.025892639E1,-8.278240204E0,1.502744132E1
1.626538180E1,-8.863320351E0,-9.529161453E0,-8.787361145E0,1.570290042E1
1.627358711E1,-9.935148239E0,-8.733391762E0,-8.222036362E0,1.557501795E1
1.628180518E1,-9.603614807E0,-7.515194416E0,-7.146530151E0,1.413437150E1
1.629001153E1,-1.010896873E1,-3.555744648E0,-5.821594715E0,1.219530786E1
1.629821791E1,-1.135312080E1,-2.582210541E0,-6.848133087E0,1.350770484E1
1.630642580E1,-1.138470650E1,2.044935226E0,-6.795407295E0,1.341532193E1
1.631463399E1,-1.244855404E1,1.633371544E1,-1.939341545E1,2.824643908E1
1.632284726E1,-6.637601376E0,3.115064430E1,-3.696486664E1,4.879366514E1
1.633105488E1,-9.994758606E0,3.208721542E1,-4.255644608E1,5.422670648E1
1.633926253E1,-1.582884216E1,2.930343628E1,-3.678690338E1,4.962378343E1
1.634746934E1,-1.930531883E1,2.860898399E1,-2.850240517E1,4.476110366E1
1.635567734E1,-1.758118057E1,2.723324203E1,-1.961280823E1,3.788680019E1
1.636389791E1,-1.570611858E1,2.646414185E1,-1.077316666E1,3.260512359E1
1.637210388E1,-1.445911312E1,2.746481705E1,-2.250694036E0,3.111989318E1
1.638031091E1,-1.137613487E1,2.904369354E1,5.221035957E0,3.162612521E1
1.638851849E1,-1.041849327E1,3.082843781E1,1.910153198E1,3.773335532E1
1.639672534E1,2.026951313E-2,1.920177841E1,7.840003204E1,8.071724555E1
1.640493818E1,-5.747543335E0,2.200508118E0,8.074062347E1,8.097484035E1
1.641314707E1,-1.277065849E1,3.005621910E0,7.278854847E0,1.500350657E1
1.642138307E1,-2.118596458E1,1.583278656E1,-1.153075981E1,2.885274073E1
1.642958872E1,-1.214709568E1,1.511146450E1,-5.333261490E-1,1.939568843E1
1.643779480E1,1.498076916E-1,6.138656616E0,1.989921188E1,2.082508538E1
1.644601595E1,6.977637291E0,5.934534073E-1,2.189505386E1,2.298767045E1
1.645422207E1,7.092278481E0,-1.001145840E0,6.443460464E0,9.634359854E0
1.646242795E1,4.271134377E0,-2.685039997E0,-2.280579567E0,5.536521635E0
1.647063364E1,4.041074753E0,-5.170719624E0,-2.648231983E0,7.076705393E0
1.647883930E1,4.186958313E0,-7.328029633E0,-1.154712439E0,8.518450506E0
1.648705030E1,4.154708862E0,-8.758182526E0,-3.455185890E-2,9.693738222E0
1.649525653E1,4.299233437E0,-9.670726776E0,5.065641403E-1,1.059542221E1
1.650346234E1,4.504852295E0,-1.011531639E1,7.332428694E-1,1.109734045E1
1.651166937E1,4.081374168E0,-1.019229031E1,8.220149279E-1,1.100981859E1
1.651987714E1,3.566357613E0,-1.057155704E1,6.221517324E-1,1.117424708E1
1.652809749E1,3.173483610E0,-1.119078922E1,-1.200350523E-1,1.163267682E1
1.653630641E1,3.245905876E0,-1.116710186E1,6.268699765E-1,1.164615966E1
1.654451607E1,3.757289886E0,-1.152335167E1,1.658401489E0,1.223336244E1
1.655272480E1,4.584167480E0,-1.240143967E1,4.402843952E0,1.393539853E1
1.656093260E1,5.089683533E0,-1.284972572E1,4.589571953E0,1.456312124E1
1.656914410E1,4.703368664E0,-1.238110161E1,2.246576548E0,1.343355724E1
1.657735030E1,4.429914951E0,-1.202571869E1,-3.735404611E-1,1.282113836E1
1.658555760E1,3.704716682E0,-1.160734844E1,-1.792268634E0,1.231534370E1
1.659376522E1,2.570763588E0,-1.073311424E1,-2.777433634E0,1.138080421E1
1.660197349E1,2.978099823E0,-9.892664909E0,-3.544534445E0,1.092234508E1
1.661019472E1,2.989653826E0,-9.391921997E0,-4.663087845E0,1.090369740E1
1.661840299E1,3.141845703E0,-8.868938446E0,-5.345897198E0,1.082163945E1
1.662661141E1,3.252347946E0,-6.145692348E0,-6.434940100E-1,6.982935353E0
