"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.231486390E-1,-5.218935013E-2,-1.973123550E-1,-6.993055344E-2,2.157456281E-1
6.313528700E-1,3.984031677E-1,3.088941574E-1,3.516862392E-1,6.146738122E-1
6.395819470E-1,9.307727814E-1,6.031765938E-1,1.433043480E-1,1.118345255E0
6.477854470E-1,1.412998676E0,2.322284698E0,1.750993729E-2,2.718433019E0
6.560211770E-1,1.503067017E0,4.900197506E0,-7.540104389E-1,5.180702442E0
6.642246390E-1,2.431622028E0,3.389066219E0,-1.103501320E0,4.314657656E0
6.724338700E-1,2.084214211E0,1.308434963E0,-2.205094337E0,3.304299013E0
6.806704470E-1,4.402480125E-1,1.019171238E0,-3.009061337E0,3.207331983E0
6.888731770E-1,-6.763501167E-1,2.705493450E0,-3.798300982E0,4.712136950E0
6.971102160E-1,-8.851456642E-1,5.159430981E0,-3.155189991E0,6.112154675E0
7.053139470E-1,2.271461487E-2,7.284046173E0,-1.935293555E0,7.536790149E0
7.135187160E-1,5.863261223E-1,7.822140217E0,-7.522457242E-1,7.880071670E0
7.217506390E-1,8.639774323E-1,7.519807339E0,8.569037914E-1,7.617627158E0
7.299562160E-1,9.851288795E-1,6.101616383E0,5.081713200E-2,6.180840054E0
7.381879460E-1,1.095354557E0,5.288221359E0,-1.762604237E0,5.680832725E0
7.463930230E-1,1.659564972E0,5.180344582E0,-3.137065887E0,6.279435346E0
7.545994080E-1,2.426198483E0,4.777061462E0,-3.458192825E0,6.376978353E0
7.628472160E-1,2.992570877E0,4.046602249E0,-3.230299950E0,5.980410352E0
7.710540230E-1,3.158267975E0,3.574503899E0,-2.844728470E0,5.553756818E0
7.792796000E-1,3.660819530E0,3.553313255E0,-2.480754852E0,5.672898674E0
7.874852920E-1,4.148199558E0,3.327912331E0,-1.983529568E0,5.675997675E0
7.956899080E-1,4.031198025E0,2.687139511E0,-1.570074320E0,5.092780148E0
8.039215620E-1,3.377694607E0,2.275472641E0,-8.991548419E-1,4.170740465E0
8.121268690E-1,3.183001518E0,2.147932053E0,-2.166121453E-2,3.839997393E0
8.203716770E-1,3.786539555E0,2.974844933E0,1.088379264E0,4.936816139E0
8.285757150E-1,3.425473213E0,3.387323380E0,2.036508799E0,5.230219355E0
8.367801380E-1,3.399484396E0,2.661658287E0,1.967456818E0,4.744660718E0
8.450183690E-1,3.121758699E0,1.815197945E0,1.908664465E0,4.084522126E0
8.532216000E-1,2.582334995E0,1.247707367E0,2.673593283E0,3.920883669E0
8.614443310E-1,1.918499708E0,8.799276352E-1,3.700792313E0,4.260372931E0
8.696478300E-1,1.834769487E0,1.143407822E-1,3.993499041E0,4.396303842E0
8.778511380E-1,1.715026379E0,-7.172708511E-1,3.960618019E0,4.375190058E0
8.860797920E-1,1.104048729E0,-1.488993168E0,3.280905485E0,3.768337173E0
8.942854460E-1,8.517398834E-1,-2.853791714E0,3.205715656E0,4.375637193E0
9.025192150E-1,7.572846413E-1,-4.248758316E0,3.311093807E0,5.439555998E0
9.107245230E-1,1.126252174E0,-5.225987911E0,3.564057827E0,6.425099361E0
9.189325230E-1,1.562696457E0,-5.755238533E0,3.345313072E0,6.837829359E0
9.271703300E-1,1.464190960E0,-6.177619457E0,2.288027525E0,6.748474441E0
9.353739840E-1,1.165089369E0,-6.484138489E0,1.176621556E0,6.692228587E0
9.435952920E-1,2.362835407E-1,-6.883360863E0,5.988852978E-1,6.913403668E0
9.517987920E-1,-6.243361235E-1,-7.167355061E0,5.095429420E-1,7.212517464E0
9.600044070E-1,-6.272467375E-1,-7.714673519E0,6.933586597E-1,7.771124256E0
9.682376760E-1,-7.914874554E-1,-8.351051331E0,9.919097424E-1,8.446916340E0
9.764435990E-1,-9.382239580E-1,-8.649159431E0,1.187424660E0,8.780558091E0
9.846765220E-1,-4.133491516E-1,-8.884215355E0,1.472416520E0,9.014884936E0
9.928834840E-1,-7.909415960E-1,-8.941213608E0,1.264468670E0,9.064754294E0
1.001089868E0,1.890528202E-1,-8.958232880E0,5.668395758E-2,8.960406819E0
1.009340945E0,1.135061264E0,-9.216878891E0,-1.294306278E0,9.376270544E0
1.017546638E0,1.710600138E0,-8.651613235E0,-1.658133149E0,8.973626354E0
1.025772445E0,1.956170082E0,-8.109287262E0,-1.328912854E0,8.447079416E0
1.033977599E0,2.337256193E0,-7.827805996E0,-6.801578403E-1,8.197556216E0
1.042184907E0,1.549983978E0,-7.102364540E0,-3.604558706E-1,7.278458685E0
1.050416637E0,1.071647882E0,-6.340535641E0,-9.164811969E-1,6.495441415E0
1.058625061E0,1.836190462E0,-6.213762283E0,-1.650865197E0,6.686388639E0
1.066860176E0,2.453896761E0,-5.871548653E0,-2.161187410E0,6.720671389E0
1.075066214E0,6.299028397E-1,-3.995610714E0,-1.624876142E0,4.359117461E0
1.083271253E0,-5.073732138E-1,-1.838234425E0,9.844799042E-1,2.146097402E0
1.091512637E0,4.698247910E-1,-6.434640884E-1,6.161162853E0,6.212464010E0
1.099721522E0,-3.826832771E-2,2.304747581E0,1.009892273E1,1.035864693E1
1.107947560E0,3.565909147E0,2.576992798E1,1.158397484E1,2.847794531E1
1.116153945E0,5.589021206E0,5.228027344E1,4.482382774E0,5.276889144E1
1.124359483E0,-2.132252932E0,6.861937714E1,-1.050867081E1,6.945212440E1
1.132571714E0,-9.664204597E0,5.584628677E1,-1.859523582E1,5.964886749E1
1.140777291E0,-5.041340590E-1,2.253496933E1,-8.912943840E0,2.423880281E1
1.149009983E0,5.064599991E0,7.141949654E0,-8.005541563E-1,8.791956829E0
1.157215945E0,7.640379429E0,9.408502579E-1,2.702151239E-1,7.702831508E0
1.165428368E0,6.319449902E0,-1.261514664E0,-1.086087346E0,6.535017370E0
1.173670022E0,2.678205013E0,-2.484493256E0,-3.114081860E0,4.800311933E0
1.181877137E0,-1.331951857E0,-3.326170921E0,-3.761434555E0,5.194795343E0
1.190104868E0,-4.240082264E0,-4.322675228E0,-2.848300934E0,6.691534723E0
1.198313060E0,-6.573440552E0,-5.199139595E0,-1.396741986E0,8.496591163E0
1.206519406E0,-8.600866318E0,-6.084834099E0,-3.762155771E-2,1.053572602E1
1.214751906E0,-1.047661686E1,-7.001762390E0,3.103402257E-1,1.260478038E1
1.222958906E0,-1.132763767E1,-8.047687531E0,8.906033039E-1,1.392385809E1
1.231193944E0,-1.046917534E1,-8.867757797E0,1.629158258E0,1.381647268E1
1.239401714E0,-8.790343285E0,-9.390956879E0,1.740818977E0,1.298039510E1
1.247609714E0,-6.866895676E0,-1.003321838E1,2.009248495E0,1.232301939E1
1.255859829E0,-5.312622070E0,-1.044609356E1,1.911083937E0,1.187421853E1
1.264066675E0,-4.042052746E0,-1.084617710E1,1.494651198E0,1.167097812E1
1.272293906E0,-3.090658188E0,-1.108190918E1,6.146376729E-1,1.152122644E1
1.280502214E0,-2.446402550E0,-1.115046883E1,-3.018301427E-1,1.141967346E1
1.288708560E0,-1.662934542E0,-1.111498928E1,-7.242015600E-1,1.126200719E1
1.296941290E0,-9.748829603E-1,-1.100295830E1,-6.996920109E-1,1.106820026E1
1.305149098E0,-4.893243313E-1,-1.110452461E1,1.524549723E-2,1.111531095E1
1.313384636E0,6.159265041E-1,-1.099481201E1,8.289970756E-1,1.104321026E1
1.321592136E0,1.446916819E0,-9.950557709E0,4.449813366E-1,1.006504721E1
1.329800483E0,1.029334545E0,-8.919350624E0,-7.933505177E-1,9.013531506E0
1.338042098E0,1.643497944E-1,-8.016923904E0,-1.856346846E0,8.230680613E0
1.346248867E0,3.214554787E-1,-7.720795155E0,-2.719269037E0,8.191973849E0
1.354473598E0,1.003274560E0,-8.193095207E0,-2.616252899E0,8.658992329E0
1.362679675E0,2.084342957E0,-8.896894455E0,-2.133056641E0,9.383450705E0
1.370884944E0,1.919975281E0,-8.976872444E0,-7.464584112E-1,9.210197833E0
1.379115675E0,1.778341293E0,-8.169595718E0,-4.626853168E-1,8.373701073E0
1.387321059E0,2.360438824E0,-5.742103100E0,-1.306754827E0,6.344369758E0
1.395555136E0,4.389013290E0,-5.469379425E-1,-2.785977602E0,5.227260274E0
1.403761213E0,4.530377388E0,8.304395676E0,-1.391183662E1,1.682339160E1
1.411971098E0,1.768134952E0,1.548249245E1,-1.710260773E1,2.313726571E1
1.420211290E0,-1.341983914E0,1.771261597E1,-1.333841515E1,2.221375708E1
1.428416328E0,-4.060236454E0,1.462201786E1,-1.020091820E1,1.828517592E1
1.436654290E0,-4.726077080E0,1.221933842E1,-4.716819763E0,1.392466964E1
1.444859098E0,-2.103880882E1,1.148608112E1,3.345064545E1,4.115224437E1
1.453063597E0,-2.096705437E1,9.854400635E0,2.450113106E1,3.371990516E1
1.461294559E0,-4.624076843E0,1.041880703E1,-2.093086243E0,1.158941917E1
1.469498405E0,-1.030620337E0,1.181952763E1,-1.317246532E1,1.772786660E1
1.477730367E0,-1.818673134E0,1.169330502E1,-1.379611397E1,1.817618537E1
1.485935405E0,-2.350262880E0,1.128782749E1,-1.089092159E1,1.586035807E1
1.494139405E0,-2.580321312E0,1.118803501E1,-7.954809189E0,1.396814858E1
1.502387559E0,-1.140805244E0,1.025094509E1,-4.889725208E0,1.141458385E1
1.510589867E0,2.073175907E-1,8.624383926E0,-2.640023708E0,9.021790503E0
1.518814097E0,1.276307225E0,6.572377205E0,1.036235690E0,6.774871708E0
1.527018790E0,3.930490971E0,3.839329720E0,9.001399994E0,1.054582447E1
1.535223866E0,5.641317844E0,1.463235855E0,1.594941807E1,1.698085578E1
1.543454405E0,2.236529589E0,9.639654160E-1,1.394663429E1,1.415767997E1
1.551660289E0,-1.599442720E0,1.908543587E0,1.100845814E1,1.128658080E1
1.559894597E0,-1.975502014E0,2.369737625E0,8.681533813E0,9.213430087E0
1.568101443E0,-5.322082043E-1,1.642562866E0,8.418493271E0,8.593735352E0
1.576308443E0,6.314232349E-1,7.645788193E-1,9.582732201E0,9.633900171E0
1.584550597E0,1.910955787E0,-5.025596619E-1,1.229480934E1,1.245257624E1
1.592757020E0,3.258736372E0,-5.478038788E-1,9.473918915E0,1.003367288E1
1.600983443E0,3.445861816E0,1.014501572E0,-2.807513237E0,4.559090663E0
1.609189097E0,9.069469452E0,-1.814554214E0,-7.103378773E-1,9.276446682E0
1.617394905E0,1.288471222E1,-4.691201210E0,4.363496304E-1,1.371909541E1
1.625628981E0,1.117060661E1,-5.536225319E0,6.402888298E-1,1.248367785E1
1.633835828E0,8.572568893E0,-5.718539238E0,1.839346647E0,1.046775165E1
1.642069135E0,6.718109131E0,-5.931503773E0,3.846207619E0,9.752386392E0
1.650274328E0,5.844450951E0,-6.683506966E0,5.672240257E0,1.053570984E1
1.658570481E0,6.758800507E0,-8.263223648E0,7.107790947E0,1.282509031E1
1.666810097E0,8.128168106E0,-9.753034592E0,7.061100483E0,1.452748913E1
1.675016135E0,7.967527866E0,-1.042740822E1,5.237552166E0,1.412955396E1
1.683217635E0,5.769884586E0,-9.367884636E0,3.209153175E0,1.146069347E1
1.691388443E0,3.701830387E0,-7.662462711E0,2.767690182E0,8.948574856E0
1.699593058E0,1.661273122E0,-3.370403767E0,4.228868484E0,5.657099840E0
1.707823827E0,-1.195881367E0,1.716732025E0,7.403398991E0,7.693348926E0
1.716029789E0,-4.574984550E0,5.571242332E0,8.118685722E0,1.085736076E1
1.724262289E0,-5.124136925E0,7.696299553E0,2.177300930E0,9.498970753E0
1.732466020E0,-3.268010616E0,1.116894817E1,3.443878412E0,1.213612769E1
1.740669327E0,-6.177756786E-1,1.736088562E1,1.013013268E1,2.010973854E1
1.748916673E0,3.360756636E0,2.312313080E1,4.039234161E0,2.371263958E1
1.757121442E0,4.578648567E0,2.795393562E1,-3.644101143E0,2.855986717E1
1.765346135E0,-4.828391552E0,3.037885475E1,-5.132273674E0,3.118538783E1
1.773550058E0,-1.351592445E1,3.012309265E1,-4.891272545E0,3.337672051E1
1.781754289E0,-1.999372292E1,3.067136765E1,-3.058652401E0,3.674012934E1
1.789966212E0,-1.181542206E1,2.733461761E1,-5.276503563E-1,2.978361854E1
1.798171442E0,4.361608505E0,1.530807781E1,3.064591885E0,1.620964523E1
1.806405365E0,5.637316227E0,4.643496513E0,-2.236448050E0,7.638265117E0
1.814610981E0,6.319050312E0,3.151538849E0,-4.466591835E0,8.355419593E0
1.822854404E0,1.304359913E0,3.862985611E0,-3.923892498E0,5.658705236E0
1.831096019E0,-1.895732880E0,3.306500435E0,-5.984103203E0,7.094803691E0
1.839302211E0,-2.736536980E0,1.772818565E0,-8.467191696E0,9.073304554E0
1.847528134E0,-4.694314003E0,-2.967109680E-1,-6.065559387E0,7.675651897E0
1.855734711E0,-5.963015556E0,-3.684436321E0,-4.934445381E0,8.572127901E0
1.863947557E0,-6.518473625E0,-7.012377739E0,-5.349391460E0,1.096722066E1
1.872177865E0,-6.345757961E0,-9.565086365E0,-6.037514687E0,1.296962239E1
1.880382211E0,-7.497098923E0,-1.231567287E1,-4.914650917E0,1.523273069E1
1.888613365E0,-8.653026581E0,-1.479666138E1,-2.116980553E0,1.727129594E1
1.896817788E0,-7.583948135E0,-1.667968750E1,-4.467091560E-1,1.832833308E1
1.905028211E0,-5.323424816E0,-1.713384628E1,-1.614729404E0,1.801429686E1
1.913268250E0,-3.658995152E0,-1.683045769E1,-3.413005829E0,1.755850678E1
1.921474673E0,-2.739446640E0,-1.699512100E1,-4.602457523E0,1.781912795E1
1.929701557E0,-3.002350807E0,-1.631468201E1,-7.583865166E0,1.824001015E1
1.937908903E0,-4.688982964E0,-1.523377228E1,-7.601624489E0,1.765896582E1
1.946116980E0,-6.160681725E0,-1.339114571E1,-8.394550323E0,1.696305567E1
1.954351134E0,-7.689587593E0,-1.224292183E1,-7.853291512E0,1.645275296E1
1.962559019E0,-7.878752708E0,-1.333382416E1,-6.778224945E0,1.690591448E1
1.970793442E0,-7.860910416E0,-1.548651314E1,-5.584424019E0,1.824313003E1
1.979001942E0,-2.872869730E0,-1.803281212E1,-5.243571281E0,1.899817710E1
1.987209172E0,6.062348843E0,-1.783005524E1,-3.412291527E0,1.913913992E1
1.995459519E0,1.072168732E1,-1.437098598E1,-9.864814281E-1,1.795697532E1
2.003665365E0,1.075117493E1,-1.003698349E1,2.143361807E0,1.486347199E1
2.011889865E0,8.394593239E0,-6.669181824E0,6.243649483E0,1.240686668E1
2.020095672E0,5.000946045E0,-2.969470501E0,4.006963253E0,7.062787758E0
2.028301557E0,-1.098967791E0,2.887567520E0,-1.491661906E0,3.430864560E0
2.036531903E0,-6.837318897E0,9.747735023E0,-1.686776924E1,2.064676505E1
2.044738595E0,-1.414898396E1,1.744461060E1,-4.067678928E0,2.282661161E1
2.052972211E0,-2.999860954E1,1.997213364E1,-1.591939926E-1,3.603925692E1
2.061179595E0,-3.705241394E1,1.841986847E1,-1.249696827E1,4.322438142E1
2.069386672E0,-1.984971619E1,1.123774624E1,-8.664163589E0,2.440012098E1
2.077606095E0,-2.622297049E0,3.584808350E0,8.444161415E-1,4.521098465E0
2.085810634E0,-1.691043377E-2,5.578498840E-1,-4.835293770E0,4.867396460E0
2.094037172E0,-5.125830173E0,1.668334961E0,-6.173343182E0,8.195586773E0
2.102245210E0,-8.659290314E0,5.266758919E0,-6.201522827E0,1.188195875E1
2.110452249E0,-7.394188881E0,7.893040657E0,-6.492146969E0,1.261436056E1
2.118685480E0,-6.213945389E0,1.059183121E1,-7.212540627E0,1.424151494E1
2.126892672E0,-4.805317402E0,1.278665924E1,-6.434994698E0,1.509963200E1
2.135127710E0,-3.860435486E0,1.393955612E1,-3.959925652E0,1.499650620E1
2.143334403E0,-3.460343838E0,1.374290085E1,-3.385519981E0,1.457062280E1
2.151545979E0,-1.979070425E0,1.317764091E1,-2.940599918E0,1.364602754E1
2.159787018E0,1.649277210E-1,1.294750118E1,-2.396482229E-2,1.294857376E1
2.167994402E0,-7.135794163E-1,1.391069984E1,3.811362028E0,1.444102650E1
2.176219210E0,-9.499802589E-1,1.284015465E1,6.280937672E0,1.432557894E1
2.184425902E0,1.199622631E0,1.184177017E1,8.585693359E0,1.467585588E1
2.192632249E0,3.031136274E0,1.045428181E1,1.034339428E1,1.501551199E1
2.200863133E0,2.828033924E0,9.123939514E0,1.101453400E1,1.457957500E1
2.209069018E0,4.132223129E-2,5.826570511E0,2.749508286E1,2.810569716E1
2.217302979E0,-2.066208363E0,5.646507263E0,1.291471195E1,1.424577292E1
2.225508633E0,-2.700804710E0,8.308239937E0,2.320877552E0,9.039229477E0
2.233715787E0,3.805520535E0,3.274374008E0,2.108896494E0,5.445269149E0
2.241965402E0,8.018543243E0,-2.625013828E0,7.198697090E0,1.109094104E1
2.250172364E0,7.324180603E0,-5.156406403E0,4.146782875E0,9.870560101E0
2.258398133E0,6.918930531E0,-8.568526268E0,5.305503845E0,1.222454961E1
2.266603748E0,9.697113991E0,-1.083015442E1,5.056666374E0,1.539143071E1
2.274811864E0,1.395808792E1,-1.099412537E1,4.007024288E0,1.821414985E1
2.283045325E0,1.588957214E1,-8.876005173E0,5.176345348E0,1.892238151E1
2.291253517E0,1.302729225E1,-6.278133392E0,3.858231544E0,1.496700548E1
2.299489748E0,8.975755692E0,-5.173295498E0,4.941969395E0,1.147825065E1
2.307697017E0,7.614773750E0,-6.335149765E0,6.358978748E0,1.177096056E1
2.315904710E0,6.963454247E0,-7.331991673E0,5.245527267E0,1.139137188E1
2.324147671E0,7.432038307E0,-8.734174728E0,2.600151062E0,1.175932766E1
2.332355671E0,8.274122238E0,-9.529304504E0,2.626989841E0,1.289068729E1
2.340581633E0,8.138215065E0,-9.582438469E0,3.303270578E0,1.299866408E1
2.348788633E0,6.073544502E0,-8.345249176E0,3.828660011E0,1.100862226E1
2.356995556E0,4.713790417E0,-6.999603271E0,3.662050247E0,9.199178119E0
2.365227479E0,3.717661619E0,-5.727106094E0,2.271295547E0,7.195799858E0
2.373432209E0,2.377990723E0,-4.486124992E0,-6.512941718E-1,5.119017623E0
2.381664671E0,5.232872963E-1,-3.726252556E0,-3.522466898E0,5.154275968E0
2.389871632E0,-8.507761955E-1,-2.550726414E0,-5.010907173E0,5.686757958E0
2.398084363E0,-1.406445503E0,2.745914459E-2,-3.902203798E0,4.148016085E0
2.406326132E0,-1.362022638E0,6.505742073E0,2.375472069E0,7.058516355E0
2.414532863E0,-2.082763672E0,1.436825657E1,6.226274490E0,1.579718948E1
2.422760940E0,2.186988592E-1,2.277596664E1,8.989797592E0,2.448691378E1
2.430969363E0,2.546898365E0,3.653572083E1,1.018219852E1,3.801345491E1
2.439177325E0,1.863933086E0,4.959284592E1,5.096189499E0,4.988883402E1
2.447392517E0,-6.280942917E0,4.949578857E1,-5.640935898E0,5.021059140E1
2.455600863E0,-1.718820000E1,4.207367706E1,-7.395850182E0,4.604700990E1
2.463840594E0,-1.586194801E1,2.674076843E1,-7.367741585E0,3.195236622E1
2.472048440E0,-1.022306061E1,1.545267582E1,-9.417767525E0,2.078438124E1
2.480256286E0,-9.881141186E-1,8.371160507E0,-8.401493073E0,1.190116732E1
2.488507709E0,1.988454938E0,4.354344368E0,-7.480340004E0,8.880864513E0
2.496714324E0,1.237477660E0,2.711952209E0,-6.326107025E0,6.993258600E0
2.504940747E0,4.986035824E-1,8.563508987E-1,-5.785075188E0,5.869330228E0
2.513147017E0,-5.738666058E-1,-7.751369476E-1,-3.936764717E0,4.053181048E0
2.521353709E0,-1.656661987E0,-2.892282486E0,-3.341809273E0,4.719906369E0
2.529585824E0,-3.481088161E0,-4.750283718E0,-1.465406418E0,6.068820821E0
2.537794055E0,-6.263525963E0,-6.903142452E0,-9.593623877E-1,9.370459401E0
2.546027670E0,-1.018219852E1,-8.653282166E0,-2.433892488E0,1.358235221E1
2.554235901E0,-1.239429379E1,-9.741989136E0,-4.485356331E0,1.639034143E1
2.562444862E0,-1.249786282E1,-1.096922398E1,-6.264487267E0,1.776975662E1
2.570689516E0,-8.639259338E0,-1.248651314E1,-4.313437462E0,1.578466202E1
2.578899093E0,-1.608187437E0,-1.672710228E1,4.761054516E-1,1.681097540E1
2.587128747E0,-1.789162517E0,-1.705082512E1,-4.324949265E0,1.768154195E1
2.595338247E0,-5.122178555E0,-1.445888901E1,-5.570029259E0,1.631935692E1
2.603547555E0,-5.471775532E0,-1.344603729E1,-2.422799826E0,1.471754753E1
2.611784324E0,-4.959819794E0,-1.327948666E1,-1.931162119E0,1.430643091E1
2.619994439E0,-3.873193741E0,-1.300832081E1,-3.727705002E0,1.407529128E1
2.628233824E0,-4.519939899E0,-1.205320454E1,-4.492819786E0,1.363433262E1
2.636443208E0,-5.828201771E0,-1.174780464E1,-5.526533604E0,1.423100219E1
2.644658054E0,-5.356236935E0,-1.180809021E1,-7.377769470E0,1.491816848E1
2.652900478E0,-4.838060379E0,-1.155257130E1,-8.033470154E0,1.487969672E1
