"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.147175430E-1,-2.675589919E-1,3.176499307E-1,-7.086037099E-2,4.213199317E-1
1.165798460E-1,-2.577851415E-1,2.938261926E-1,-7.696902007E-2,3.983857938E-1
1.187855430E-1,-2.461786866E-1,2.651155293E-1,-8.429940045E-2,3.714789073E-1
1.206943070E-1,-2.406809032E-1,2.480112910E-1,-8.796459436E-2,3.566155738E-1
1.228899660E-1,-2.278527319E-1,2.211332172E-1,-9.162978828E-2,3.304735773E-1
1.247838840E-1,-2.150245607E-1,1.893682331E-1,-9.651670605E-2,3.023431229E-1
1.270420040E-1,-2.034181207E-1,1.582140923E-1,-9.712757170E-2,2.753986130E-1
1.289278070E-1,-1.930334121E-1,1.466076523E-1,-9.834930301E-2,2.615880106E-1
1.311051970E-1,-1.826487035E-1,1.178969890E-1,-1.014036313E-1,2.398811066E-1
1.332040430E-1,-1.679879427E-1,9.590584040E-2,-1.044579595E-1,2.198393605E-1
1.351671970E-1,-1.582140923E-1,7.941248268E-2,-1.026253626E-1,2.046216177E-1
1.371672740E-1,-1.472185254E-1,7.024950534E-2,-1.050688252E-1,1.940302689E-1
1.392352350E-1,-1.417207420E-1,6.230825558E-2,-1.044579595E-1,1.867580058E-1
1.412215000E-1,-1.295034289E-1,5.619960278E-2,-1.001819000E-1,1.731067490E-1
1.433382740E-1,-1.270599663E-1,5.619960278E-2,-9.957103431E-2,1.709298724E-1
1.453730810E-1,-1.148426682E-1,5.558873713E-2,-9.590584040E-2,1.596147749E-1
1.474891580E-1,-1.056796908E-1,5.497787148E-2,-9.101892263E-2,1.499173362E-1
1.493780770E-1,-1.007927656E-1,5.619960278E-2,-8.857546002E-2,1.454757336E-1
1.515449660E-1,-9.407325089E-2,5.497787148E-2,-8.491026610E-2,1.381379607E-1
1.536876970E-1,-8.552113175E-2,5.558873713E-2,-7.696902007E-2,1.277818521E-1
1.555892740E-1,-7.880161703E-2,5.009094998E-2,-7.208210230E-2,1.179602797E-1
1.574521150E-1,-7.391469181E-2,4.703662544E-2,-6.902777404E-2,1.115377039E-1
1.596587350E-1,-6.475171447E-2,4.276056588E-2,-5.925392732E-2,9.763338785E-2
1.615467690E-1,-5.497787148E-2,4.031710699E-2,-5.558873713E-2,8.796671623E-2
1.637625810E-1,-4.398229718E-2,4.092797264E-2,-4.948008433E-2,7.783199956E-2
1.656571920E-1,-3.970624134E-2,3.848451003E-2,-4.642575979E-2,7.220106846E-2
1.679139660E-1,-2.871066704E-2,3.909537569E-2,-4.520402849E-2,6.630350665E-2
1.697980380E-1,-2.382374369E-2,3.970624134E-2,-3.970624134E-2,6.099788493E-2
1.719699270E-1,-1.588249579E-2,4.825835302E-2,-4.092797264E-2,6.523972144E-2
1.740673120E-1,-1.649336144E-2,5.070181563E-2,-4.031710699E-2,6.684440288E-2
1.760284270E-1,-7.330383174E-3,5.619960278E-2,-3.970624134E-2,6.920054531E-2
1.778897300E-1,-6.108652335E-3,6.597344577E-2,-4.153883830E-2,7.820029583E-2
1.800973500E-1,-4.886921961E-3,6.780604273E-2,-4.337143153E-2,8.063883996E-2
1.819856150E-1,-3.054326167E-3,7.757988572E-2,-4.398229718E-2,8.923233742E-2
1.842011200E-1,-6.108652451E-4,8.491026610E-2,-4.092797264E-2,9.426147352E-2
1.861540380E-1,0.000000000E0,8.674286306E-2,-4.276056588E-2,9.670982518E-2
1.883527350E-1,3.665191587E-3,8.918632567E-2,-4.153883830E-2,9.845359010E-2
1.902752690E-1,5.497787148E-3,8.674286306E-2,-3.848451003E-2,9.505581238E-2
1.924099660E-1,9.162978269E-3,8.429940045E-2,-3.787364438E-2,9.286959688E-2
1.945531580E-1,1.404990070E-2,8.063421398E-2,-3.543018550E-2,8.918841976E-2
1.964535040E-1,1.710422710E-2,7.819075137E-2,-3.481931984E-2,8.728535513E-2
1.982964610E-1,2.138028294E-2,7.269296050E-2,-3.359758854E-2,8.288655476E-2
2.005218890E-1,2.382374369E-2,6.536258012E-2,-2.932153270E-2,7.549562850E-2
2.024060000E-1,2.260201424E-2,6.108652428E-2,-2.748893574E-2,7.069693122E-2
2.046246580E-1,2.748893574E-2,5.192354694E-2,-2.626720630E-2,6.435574909E-2
2.064976150E-1,3.115412779E-2,3.970624134E-2,-2.015855350E-2,5.434641257E-2
2.087756200E-1,2.932153270E-2,2.871066704E-2,-1.893682219E-2,4.519577321E-2
2.106620380E-1,3.054326214E-2,2.138028294E-2,-1.893682219E-2,4.181639147E-2
2.128315040E-1,3.359758854E-2,9.773843922E-3,-1.832595654E-2,3.949894510E-2
2.149288500E-1,3.420845419E-2,-3.054326167E-3,-1.832595654E-2,3.892798389E-2
2.168923500E-1,3.237585723E-2,-1.160643995E-2,-1.710422710E-2,3.841171910E-2
2.187395000E-1,3.237585723E-2,-2.199114859E-2,-1.771509275E-2,4.296081074E-2
2.209603500E-1,3.115412779E-2,-3.237585723E-2,-1.893682219E-2,4.875837410E-2
2.228533070E-1,3.176499158E-2,-3.665191308E-2,-1.954768784E-2,5.229234669E-2
2.250626580E-1,2.871066704E-2,-3.665191308E-2,-1.954768784E-2,5.049531893E-2
2.270729610E-1,2.626720630E-2,-3.665191308E-2,-2.076941915E-2,4.964572117E-2
2.292140040E-1,2.138028294E-2,-3.298672289E-2,-2.199114859E-2,4.504276858E-2
2.311002300E-1,1.771509275E-2,-3.237585723E-2,-2.260201424E-2,4.327668761E-2
2.332702350E-1,1.038470957E-2,-3.054326214E-2,-2.382374369E-2,4.010366340E-2
2.354141960E-1,1.221730490E-3,-2.504547499E-2,-2.809980139E-2,3.766121720E-2
2.373140810E-1,-5.497787148E-3,-1.771509275E-2,-3.115412779E-2,3.625782471E-2
2.391795380E-1,-1.282817032E-2,-1.588249579E-2,-3.115412779E-2,3.724775570E-2
2.413817730E-1,-2.199114859E-2,-1.221730467E-2,-3.481931984E-2,4.295646848E-2
2.432753840E-1,-3.054326214E-2,-4.886921961E-3,-3.665191308E-2,4.795972895E-2
2.454854270E-1,-3.726277873E-2,-1.221730490E-3,-4.031710699E-2,5.491335375E-2
2.473639610E-1,-4.214970022E-2,2.443460980E-3,-4.214970022E-2,5.965873750E-2
2.496363890E-1,-4.520402849E-2,4.886921961E-3,-4.398229718E-2,6.325921801E-2
2.515219230E-1,-5.253441259E-2,1.038470957E-2,-4.948008433E-2,7.291080472E-2
2.536919270E-1,-5.497787148E-2,1.221730467E-2,-5.314527452E-2,7.743545112E-2
2.557895810E-1,-6.291911751E-2,1.771509275E-2,-5.436700583E-2,8.502006341E-2
2.577520040E-1,-6.658431143E-2,1.954768784E-2,-5.681046844E-2,8.968284090E-2
2.596400380E-1,-6.841690838E-2,2.321287990E-2,-5.864306539E-2,9.305224481E-2
2.618199660E-1,-7.147123665E-2,2.565634064E-2,-5.803219974E-2,9.557259905E-2
2.637058840E-1,-7.696902007E-2,3.054326214E-2,-5.925392732E-2,1.018241072E-1
2.659230810E-1,-7.941248268E-2,3.298672289E-2,-6.047565863E-2,1.051274064E-1
2.678274610E-1,-7.941248268E-2,3.665191308E-2,-5.986479297E-2,1.059882002E-1
2.700765040E-1,-7.941248268E-2,4.092797264E-2,-5.986479297E-2,1.075417816E-1
2.720031920E-1,-7.880161703E-2,4.703662544E-2,-6.414084882E-2,1.119651172E-1
2.741321960E-1,-7.819075137E-2,5.070181563E-2,-6.169738993E-2,1.117633018E-1
2.762756580E-1,-7.941248268E-2,5.192354694E-2,-6.047565863E-2,1.125153430E-1
2.781764270E-1,-8.002334833E-2,5.070181563E-2,-5.986479297E-2,1.120633920E-1
2.800536920E-1,-7.696902007E-2,5.131268129E-2,-5.925392732E-2,1.098555834E-1
2.822446580E-1,-7.696902007E-2,5.375614017E-2,-5.681046844E-2,1.097332310E-1
2.841475000E-1,-7.452555746E-2,5.742133409E-2,-5.619960278E-2,1.095886111E-1
2.863485040E-1,-7.452555746E-2,6.780604273E-2,-6.047565863E-2,1.175118012E-1
2.883373070E-1,-6.414084882E-2,7.391469181E-2,-6.597344577E-2,1.180251062E-1
2.904998120E-1,-6.414084882E-2,7.635815442E-2,-6.902777404E-2,1.212825207E-1
2.923721150E-1,-4.703662544E-2,1.069014147E-1,-9.101892263E-2,1.480702565E-1
2.945558880E-1,-3.115412779E-2,1.429424733E-1,-1.160643995E-1,1.867460178E-1
2.966539270E-1,-3.359758854E-2,1.374446750E-1,-1.148426682E-1,1.822324753E-1
2.986171190E-1,-3.787364438E-2,1.270599663E-1,-1.081231460E-1,1.710826195E-1
3.004607300E-1,-5.009094998E-2,1.007927656E-1,-8.918632567E-2,1.436053117E-1
3.026858880E-1,-5.558873713E-2,7.941248268E-2,-7.819075137E-2,1.245401289E-1
3.045791150E-1,-5.925392732E-2,6.352998316E-2,-7.147123665E-2,1.124954414E-1
3.067903500E-1,-6.902777404E-2,3.298672289E-2,-4.948008433E-2,9.111112018E-2
3.087801920E-1,-6.597344577E-2,1.466076635E-2,-3.176499158E-2,7.467562057E-2
3.109410040E-1,-5.497787148E-2,7.330383174E-3,-2.321287990E-2,6.012602317E-2
3.128424610E-1,-5.253441259E-2,6.108652335E-3,-2.443460934E-2,5.826002294E-2
3.149959270E-1,-3.726277873E-2,3.054326167E-3,-2.687807009E-2,4.604643568E-2
3.171385420E-1,-2.382374369E-2,-3.665191587E-3,-3.298672289E-2,4.085496640E-2
3.190391580E-1,-9.162978269E-3,-6.719517522E-3,-4.153883830E-2,4.306491813E-2
3.209376150E-1,-3.665191587E-3,-1.221730467E-2,-4.214970022E-2,4.403740900E-2
3.231076190E-1,3.054326167E-3,-2.076941915E-2,-4.337143153E-2,4.818483945E-2
3.250112690E-1,6.719517522E-3,-3.298672289E-2,-4.581489414E-2,5.685314703E-2
3.272107730E-1,1.160643995E-2,-3.909537569E-2,-4.642575979E-2,6.179408564E-2
3.291424610E-1,1.404990070E-2,-5.070181563E-2,-4.459316283E-2,6.896828249E-2
3.313613110E-1,1.588249579E-2,-5.497787148E-2,-4.092797264E-2,7.035566054E-2
3.333482730E-1,1.771509275E-2,-6.230825558E-2,-3.970624134E-2,7.597847607E-2
3.354170040E-1,1.954768784E-2,-6.414084882E-2,-3.848451003E-2,7.731247053E-2
3.375145810E-1,1.893682219E-2,-6.719517708E-2,-3.726277873E-2,7.913475681E-2
3.394732340E-1,1.710422710E-2,-6.780604273E-2,-3.481931984E-2,7.811913370E-2
3.413472300E-1,1.527163107E-2,-6.902777404E-2,-3.665191308E-2,7.963302729E-2
3.435414270E-1,1.649336144E-2,-6.780604273E-2,-3.359758854E-2,7.744990870E-2
3.455138840E-1,1.649336144E-2,-6.963863969E-2,-3.787364438E-2,8.096903141E-2
3.476445810E-1,1.710422710E-2,-7.391469181E-2,-3.909537569E-2,8.534860660E-2
3.495295760E-1,1.710422710E-2,-7.513642311E-2,-4.153883830E-2,8.754148588E-2
3.517953880E-1,1.588249579E-2,-7.941248268E-2,-4.214970022E-2,9.129727984E-2
3.536631150E-1,2.015855350E-2,-7.941248268E-2,-4.459316283E-2,9.328054382E-2
3.558505040E-1,1.893682219E-2,-8.491026610E-2,-4.703662544E-2,9.889793050E-2
3.579931960E-1,1.954768784E-2,-8.857546002E-2,-4.825835302E-2,1.027452814E-1
3.598936190E-1,1.954768784E-2,-8.918632567E-2,-4.825835302E-2,1.032723652E-1
3.617170380E-1,1.954768784E-2,-9.162978828E-2,-5.192354694E-2,1.071176219E-1
3.639603110E-1,2.321287990E-2,-9.224065393E-2,-5.253441259E-2,1.086602068E-1
3.658303460E-1,1.954768784E-2,-9.101892263E-2,-5.681046844E-2,1.090595512E-1
3.680622730E-1,2.382374369E-2,-9.346238524E-2,-5.803219974E-2,1.125634240E-1
3.699076920E-1,2.199114859E-2,-9.040805697E-2,-5.864306539E-2,1.099828919E-1
3.722117340E-1,2.321287990E-2,-9.101892263E-2,-6.047565863E-2,1.117165492E-1
3.740610380E-1,2.260201424E-2,-8.979719132E-2,-5.681046844E-2,1.086361631E-1
3.762731960E-1,2.260201424E-2,-9.224065393E-2,-5.619960278E-2,1.103520939E-1
3.783706960E-1,1.893682219E-2,-9.040805697E-2,-5.253441259E-2,1.062642203E-1
3.803323880E-1,1.710422710E-2,-9.040805697E-2,-5.375614017E-2,1.065640369E-1
3.821435380E-1,1.343903504E-2,-9.040805697E-2,-5.314527452E-2,1.057291097E-1
3.844007730E-1,1.221730467E-2,-8.491026610E-2,-4.703662544E-2,9.783383850E-2
3.863516920E-1,1.160643995E-2,-8.368854225E-2,-4.948008433E-2,9.791200282E-2
3.885036570E-1,9.162978269E-3,-7.757988572E-2,-4.581489414E-2,9.056270405E-2
3.903677690E-1,6.108652335E-3,-6.719517708E-2,-3.604105115E-2,7.649486796E-2
3.926548500E-1,3.665191587E-3,-6.230825558E-2,-2.565634064E-2,6.748333245E-2
3.945345760E-1,2.443460980E-3,-5.619960278E-2,-1.954768784E-2,5.955231276E-2
3.967116190E-1,6.108652451E-4,-5.681046844E-2,-1.343903504E-2,5.838159079E-2
3.988551190E-1,-7.941247895E-3,-5.619960278E-2,-4.886921961E-3,5.696789251E-2
4.007561570E-1,-8.552113548E-3,-5.314527452E-2,-6.108652451E-4,5.383244381E-2
4.025969990E-1,-1.771509275E-2,-4.886921868E-2,7.941247895E-3,5.258410847E-2
4.048245030E-1,-2.321287990E-2,-4.703662544E-2,1.527163107E-2,5.463062000E-2
4.067091150E-1,-3.176499158E-2,-4.214970022E-2,2.015855350E-2,5.649760347E-2
4.089281190E-1,-3.604105115E-2,-4.092797264E-2,2.076941915E-2,5.835602012E-2
4.107919990E-1,-3.909537569E-2,-3.115412779E-2,2.382374369E-2,5.537688003E-2
4.130793880E-1,-4.581489414E-2,-2.138028294E-2,2.321287990E-2,5.563235405E-2
4.149540380E-1,-5.192354694E-2,-1.038470957E-2,2.015855350E-2,5.665919342E-2
4.171344650E-1,-5.619960278E-2,-5.497787148E-3,1.832595654E-2,5.936717695E-2
4.192321570E-1,-5.803219974E-2,6.108652451E-4,1.160643995E-2,5.918461634E-2
4.211932340E-1,-5.925392732E-2,3.054326167E-3,5.497787148E-3,5.958676426E-2
4.230279230E-1,-5.925392732E-2,-6.108652451E-4,3.665191587E-3,5.937031825E-2
4.252610800E-1,-6.230825558E-2,0.000000000E0,-6.719517522E-3,6.266953510E-2
4.271607300E-1,-6.291911751E-2,-9.773843922E-3,-1.466076635E-2,6.533973862E-2
4.293645420E-1,-6.352998316E-2,-1.343903504E-2,-2.382374369E-2,6.916818045E-2
4.312460380E-1,-6.536258012E-2,-1.649336144E-2,-2.748893574E-2,7.280068296E-2
4.335161190E-1,-6.291911751E-2,-2.504547499E-2,-3.787364438E-2,7.759190747E-2
4.353884230E-1,-6.536258012E-2,-2.993239649E-2,-4.886921868E-2,8.692764677E-2
4.375716190E-1,-6.352998316E-2,-3.115412779E-2,-5.131268129E-2,8.740497526E-2
4.397153490E-1,-6.414084882E-2,-4.337143153E-2,-5.986479297E-2,9.787197248E-2
4.416158880E-1,-6.414084882E-2,-5.192354694E-2,-6.902777404E-2,1.075868803E-1
4.434770760E-1,-6.169738993E-2,-5.864306539E-2,-7.574728876E-2,1.139439722E-1
4.456850800E-1,-5.986479297E-2,-6.475171447E-2,-8.063421398E-2,1.194924869E-1
4.475791530E-1,-5.742133409E-2,-7.574728876E-2,-8.674286306E-2,1.286824994E-1
4.497884650E-1,-5.558873713E-2,-8.307767659E-2,-9.162978828E-2,1.356024563E-1
4.516699610E-1,-5.436700583E-2,-9.590584040E-2,-9.896016866E-2,1.481445798E-1
4.539405030E-1,-5.192354694E-2,-1.020144969E-1,-9.834930301E-2,1.509158630E-1
4.558088460E-1,-4.948008433E-2,-1.111774743E-1,-1.026253626E-1,1.591875453E-1
4.579958880E-1,-4.581489414E-2,-1.252273768E-1,-1.050688252E-1,1.697655986E-1
4.600941190E-1,-4.459316283E-2,-1.307251602E-1,-1.062905490E-1,1.742851070E-1
4.620583880E-1,-4.031710699E-2,-1.453859210E-1,-1.117883399E-1,1.877742477E-1
4.639138840E-1,-4.092797264E-2,-1.539380401E-1,-1.221730486E-1,2.007442974E-1
4.661273490E-1,-4.214970022E-2,-1.624901593E-1,-1.313360333E-1,2.131403358E-1
4.680634990E-1,-4.459316283E-2,-1.643227488E-1,-1.362229437E-1,2.180532190E-1
4.702318880E-1,-4.948008433E-2,-1.692096740E-1,-1.508837193E-1,2.320476013E-1
4.721611920E-1,-5.742133409E-2,-1.722639948E-1,-1.643227488E-1,2.448960173E-1
4.743835420E-1,-6.291911751E-2,-1.734857261E-1,-1.777617931E-1,2.562330338E-1
4.762681530E-1,-6.780604273E-2,-1.759291887E-1,-1.863138974E-1,2.650690612E-1
4.784403110E-1,-7.819075137E-2,-1.759291887E-1,-1.991420686E-1,2.769881524E-1
4.805836950E-1,-8.918632567E-2,-1.685988009E-1,-2.113593817E-1,2.846972859E-1
4.824845030E-1,-9.285151958E-2,-1.661553532E-1,-2.211332172E-1,2.917685827E-1
4.843450380E-1,-1.069014147E-1,-1.533271819E-1,-2.431243658E-1,3.066701721E-1
4.865541950E-1,-1.227839142E-1,-1.417207420E-1,-2.681698501E-1,3.272242760E-1
4.884685760E-1,-1.417207420E-1,-1.331686229E-1,-2.901609838E-1,3.493022292E-1
4.906586180E-1,-1.521054506E-1,-1.301143020E-1,-2.993239760E-1,3.600842156E-1
4.925586920E-1,-1.637118906E-1,-1.020144969E-1,-3.115412891E-1,3.664239560E-1
4.948115420E-1,-1.802052408E-1,-8.063421398E-2,-3.280346394E-1,3.828609799E-1
4.966946920E-1,-1.887573600E-1,-6.780604273E-2,-3.329215646E-1,3.886692277E-1
4.988688490E-1,-2.021963894E-1,-4.581489414E-2,-3.463605940E-1,4.036682370E-1
5.009670420E-1,-2.223549485E-1,-3.420845419E-2,-3.634648323E-1,4.274559928E-1
5.029273490E-1,-2.425135076E-1,-2.993239649E-2,-3.781255782E-1,4.502085101E-1
5.047779610E-1,-2.522873580E-1,-2.626720630E-2,-3.878994286E-1,4.634704347E-1
5.069970030E-1,-2.773328125E-1,-2.871066704E-2,-4.019493461E-1,4.891840841E-1
5.089697690E-1,-3.023782969E-1,-3.970624134E-2,-4.062253833E-1,5.079648433E-1
5.111026570E-1,-3.188716471E-1,-4.520402849E-2,-4.098905921E-1,5.212799910E-1
5.129760380E-1,-3.335324228E-1,-4.642575979E-2,-4.129449129E-1,5.328440009E-1
5.152228490E-1,-3.457497358E-1,-4.825835302E-2,-4.159992337E-1,5.430719206E-1
5.170467690E-1,-3.579670191E-1,-4.764748737E-2,-4.153883755E-1,5.504163627E-1
5.192451950E-1,-3.616322279E-1,-4.703662544E-2,-4.135557711E-1,5.513788971E-1
5.213910410E-1,-3.714060783E-1,-4.581489414E-2,-4.111123085E-1,5.559269824E-1
5.232920410E-1,-3.787364662E-1,-4.581489414E-2,-4.025602043E-1,5.546125074E-1
5.251151530E-1,-3.824016452E-1,-4.337143153E-2,-4.037819207E-1,5.578099486E-1
5.273625030E-1,-3.848451078E-1,-3.848451003E-2,-4.037819207E-1,5.591302657E-1
5.292483840E-1,-3.848451078E-1,-3.237585723E-2,-3.995058835E-1,5.556607814E-1
5.314673880E-1,-3.909537494E-1,-3.543018550E-2,-3.952298164E-1,5.570518289E-1
5.333271150E-1,-3.958406746E-1,-3.726277873E-2,-3.915646076E-1,5.580333290E-1
5.356200410E-1,-4.062253833E-1,-3.909537569E-2,-3.866777122E-1,5.621985090E-1
5.374670380E-1,-4.196644127E-1,-4.398229718E-2,-3.805690408E-1,5.682301088E-1
5.396769260E-1,-4.404338300E-1,-5.009094998E-2,-3.738495409E-1,5.798745909E-1
5.417774260E-1,-4.520402849E-1,-5.375614017E-2,-3.726277947E-1,5.882870177E-1
5.437392720E-1,-4.770857692E-1,-6.230825558E-2,-3.659082949E-1,6.044683864E-1
5.455761530E-1,-5.033529401E-1,-6.902777404E-2,-3.518583775E-1,6.180075515E-1
5.478082340E-1,-5.167919993E-1,-7.086037099E-2,-3.481931984E-1,6.271631894E-1
5.496883070E-1,-5.430592299E-1,-5.497787148E-2,-3.255911767E-1,6.355670758E-1
5.519130800E-1,-5.668829679E-1,-2.748893574E-2,-3.060434759E-1,6.448058235E-1
5.537953070E-1,-5.913175344E-1,-1.832595794E-3,-2.852740586E-1,6.565371836E-1
5.560650800E-1,-6.017022729E-1,9.162978269E-3,-2.767219543E-1,6.623478130E-1
5.579306920E-1,-6.273586154E-1,3.237585723E-2,-2.596177161E-1,6.797267002E-1
5.601212720E-1,-6.456845403E-1,4.886921868E-2,-2.498438805E-1,6.940595729E-1
5.622663490E-1,-6.591235995E-1,6.108652428E-2,-2.406809032E-1,7.043456396E-1
5.641670410E-1,-6.670648456E-1,6.597344577E-2,-2.339613885E-1,7.099760102E-1
5.659862300E-1,-6.768386960E-1,6.780604273E-2,-2.205223590E-1,7.150792898E-1
5.682361180E-1,-6.866125464E-1,6.230825558E-2,-2.058615834E-1,7.195124037E-1
5.701245760E-1,-6.921103001E-1,4.764748737E-2,-1.942551434E-1,7.204318228E-1
5.723393490E-1,-6.969972253E-1,5.497787148E-3,-1.692096740E-1,7.172637391E-1
5.742038840E-1,-6.988298297E-1,-2.138028294E-2,-1.447750628E-1,7.139888418E-1
5.764900410E-1,-6.872233748E-1,-4.764748737E-2,-1.172861308E-1,6.987862953E-1
5.783664610E-1,-6.811147332E-1,-6.047565863E-2,-9.957103431E-2,6.910057713E-1
5.805467720E-1,-6.658431292E-1,-8.796459436E-2,-7.208210230E-2,6.754855083E-1
5.826469260E-1,-6.475171447E-1,-1.136209369E-1,-4.459316283E-2,6.589208755E-1
5.846084260E-1,-6.438519955E-1,-1.203404516E-1,-3.176499158E-2,6.557714778E-1
5.864351530E-1,-6.310238242E-1,-1.447750628E-1,-1.160643995E-2,6.475226598E-1
5.886779260E-1,-6.169738770E-1,-1.588249654E-1,9.773843922E-3,6.371637643E-1
5.905763840E-1,-6.169738770E-1,-1.783726513E-1,3.604105115E-2,6.432515254E-1
5.927819640E-1,-6.151412725E-1,-1.844813079E-1,5.131268129E-2,6.442554846E-1
5.946740760E-1,-6.169738770E-1,-2.040289938E-1,7.941248268E-2,6.546685708E-1
5.969341570E-1,-6.218608022E-1,-2.193006277E-1,1.136209369E-1,6.691138467E-1
5.988244610E-1,-6.267477274E-1,-2.272418737E-1,1.496619880E-1,6.832644390E-1
6.009906570E-1,-6.298020482E-1,-2.333505303E-1,1.667662114E-1,6.920361690E-1
6.031363100E-1,-6.450737119E-1,-2.412917763E-1,2.015855312E-1,7.176200537E-1
6.050375410E-1,-6.499606371E-1,-2.339613885E-1,2.394591719E-1,7.311138462E-1
