"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.656937840E-1,7.368564606E-2,3.707027435E-2,1.940870285E-2,8.473769776E-2
9.739017070E-1,6.367063522E-2,3.400909901E-2,-2.827215195E-2,7.752343633E-2
9.821090150E-1,-1.130104065E-2,3.388583660E-2,-5.173921585E-2,6.287217110E-2
9.903407450E-1,-7.968330383E-2,1.072514057E-2,-4.354572296E-2,9.143679532E-2
9.985484380E-1,-1.484613419E-1,3.869485855E-2,4.157924652E-2,1.589556411E-1
1.006819630E0,-1.706147194E-1,1.726865768E-2,1.311683655E-2,1.719873263E-1
1.015026822E0,-1.957225800E-1,2.327120304E-2,9.070873260E-3,1.973098019E-1
1.023233591E0,-3.571023941E-1,-1.048886776E-2,3.096818924E-2,3.585961028E-1
1.031467514E0,-4.451198578E-1,3.393507004E-2,-1.450538635E-3,4.464139120E-1
1.039677937E0,-4.352831841E-1,9.911966324E-2,-2.658843994E-2,4.472170649E-1
1.047893553E0,-2.050371170E-1,1.436222792E-1,1.980495453E-2,2.511171333E-1
1.056104130E0,-1.679039001E-1,1.528455019E-1,3.161907196E-2,2.292449189E-1
1.064312245E0,-2.833175659E-2,1.653776169E-1,1.757764816E-2,1.687051224E-1
1.072543591E0,2.463102341E-2,8.765006065E-2,1.112222672E-2,9.172199504E-2
1.080751976E0,2.279396057E-1,4.917705059E-2,8.174467087E-2,2.470972225E-1
1.089002630E0,3.545393944E-1,8.807182312E-4,1.022763252E-1,3.689978381E-1
1.097211514E0,4.092884064E-1,-2.856242657E-2,1.037735939E-1,4.232041713E-1
1.105421822E0,5.146408081E-1,-5.604654551E-2,1.145606041E-1,5.302079862E-1
1.113655899E0,5.680012703E-1,-9.421885014E-2,9.840536118E-2,5.841115047E-1
1.121864899E0,6.390690804E-1,-1.193374395E-1,1.220459938E-1,6.614725531E-1
1.130105552E0,6.171388626E-1,-8.656841516E-2,1.479516029E-1,6.405030391E-1
1.138315129E0,5.596528053E-1,-9.150063992E-2,1.737174988E-1,5.930947639E-1
1.146524091E0,4.856090546E-1,-7.402092218E-2,1.994833946E-1,5.301781545E-1
1.154756975E0,3.470115662E-1,-4.352891445E-2,1.774702072E-1,3.921829521E-1
1.162966514E0,2.112603188E-1,-7.080197334E-3,1.622838974E-1,2.664903654E-1
1.171208283E0,1.071090698E-1,1.927787066E-2,8.435726166E-2,1.376958123E-1
1.179418091E0,1.045322418E-2,-9.291589260E-3,3.236675262E-2,3.525918607E-2
1.187626629E0,3.362560272E-2,-4.239857197E-2,3.526544571E-2,6.459080217E-2
1.195859245E0,3.033590317E-2,-6.540477276E-2,3.345012665E-2,7.947931991E-2
1.204070437E0,-3.499031067E-2,-7.622265816E-2,5.050182343E-2,9.790122383E-2
1.212288244E0,-1.185464859E-2,-8.176380396E-2,6.763172150E-2,1.067703240E-1
1.220498437E0,7.561588287E-2,-7.500922680E-2,8.269548416E-2,1.348432013E-1
1.228708898E0,1.627960205E-1,-8.510315418E-2,1.244630814E-1,2.218922030E-1
1.236943821E0,1.755862236E-1,-8.806937933E-2,1.448960304E-1,2.440934189E-1
1.245154898E0,2.530512810E-1,-7.231646776E-2,1.725425720E-1,3.146991603E-1
1.253426167E0,2.874469757E-1,-7.616305351E-2,1.643104553E-1,3.397418142E-1
1.261635629E0,3.099274635E-1,-4.705369473E-2,1.441268921E-1,3.450241207E-1
1.269845014E0,3.561544418E-1,-6.397795677E-2,1.051054001E-1,3.768107091E-1
1.278076821E0,3.163723946E-1,-2.914690971E-2,8.754491806E-2,3.295529503E-1
1.286285629E0,2.147593498E-1,-9.188055992E-3,8.391857147E-2,2.307559866E-1
1.294525898E0,1.062240601E-1,-1.820230484E-2,4.888916016E-2,1.183428275E-1
1.302737167E0,4.092454910E-2,2.310454845E-2,2.325868607E-2,5.243667949E-2
1.310946244E0,2.375125885E-2,2.653670311E-2,1.163864136E-2,3.746701058E-2
1.319178667E0,6.410598755E-2,4.705119133E-2,-3.841590881E-2,8.831293391E-2
1.327387398E0,8.287477493E-2,4.622048140E-2,-3.099107742E-2,9.982488718E-2
1.335637513E0,6.110334396E-2,6.735521555E-2,2.514839172E-3,9.097619536E-2
1.343844629E0,5.379343033E-2,5.774807930E-2,3.584718704E-2,8.668099347E-2
1.352053975E0,-3.866672516E-3,6.753098965E-2,7.402276993E-2,1.002734072E-1
1.360287513E0,4.351568222E-2,4.921919107E-2,8.853530884E-2,1.102481033E-1
1.368498090E0,5.200004578E-2,6.459462643E-2,2.951955795E-2,8.802201330E-2
1.376713321E0,6.114578247E-2,4.897403717E-2,2.714824677E-2,8.291134020E-2
1.384921628E0,8.753061295E-2,6.700462103E-2,7.206344604E-2,1.316980171E-1
1.393131590E0,1.139340401E-1,5.375850201E-2,4.994153976E-2,1.355178934E-1
1.401364667E0,9.713125229E-2,2.639776468E-2,4.467916489E-2,1.101251557E-1
1.409572898E0,7.765817642E-2,2.566152811E-2,6.844711304E-2,1.066504274E-1
1.417811398E0,1.028327942E-1,1.335471869E-2,7.163143158E-2,1.260317185E-1
1.426018474E0,6.347131729E-2,5.847394466E-3,8.426475525E-2,1.056567514E-1
1.434223397E0,6.029224396E-2,-8.697986603E-3,1.540179253E-1,1.656270840E-1
1.442454974E0,2.624893188E-2,7.798433304E-3,1.540365219E-1,1.564515007E-1
1.450663128E0,8.936405182E-3,1.209962368E-2,1.349720955E-1,1.358076831E-1
1.458903244E0,-1.779222488E-2,3.080880642E-2,7.979536057E-2,8.736730159E-2
1.467111359E0,-6.264686584E-3,9.005904198E-3,7.972431183E-2,8.047557707E-2
1.475318859E0,6.490278244E-2,-1.462328434E-2,3.914260864E-2,7.719038428E-2
1.483550782E0,4.475545883E-2,-4.587769508E-3,1.331424713E-2,4.691873721E-2
1.491758090E0,2.720832825E-2,-6.153285503E-3,6.141567230E-2,6.745399064E-2
1.500030090E0,2.850627899E-2,2.058506012E-3,8.592700958E-2,9.055548777E-2
1.508239397E0,2.989912033E-2,-2.780348063E-2,1.031165123E-1,1.109053923E-1
1.516447628E0,1.192550659E-1,-2.355051041E-2,1.185970306E-1,1.698283044E-1
1.524679974E0,1.695384979E-1,-2.640378475E-2,1.326117516E-1,2.168555712E-1
1.532888628E0,1.743922234E-1,-3.438436985E-2,1.753349304E-1,2.496743284E-1
1.541103166E0,1.679787636E-1,-2.629417181E-2,1.622281075E-1,2.350025688E-1
1.549313782E0,1.473102570E-1,-1.637774706E-2,1.227288246E-1,1.924341622E-1
1.557523512E0,1.385097504E-1,5.864500999E-4,7.140588760E-2,1.558335511E-1
1.565756743E0,8.177661896E-2,-2.307695150E-2,9.435701370E-2,1.269771914E-1
1.573964820E0,1.014637947E-1,-3.931289911E-2,4.808998108E-2,1.189666002E-1
1.582215243E0,1.139960289E-1,-7.926630974E-2,5.443668365E-2,1.491361626E-1
1.590425166E0,1.433043480E-1,-9.286868572E-2,5.358695984E-2,1.789756721E-1
1.598635089E0,1.320185661E-1,-1.064978838E-1,5.261421204E-2,1.775921067E-1
1.606867166E0,1.375703812E-1,-7.971447706E-2,4.919338226E-2,1.664331592E-1
1.615075858E0,1.192955971E-1,-7.245790958E-2,7.440853119E-2,1.581714818E-1
1.623315858E0,1.108517647E-1,-5.810612440E-2,8.975219727E-2,1.540126369E-1
1.631523628E0,1.407604218E-1,-6.298750639E-2,5.477666855E-2,1.636502542E-1
1.639730743E0,1.110501289E-1,-7.274389267E-2,4.586267471E-2,1.404535154E-1
1.647961474E0,9.114980698E-2,-2.986788750E-2,4.146003723E-2,1.044955152E-1
1.656168627E0,1.167473793E-1,-2.993774414E-2,2.745771408E-2,1.236128843E-1
1.664408127E0,1.109337807E-1,1.532107592E-2,1.855373383E-3,1.120021494E-1
1.672616243E0,1.167783737E-1,4.383593798E-2,-5.448722839E-2,1.361162594E-1
1.680824935E0,1.777696609E-2,-3.074306250E-2,-3.001594543E-2,4.649853111E-2
1.689057704E0,5.562877655E-2,-8.314460516E-2,1.064462662E-1,1.460766707E-1
1.697267320E0,1.307373047E-1,-6.063759327E-2,1.004681587E-1,1.756787166E-1
1.705483550E0,1.547565460E-1,-1.375102997E-2,9.065532684E-2,1.798807039E-1
1.713695358E0,2.204332352E-1,-1.240628958E-2,1.874222755E-1,2.896063476E-1
1.721906243E0,2.531623840E-1,-9.475827217E-3,1.830267906E-1,3.125376619E-1
1.730140550E0,2.143964767E-1,-4.211068153E-4,1.208815575E-1,2.461267509E-1
1.738350204E0,1.517610550E-1,2.472120523E-2,4.435777664E-2,1.600317723E-1
1.746624012E0,1.276998520E-1,4.770076275E-2,-1.392364502E-3,1.363251761E-1
1.754836396E0,7.989883423E-2,4.243129492E-2,-1.948833466E-3,9.048776962E-2
1.763047165E0,2.964353561E-2,4.232501984E-2,1.908349991E-2,5.508472090E-2
1.771281127E0,4.613542557E-2,1.893055439E-2,-1.945018768E-2,5.352712567E-2
1.779492050E0,6.740379333E-2,-1.739203930E-3,-3.405618668E-2,7.553886442E-2
1.787733819E0,7.427120209E-2,-2.713483572E-2,8.840560913E-3,7.956548426E-2
1.795943704E0,2.119731903E-2,-1.376658678E-2,7.095766068E-2,7.532486213E-2
1.804155127E0,-7.243156433E-4,-3.073722124E-2,1.114206314E-1,1.155848541E-1
1.812388935E0,3.021049500E-2,-5.480891466E-2,1.181387901E-1,1.336916784E-1
1.820599704E0,3.504467010E-2,-4.301810265E-2,1.030344963E-1,1.170247559E-1
1.828851434E0,4.251146317E-2,-3.588044643E-2,4.693126678E-2,7.278169233E-2
1.837062473E0,8.575487137E-2,-2.876555920E-2,4.607105255E-2,1.015081142E-1
1.845273550E0,1.000771523E-1,-6.931197643E-2,3.585577011E-2,1.269063542E-1
1.853508242E0,1.113891602E-1,-5.239021778E-2,4.795122147E-2,1.321045024E-1
1.861719396E0,1.345176697E-1,-8.333063126E-2,8.897304535E-2,1.815356724E-1
1.869936280E0,1.528706551E-1,-6.879997253E-2,1.419601440E-1,2.196714726E-1
1.878145588E0,1.783366203E-1,-9.066268802E-2,1.519885063E-1,2.512452571E-1
1.886355703E0,2.156181335E-1,-5.516642332E-2,1.765899658E-1,2.841100664E-1
1.894592934E0,2.120599747E-1,-7.818713784E-2,1.392111778E-1,2.654475719E-1
1.902803473E0,2.041349411E-1,-6.606742740E-2,1.253299713E-1,2.484825564E-1
1.911047126E0,9.108018875E-2,-9.836453199E-2,6.341600418E-2,1.482996006E-1
1.919258703E0,2.892351151E-2,-8.242124319E-2,1.347918510E-1,1.606196562E-1
1.927467396E0,1.208305359E-2,-4.434466362E-2,9.859275818E-2,1.087795079E-1
1.935700088E0,-6.729793549E-2,-1.013904810E-2,4.352235794E-2,8.078371159E-2
1.943909972E0,-4.246711731E-3,-1.804727316E-2,1.234083176E-1,1.247932349E-1
1.952151203E0,5.185317993E-2,-5.238923430E-2,1.527471542E-1,1.696027042E-1
1.960362665E0,5.469751358E-2,-2.042362094E-2,4.400157928E-2,7.311006267E-2
1.968572857E0,1.852178574E-2,-2.924159169E-2,-4.002094269E-3,3.484456902E-2
1.976806395E0,3.283643723E-2,-4.446560144E-2,5.541610718E-2,7.827110742E-2
1.985015857E0,1.553497314E-1,-2.287906408E-2,9.026765823E-2,1.811221708E-1
1.993290126E0,1.891016960E-1,-6.386473775E-2,8.227109909E-2,2.158858261E-1
2.001498549E0,2.127871513E-1,-6.641557813E-2,9.402608871E-2,2.419303746E-1
2.009707665E0,2.627267838E-1,-1.171687245E-2,9.153985977E-2,2.784639904E-1
2.017938434E0,2.929687500E-1,-1.987564564E-2,6.822443008E-2,3.014636008E-1
2.026147241E0,2.198123932E-1,-6.178528070E-2,6.463432312E-2,2.373025597E-1
2.034361164E0,2.188344002E-1,-3.663975000E-2,7.498121262E-2,2.342074897E-1
2.042568511E0,1.941161156E-1,-8.146190643E-2,4.921197891E-2,2.161918763E-1
2.050777357E0,1.912350655E-1,-1.119882762E-1,7.816600800E-2,2.349939341E-1
2.059010972E0,2.100300789E-1,-9.725975990E-2,6.867456436E-2,2.414296807E-1
2.067219395E0,2.165646553E-1,-7.590731978E-2,2.366733551E-2,2.306996183E-1
2.075470703E0,1.894531250E-1,-1.052146852E-1,2.433490753E-2,2.180706406E-1
2.083678972E0,2.320132256E-1,-8.664733171E-2,4.865407944E-2,2.523987250E-1
2.091886587E0,2.221918106E-1,-4.964211583E-2,6.308984756E-2,2.362495910E-1
2.100119049E0,1.761288643E-1,-6.078517437E-2,7.555294037E-2,2.010583524E-1
2.108327780E0,2.169189453E-1,-3.136441112E-2,1.805891991E-1,2.839894610E-1
2.116568164E0,2.480230331E-1,-1.225069165E-2,1.493372917E-1,2.897708252E-1
2.124776703E0,1.877217293E-1,-1.537498832E-2,7.795333862E-2,2.038444527E-1
2.132985318E0,1.801414490E-1,-2.834522724E-2,7.356357574E-2,1.966367037E-1
2.141218626E0,1.513276100E-1,1.356893778E-2,1.142902374E-1,1.901221186E-1
2.149427702E0,8.171701431E-2,4.567673802E-2,5.938053131E-2,1.108606437E-1
2.157668241E0,6.737327576E-2,-1.763531566E-2,5.448102951E-2,8.842140703E-2
2.165877395E0,9.421682358E-2,-1.884192228E-2,7.772493362E-2,1.235839520E-1
2.174086972E0,9.452390671E-2,5.179592967E-2,5.093669891E-2,1.192146575E-1
2.182318356E0,1.062288284E-1,-1.174494624E-2,2.964782715E-2,1.109121337E-1
2.190526856E0,1.159272194E-1,-3.637978435E-2,7.966995239E-2,1.452924988E-1
2.198743548E0,1.594438553E-1,2.044481039E-2,8.622598648E-2,1.824150597E-1
2.206953856E0,1.353263855E-1,2.432969213E-2,4.804086685E-2,1.456471401E-1
2.215163087E0,1.255116463E-1,1.423648000E-2,8.652591705E-2,1.531097157E-1
2.223398741E0,1.448702812E-1,2.551510930E-2,1.220827103E-1,1.911612077E-1
2.231607471E0,1.282792091E-1,5.344736576E-2,9.304904938E-2,1.672432420E-1
2.239877433E0,7.540178299E-2,3.808820248E-2,9.081935883E-2,1.240334470E-1
2.248086741E0,6.836938858E-2,1.820653677E-2,1.048994064E-1,1.265295884E-1
2.256296856E0,2.576255798E-2,1.761543751E-2,1.065864563E-1,1.110616302E-1
2.264532125E0,9.456634521E-3,2.938434482E-2,1.154756546E-1,1.195303077E-1
2.272743240E0,3.626585007E-2,2.714681625E-2,1.099543571E-1,1.189206549E-1
2.280985433E0,1.153135300E-1,3.186142445E-2,1.049799919E-1,1.591639383E-1
2.289195279E0,9.582471848E-2,2.681130171E-2,5.977678299E-2,1.160796552E-1
2.297405087E0,4.951143265E-2,2.789050341E-3,7.262182236E-2,8.793798865E-2
2.305638779E0,5.120611191E-2,-1.614302397E-2,1.164236069E-1,1.282073296E-1
2.313848971E0,9.411239624E-2,-2.030527592E-2,1.356348991E-1,1.663318166E-1
2.322101740E0,9.399700165E-2,-2.449071407E-2,1.332120895E-1,1.648656792E-1
2.330312471E0,1.365294456E-1,-5.270925164E-2,1.074023247E-1,1.815318542E-1
2.338520663E0,1.405596733E-1,-6.433701515E-2,1.393032074E-1,2.080905016E-1
2.346752894E0,1.803946495E-1,-8.094722033E-2,1.114931107E-1,2.269920610E-1
2.354962009E0,1.796035767E-1,-3.344765306E-2,6.207513809E-2,1.929495090E-1
2.363178625E0,1.814842224E-1,-2.191257477E-2,6.738567352E-2,1.948268793E-1
2.371388779E0,9.450674057E-2,-4.656240344E-2,3.234624863E-2,1.102082630E-1
2.379600048E0,9.107351303E-2,-8.778482676E-2,8.619356155E-2,1.530682548E-1
2.387833817E0,6.657934189E-2,-1.074074954E-1,1.059203148E-1,1.648887259E-1
2.396043278E0,7.343006134E-2,-9.317803383E-2,1.301474571E-1,1.761036073E-1
2.404283817E0,6.591224670E-2,-6.478780508E-2,1.376333237E-1,1.657854509E-1
2.412492163E0,8.437919617E-2,-7.976034284E-2,1.000738144E-1,1.532851244E-1
2.420699817E0,1.242532730E-1,-7.834243774E-2,5.073833466E-2,1.554052509E-1
2.428933201E0,1.135902405E-1,-6.281358004E-2,4.129409790E-3,1.298666262E-1
2.437142778E0,1.316518784E-1,-5.871930718E-2,3.171873093E-2,1.476016667E-1
2.445382855E0,1.333656311E-1,-5.179712176E-2,8.272171021E-2,1.652640757E-1
2.453592471E0,1.755604744E-1,-6.647723913E-2,8.372354507E-2,2.055488640E-1
2.461803201E0,2.055540085E-1,-2.131327987E-2,8.261394501E-2,2.225573414E-1
2.470037470E0,2.162199020E-1,-5.572670698E-2,6.978082657E-2,2.339356229E-1
2.478246970E0,1.956858635E-1,-9.503901005E-3,3.074359894E-2,1.983140191E-1
2.486518855E0,1.340813637E-1,-3.039354086E-2,-1.022911072E-2,1.378630267E-1
2.494729278E0,1.331086159E-1,-2.945816517E-2,6.035423279E-2,1.490916514E-1
2.502938855E0,1.495728493E-1,-1.881867647E-2,6.545352936E-2,1.643482410E-1
2.511171278E0,1.326899529E-1,-2.760142088E-2,6.556558609E-2,1.505566608E-1
