"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.335447080E-1,7.711315155E-2,4.806971550E-2,3.773689270E-2,9.839313371E-2
6.417502470E-1,7.736587524E-2,5.267024040E-2,6.603765488E-2,1.145452083E-1
6.499566310E-1,4.648971558E-2,4.535758495E-2,8.957052231E-2,1.106412339E-1
6.581864010E-1,3.958702087E-2,1.664185524E-2,1.011233330E-1,1.098636065E-1
6.663907080E-1,5.185794830E-2,4.711151123E-3,7.674074173E-2,9.273932924E-2
6.746597850E-1,7.367992401E-2,-9.521365166E-3,7.636022568E-2,1.065376537E-1
6.828642080E-1,9.536075592E-2,-2.618551254E-2,6.182146072E-2,1.166243879E-1
6.910683620E-1,8.815574646E-2,3.248453140E-4,5.950546265E-2,1.063599607E-1
6.992963240E-1,7.371330261E-2,3.154432774E-2,7.879829407E-2,1.124182669E-1
7.075001700E-1,7.363986969E-2,2.211034298E-2,9.091758728E-2,1.190701699E-1
7.157099390E-1,2.573776245E-2,3.884291649E-2,9.572982788E-2,1.064678568E-1
7.239130930E-1,4.015350342E-2,1.507246494E-2,1.004838943E-1,1.092542725E-1
7.321187080E-1,7.606220245E-2,-1.824891567E-2,9.336042404E-2,1.217975794E-1
7.403456700E-1,1.167497635E-1,-2.275228500E-2,8.627080917E-2,1.469381716E-1
7.485504000E-1,1.237545013E-1,-1.046800613E-2,6.507492065E-2,1.402123427E-1
7.567964770E-1,1.449232101E-1,-1.273250580E-2,7.286310196E-2,1.627079751E-1
7.650012080E-1,1.325635910E-1,1.871514320E-2,6.156253815E-2,1.473543632E-1
7.732044390E-1,9.603023529E-2,3.059959412E-2,7.444477081E-2,1.253002999E-1
7.814329390E-1,1.193456650E-1,2.099823952E-2,6.102037430E-2,1.356753474E-1
7.896367080E-1,5.664825439E-2,1.397526264E-2,7.131624222E-2,9.214303607E-2
7.978699000E-1,5.861186981E-2,1.401722431E-2,5.760812759E-2,8.336984002E-2
8.060746690E-1,6.547451019E-2,-2.657389641E-2,5.572843552E-2,8.999301073E-2
8.142802460E-1,1.059112549E-1,-2.406132221E-2,4.418516159E-2,1.172538683E-1
8.225091310E-1,1.367835999E-1,-3.587079048E-2,2.066850662E-2,1.429113500E-1
8.307148610E-1,1.534118652E-1,-2.614808083E-2,2.090358734E-2,1.570219172E-1
8.389517850E-1,1.461162567E-1,-4.623413086E-3,6.707191467E-3,1.463431681E-1
8.471570150E-1,1.843318939E-1,-2.369046211E-2,1.644372940E-2,1.865740640E-1
8.553628230E-1,1.483850479E-1,3.466606140E-4,2.370071411E-2,1.502663185E-1
8.635920150E-1,1.339025497E-1,5.102634430E-3,3.584051132E-2,1.387100283E-1
8.717967840E-1,1.266994476E-1,-9.271264076E-3,2.390003204E-2,1.292668476E-1
8.800089000E-1,1.075267792E-1,-1.651215553E-2,1.672887802E-2,1.100659570E-1
8.882148230E-1,9.089374542E-2,-6.830692291E-3,6.987571716E-3,9.141748997E-2
8.964204000E-1,9.597969055E-2,7.597804070E-3,1.613283157E-2,9.762220997E-2
9.046492840E-1,9.643840790E-2,-1.369750500E-2,2.747678757E-2,1.012075196E-1
9.128553610E-1,1.017580032E-1,-2.515029907E-2,2.441787720E-2,1.076264907E-1
9.211239770E-1,9.993362427E-2,-1.511430740E-2,5.958986282E-2,1.173291238E-1
9.293295150E-1,1.171836853E-1,-3.162181377E-2,9.003973007E-2,1.511261334E-1
9.375358610E-1,1.247072220E-1,-2.186512947E-2,1.015443802E-1,1.622998344E-1
9.457649000E-1,1.320610046E-1,6.774902344E-3,9.168434143E-2,1.609099957E-1
9.539714760E-1,1.081838608E-1,3.880381584E-3,8.666706085E-2,1.386722198E-1
9.622090530E-1,1.106119156E-1,1.078486443E-2,5.542182922E-2,1.241889219E-1
9.704140920E-1,9.138774872E-2,2.487611771E-2,4.587793350E-2,1.052393778E-1
9.786200530E-1,8.175945282E-2,7.974505424E-3,4.831171036E-2,9.530069370E-2
9.868486690E-1,7.459640503E-2,4.111850262E-2,4.579019547E-2,9.670624024E-2
9.950543610E-1,7.482337952E-2,3.851461411E-2,5.736255646E-2,1.018448649E-1
1.003301515E0,7.725334167E-2,1.908814907E-2,3.090476990E-2,8.536709575E-2
1.011507130E0,9.419918060E-2,5.247163773E-2,5.931568146E-2,1.230654641E-1
1.019712168E0,1.065025330E-1,1.160967350E-2,8.032083511E-2,1.338992554E-1
1.027940092E0,1.139345169E-1,2.590024471E-2,9.189605713E-2,1.486498642E-1
1.036143591E0,9.011268616E-2,4.502165318E-2,7.733964920E-2,1.269986882E-1
1.044353630E0,6.383895874E-2,3.052341938E-2,6.284618378E-2,9.464002641E-2
1.052558284E0,7.339382172E-2,5.413520336E-2,8.434200287E-2,1.242209594E-1
1.060763361E0,6.618022919E-2,7.524144650E-2,9.145784378E-2,1.356673697E-1
1.068993014E0,4.718399048E-2,6.042766571E-2,7.434082031E-2,1.067913353E-1
1.077199399E0,7.602596283E-2,3.854489326E-2,7.169198990E-2,1.113795189E-1
1.085437553E0,7.855796814E-2,3.340804577E-2,7.857608795E-2,1.160243659E-1
1.093643360E0,9.791469574E-2,1.408660412E-2,5.907249451E-2,1.152183999E-1
1.101849399E0,1.003942490E-1,1.885914803E-2,6.372690201E-2,1.203984665E-1
1.110078745E0,1.242303848E-1,3.292322159E-2,8.056688309E-2,1.516843752E-1
1.118285091E0,1.050214767E-1,6.338119507E-3,8.298206329E-2,1.339988999E-1
1.126520514E0,9.056186676E-2,1.573431492E-2,6.152868271E-2,1.106110265E-1
1.134724591E0,8.326625824E-2,2.040457726E-2,5.688047409E-2,1.028834528E-1
1.142928091E0,8.301258087E-2,1.081120968E-2,5.965280533E-2,1.027931322E-1
1.151156399E0,8.526897430E-2,2.980089188E-2,5.742216110E-2,1.070336196E-1
1.159359322E0,7.558441162E-2,2.246367931E-2,5.993747711E-2,9.904605661E-2
1.167623899E0,7.298851013E-2,2.224838734E-2,3.863811493E-2,8.552904346E-2
1.175826322E0,9.672355652E-2,-1.587629318E-2,1.984548569E-2,1.000067316E-1
1.184029129E0,1.085872650E-1,-1.352834702E-2,3.914642334E-2,1.162181258E-1
1.192254245E0,1.156110764E-1,-1.817429066E-2,3.224229813E-2,1.213910689E-1
1.200455629E0,1.226873398E-1,-1.558744907E-2,5.160665512E-2,1.340089503E-1
1.208665283E0,1.178503036E-1,-8.190393448E-3,5.173587799E-2,1.289665759E-1
1.216869129E0,1.320724487E-1,-3.410339355E-3,8.307313919E-2,1.560637965E-1
1.225071860E0,1.318883896E-1,-1.285767555E-2,7.380867004E-2,1.516825201E-1
1.233297168E0,1.125345230E-1,6.318449974E-3,9.805822372E-2,1.493966429E-1
1.241498321E0,1.242170334E-1,-1.042091846E-2,5.779743195E-2,1.374009100E-1
1.249741745E0,1.287870407E-1,-1.286494732E-2,1.980733871E-2,1.309348670E-1
1.257944129E0,1.213388443E-1,-1.757884026E-2,2.980232239E-2,1.261757076E-1
1.266147552E0,1.091594696E-1,3.874540329E-3,2.291202545E-2,1.116053887E-1
1.274374821E0,1.568498611E-1,-1.748692989E-2,2.325105667E-2,1.595251808E-1
1.282579975E0,1.352729797E-1,-1.027095318E-2,4.006385803E-2,1.414545307E-1
1.290815360E0,1.376504898E-1,1.923680305E-3,4.733037949E-2,1.455730837E-1
1.299019167E0,1.230287552E-1,4.247522354E-2,3.091907501E-2,1.337767110E-1
1.307222090E0,1.134023666E-1,3.516387939E-2,3.575038910E-2,1.239946995E-1
1.315449090E0,7.992172241E-2,-6.817579269E-4,1.176738739E-2,8.078624829E-2
1.323651783E0,9.927368164E-2,4.202485085E-3,2.825212479E-2,1.033010518E-1
1.331887052E0,1.019821167E-1,2.027630806E-3,3.980588913E-2,1.094941652E-1
1.340090513E0,7.836341858E-2,9.462833405E-3,4.656648636E-2,9.164501208E-2
1.348295052E0,9.091567993E-2,1.937270164E-2,7.689952850E-2,1.206420321E-1
1.356522167E0,1.417436600E-1,1.242232323E-2,4.740238190E-2,1.499752148E-1
1.364726321E0,1.326141357E-1,2.002549171E-2,6.359577179E-2,1.484316392E-1
1.372937283E0,1.185607910E-1,4.641878605E-2,6.074810028E-2,1.410733729E-1
1.381140975E0,9.501743317E-2,3.455591202E-2,6.735610962E-2,1.214877326E-1
1.389344013E0,9.775924683E-2,2.747225761E-2,8.601236343E-2,1.330778792E-1
1.397571052E0,8.136463165E-2,1.329290867E-2,9.987592697E-2,1.295071639E-1
1.405774629E0,5.774879456E-2,1.315617561E-2,1.017427444E-1,1.177267781E-1
1.414039513E0,4.615402222E-2,1.559114456E-2,9.879398346E-2,1.101522979E-1
1.422241244E0,3.695011139E-2,1.326417923E-2,1.197957993E-1,1.260645973E-1
1.430442436E0,4.444122314E-2,1.426577568E-3,9.781837463E-2,1.074499505E-1
1.438667321E0,9.253215790E-2,-1.273858547E-2,9.516477585E-2,1.333446901E-1
1.446868513E0,9.737014771E-2,-9.987831116E-3,9.039402008E-2,1.332358109E-1
1.455102667E0,9.003067017E-2,-4.972457886E-3,1.002664566E-1,1.348466137E-1
1.463305090E0,1.423759460E-1,-2.156507969E-2,7.686233521E-2,1.632292291E-1
1.471507090E0,1.060619354E-1,1.212823391E-2,6.793403625E-2,1.265356135E-1
1.479733051E0,1.271438599E-1,7.475495338E-3,4.712533951E-2,1.358022156E-1
1.487935051E0,1.264171600E-1,1.696383953E-2,5.298566818E-2,1.381178889E-1
1.496178013E0,1.017961502E-1,2.160835266E-2,2.524280548E-2,1.070821009E-1
1.504380397E0,8.913612366E-2,2.386617661E-2,4.061031342E-2,1.008168661E-1
1.512580936E0,6.001758575E-2,1.879143715E-2,5.787992477E-2,8.547113198E-2
1.520804397E0,8.125400543E-2,-2.679538727E-2,4.395961761E-2,9.619071763E-2
1.529006320E0,9.047412872E-2,-1.252198219E-2,2.771472931E-2,9.544880422E-2
1.537219166E0,1.092100143E-1,-2.727675438E-2,2.345466614E-2,1.149824766E-1
1.545421551E0,1.376056671E-1,-2.510118484E-2,1.911401749E-2,1.411762543E-1
1.553623513E0,1.589069366E-1,-2.515685558E-2,3.383541107E-2,1.644053434E-1
1.561849166E0,1.490201950E-1,-1.559031010E-2,4.387760162E-2,1.561259755E-1
1.570053128E0,1.438407898E-1,-6.160974503E-3,5.640029907E-2,1.546257551E-1
1.578288397E0,1.266050339E-1,-3.919124603E-3,4.271697998E-2,1.336747340E-1
1.586491474E0,1.261634827E-1,-6.413340569E-3,3.617477417E-2,1.314038416E-1
1.594696551E0,1.209964752E-1,-2.796447277E-2,3.674411774E-2,1.295078721E-1
1.602924666E0,1.158590317E-1,-3.744184971E-2,3.250885010E-2,1.260239369E-1
1.611126974E0,8.928394318E-2,-3.029239178E-2,4.004573822E-2,1.024349191E-1
1.619360820E0,7.487297058E-2,-4.205751419E-2,2.101373672E-2,8.841025594E-2
1.627564243E0,7.244777679E-2,-3.707492352E-2,1.871633530E-2,8.350767344E-2
1.635766935E0,6.534481049E-2,-3.906810284E-2,2.109622955E-2,7.900197351E-2
1.643992705E0,8.689785004E-2,-2.152180672E-2,5.002450943E-2,1.025518213E-1
1.652195589E0,8.915710449E-2,-4.267573357E-3,7.190561295E-2,1.146194514E-1
1.660462974E0,1.298570633E-1,1.987349987E-2,9.111404419E-2,1.598736436E-1
1.668668589E0,1.009626389E-1,4.388391972E-2,1.105351448E-1,1.560040740E-1
1.676872666E0,1.056118011E-1,3.432357311E-2,9.398794174E-2,1.454843408E-1
1.685101820E0,7.431125641E-2,6.522142887E-2,8.701372147E-2,1.317094732E-1
1.693305589E0,8.822441101E-2,5.515444279E-2,7.080698013E-2,1.258538346E-1
1.701515820E0,7.576847076E-2,4.753637314E-2,9.057998657E-2,1.273000467E-1
1.709719474E0,9.436988831E-2,7.316529751E-2,6.729030609E-2,1.370650279E-1
1.717923550E0,7.455539703E-2,6.043124199E-2,6.569576263E-2,1.163029469E-1
1.726151743E0,1.124238968E-1,7.163798809E-2,4.700565338E-2,1.413529814E-1
1.734354589E0,1.193790436E-1,3.257787228E-2,3.278636932E-2,1.280141391E-1
1.742598666E0,1.359930038E-1,4.143488407E-2,2.084779739E-2,1.436856895E-1
1.750803089E0,1.480026245E-1,3.585398197E-2,3.822803497E-3,1.523315421E-1
1.759008550E0,1.597766876E-1,3.289723396E-2,6.367206573E-3,1.632524402E-1
1.767238127E0,1.573019028E-1,3.929066658E-2,1.825523376E-2,1.631591207E-1
1.775443512E0,1.405200958E-1,2.902305126E-2,2.529287338E-2,1.456981959E-1
1.783679473E0,1.454248428E-1,2.580976486E-2,3.926706314E-2,1.528281097E-1
1.791884358E0,1.623401642E-1,1.316809654E-2,2.927732468E-2,1.654838041E-1
1.800088973E0,1.554288864E-1,-1.845836639E-3,2.869939804E-2,1.580670785E-1
1.808316973E0,1.197566986E-1,-1.179349422E-2,3.063011169E-2,1.241730933E-1
1.816520127E0,1.081790924E-1,-1.920938492E-2,3.715944290E-2,1.159850883E-1
1.824757665E0,9.190368652E-2,-2.603530884E-4,5.074071884E-2,1.049808360E-1
1.832962627E0,1.259994507E-1,-2.892100811E-2,2.833652496E-2,1.323451734E-1
1.841167588E0,1.385965347E-1,2.190828323E-3,6.330013275E-2,1.523834176E-1
1.849395742E0,1.391820908E-1,-5.124568939E-3,6.477785110E-2,1.536036640E-1
1.857598973E0,1.181726456E-1,-2.688717842E-2,7.587909698E-2,1.429871738E-1
1.865809165E0,8.992576599E-2,-1.986575127E-2,7.749843597E-2,1.203631964E-1
1.874014742E0,9.064483643E-2,-2.480244637E-2,6.919431686E-2,1.167026187E-1
1.882219819E0,8.397579193E-2,-2.970540524E-2,7.078218460E-2,1.137737333E-1
1.890444434E0,5.079936981E-2,-1.076138020E-2,6.781864166E-2,8.541517098E-2
1.898649781E0,3.926944733E-2,-2.744424343E-2,8.871984482E-2,1.008289981E-1
1.906919473E0,5.764007568E-3,-3.720247746E-2,8.386373520E-2,9.192591688E-2
1.915123511E0,2.495861053E-2,-4.924046993E-2,7.899713516E-2,9.637480730E-2
1.923326780E0,6.099128723E-2,-3.247606754E-2,7.881689072E-2,1.048176242E-1
1.931555588E0,9.205722809E-2,-6.108295918E-2,9.569883347E-2,1.461640444E-1
1.939758011E0,1.253938675E-1,-3.712117672E-2,9.118986130E-2,1.594277095E-1
1.947991434E0,1.276741028E-1,-4.904019833E-2,9.616327286E-2,1.671914849E-1
1.956194011E0,1.275653839E-1,-2.755808830E-2,7.476282120E-2,1.504056343E-1
1.964396473E0,1.105127335E-1,-1.346635818E-2,7.992219925E-2,1.370473093E-1
1.972624473E0,1.150569916E-1,5.473256111E-3,9.699440002E-2,1.505854624E-1
1.980828934E0,1.027431488E-1,9.748697281E-3,7.582998276E-2,1.280678649E-1
1.989073396E0,1.095705032E-1,1.627802849E-2,7.859134674E-2,1.358207244E-1
1.997276857E0,1.019906998E-1,8.307814598E-3,5.504560471E-2,1.161944113E-1
2.005479780E0,7.764816284E-2,1.224994659E-2,5.064249039E-2,9.350914510E-2
2.013708165E0,7.944488525E-2,2.326500416E-2,3.693103790E-2,9.064574878E-2
2.021910934E0,4.519271851E-2,-1.112151146E-2,2.584171295E-2,5.323404880E-2
2.030119472E0,4.461479187E-2,2.403855324E-3,6.241226196E-2,7.675642395E-2
2.038323242E0,4.864692688E-2,1.541376114E-3,5.135965347E-2,7.075813268E-2
2.046527703E0,7.923126221E-2,8.034586906E-3,6.397008896E-2,1.021485182E-1
2.054756511E0,1.098203659E-1,-9.327769279E-3,5.744171143E-2,1.242862432E-1
2.062960703E0,1.021614075E-1,1.173067093E-2,6.521844864E-2,1.217703078E-1
2.071197741E0,1.209545135E-1,3.741145134E-3,8.710479736E-2,1.491014294E-1
2.079403357E0,1.614704132E-1,1.498031616E-2,7.521963120E-2,1.787598868E-1
2.087607164E0,1.709394455E-1,1.905977726E-2,8.478116989E-2,1.917587440E-1
2.095834126E0,1.707410812E-1,1.821327209E-2,7.767820358E-2,1.884625783E-1
2.104038087E0,1.678733826E-1,1.717638969E-2,4.939699173E-2,1.758310659E-1
2.112273549E0,1.385202408E-1,3.757274151E-2,4.525613785E-2,1.504914816E-1
2.120477357E0,9.936428070E-2,7.458972931E-2,5.099678040E-2,1.343039821E-1
2.128682549E0,9.138393402E-2,6.357026100E-2,3.746414185E-2,1.174553677E-1
2.136909741E0,7.645320892E-2,8.383715153E-2,1.405143738E-2,1.143293664E-1
2.145112780E0,8.294868469E-2,9.206664562E-2,9.959220886E-3,1.243219112E-1
2.153379010E0,1.040439606E-1,5.735194683E-2,7.942676544E-3,1.190692137E-1
2.161583933E0,1.253395081E-1,5.396699905E-2,4.637765884E-2,1.441295130E-1
2.169789472E0,1.323432922E-1,4.325163364E-2,2.959632874E-2,1.423425217E-1
2.178018818E0,1.536026001E-1,3.487896919E-2,3.691244125E-2,1.617801890E-1
2.186223779E0,1.606187820E-1,1.944231987E-2,4.886245728E-2,1.690086882E-1
2.194432895E0,1.460847855E-1,4.442918301E-2,4.398536682E-2,1.589006902E-1
2.202635625E0,1.410551071E-1,2.647280693E-2,5.122756958E-2,1.523864057E-1
2.210839510E0,1.266069412E-1,2.048373222E-2,4.146814346E-2,1.347906071E-1
2.219066856E0,8.106327057E-2,2.894127369E-2,3.887224197E-2,9.444523468E-2
2.227271164E0,9.055519104E-2,1.836228371E-2,6.508064270E-2,1.130172825E-1
2.235515933E0,6.893348694E-2,1.753509045E-2,7.934904099E-2,1.065625418E-1
2.243721048E0,4.961681366E-2,2.565383911E-3,1.009893417E-1,1.125489073E-1
2.251925779E0,6.383323669E-2,9.229660034E-3,1.082649231E-1,1.260204837E-1
2.260153741E0,4.918098450E-2,4.031777382E-3,1.253547668E-1,1.347176382E-1
2.268357394E0,2.246475220E-2,1.072287560E-2,9.707593918E-2,1.002166808E-1
2.276592664E0,-1.681804657E-2,-4.248023033E-3,8.882617950E-2,9.050404718E-2
2.284797356E0,-1.226425171E-3,-3.092968464E-2,8.332490921E-2,8.888863822E-2
2.293002202E0,4.642486572E-3,-6.720817089E-2,1.043787003E-1,1.242312520E-1
2.301230164E0,8.316040039E-3,-9.371554852E-2,1.012368202E-1,1.382051169E-1
2.309433702E0,4.323005676E-2,-8.176553249E-2,6.444120407E-2,1.127258129E-1
2.317669279E0,4.519557953E-2,-8.384752274E-2,1.058754921E-1,1.424172297E-1
2.325872856E0,1.597919464E-1,-1.146272421E-1,6.336116791E-2,2.066095554E-1
2.334076394E0,1.475152969E-1,-9.062385559E-2,5.905199051E-2,1.829223431E-1
2.342302202E0,1.929988861E-1,-5.495297909E-2,5.181646347E-2,2.072518898E-1
2.350506240E0,2.027044296E-1,-5.791890621E-2,2.274608612E-2,2.120402554E-1
2.358715317E0,2.052440643E-1,-3.473198414E-2,3.430223465E-2,2.109693816E-1
2.366919663E0,1.858358383E-1,-2.373301983E-2,5.120277405E-2,1.942162174E-1
2.375125625E0,1.278953552E-1,-1.063418388E-2,7.315874100E-2,1.477244365E-1
2.383353702E0,7.440662384E-2,4.525315762E-2,8.118057251E-2,1.190566222E-1
2.391557625E0,1.325225830E-2,5.792331696E-2,9.709358215E-2,1.138327576E-1
2.399824394E0,1.179218292E-2,9.481477737E-2,9.416770935E-2,1.341508668E-1
2.408027663E0,1.521301270E-2,1.075839996E-1,6.472110748E-2,1.264696584E-1
2.416230855E0,7.620048523E-2,6.773746014E-2,3.033924103E-2,1.063736199E-1
2.424457740E0,1.136198044E-1,7.802307606E-2,3.126621246E-2,1.413316539E-1
2.432661471E0,1.296300888E-1,4.546844959E-2,-8.655548096E-3,1.376454080E-1
2.440896394E0,1.601142883E-1,4.639554024E-2,2.307558060E-2,1.682902668E-1
2.449100586E0,1.569976807E-1,-6.631612778E-4,1.420497894E-2,1.576403912E-1
2.457306355E0,1.875438690E-1,-2.120375633E-2,1.234388351E-2,1.891419402E-1
2.465536086E0,1.677751541E-1,-3.216838837E-2,5.749225616E-3,1.709279414E-1
2.473742009E0,1.813907623E-1,-2.878606319E-2,-1.021957397E-2,1.839447900E-1
2.481988394E0,1.638698578E-1,-1.105260849E-2,-7.019996643E-3,1.643921251E-1
2.490196047E0,1.606922150E-1,-1.950693130E-2,2.977085114E-2,1.645867914E-1
2.498403394E0,1.387901306E-1,-2.563154697E-2,4.434204102E-2,1.479388156E-1
2.506632932E0,1.316576004E-1,1.149439812E-2,5.115222931E-2,1.417123689E-1
2.514838240E0,1.154184341E-1,-3.011631966E-2,3.815984726E-2,1.252380996E-1
2.523049509E0,1.305465698E-1,-3.546321392E-2,4.164505005E-2,1.415427731E-1
2.531257047E0,1.071090698E-1,-2.880740166E-2,2.398633957E-2,1.134793537E-1
2.539463970E0,8.834743500E-2,-5.051231384E-2,3.053188324E-2,1.062495130E-1
